Titolo,URL,Timestamp,User,(Testo Citato),TESTO,Costruttore,Modello,Brand,Interni,Esterni,Meccanica,Prestazioni,Consumi/Autonomia,Motore,Elettrico,Fuoristrada,Elettronica di Bordo,Manutenzione,Assistenza/Concessionari
"Kimi Raikkonen ""Ambasciatore Alfa Romeo nel mondo""?",https://forum.quattroruote.it/threads/kimi-raikkonen-ambasciatore-alfa-romeo-nel-mondo.118382/,2018-09-11 00:00:00,ALGEPA,,Non so bene cosa consiste essere ambasciatori di un marchio se il tutto si ferma a fare foto e spot ce lo vedo per operazioni di marketing più dinamiche non mi sembra una persona che ha grandi capacità comunicative che possano colpire ssoprattutto il mondo giovanile ,,,,,,,,,,,,,,
159 2.2 jts su automobilismo,https://www.autopareri.com/forums/topic/14769-159-22-jts-su-automobilismo?&page=59#comments,2005-08-19 23:22:18,il FUSI,,"Da un certo punto di vista posso concordare con te...... nel senso che in effetti parte della clientela non se ne può fregare di meno dell'origine dei motori.......... Però a sti punti diciamo chiaro che l'Alfa oggi viene volutamente snaturata. Basta essere chiari e coerenti: si dica che Alfa è solamente un brand e viene considerato come solo un brand svincolato da qualsiasi aderenza oggettiva a valori che quel brand ha rappresentato e che comunque nell'immaginario rappresenta e ci dicano chiaro che per loro va bene rimarchiare una Zastava con il marchio Alfa basta che sia bella di linea e sta bene di sale. Però quà mi pare che si pretenda un po' troppo ovvero forzare la realtà dando degli incompetenti a chi contrappone a discorsi dei fatti e delle opinioni o impressioni radicate. E comunque voglio credere e lo vedo che di interesse verso ""di cosa è composta"" un'Alfa Romeo ce ne sia. Esistono marchi per cui un discorso ""qualsiasi cosa sia va bene"" per Alfa no. ",,,,,,,,,,,,,,
Porsche Taycan: tutti i numeri (o quasi) della berlina elettrica - HDmotori.it,http://www.hdmotori.it/2018/07/30/porsche-taycan-dettagli-info-potenza-autonomia/,2018-07-31 12:04:00,Tom Smith,,Appunto questo è il problema tesla dovrebbe affittarlo ad alcune compagnie secondo me tanto più che è sproporzionato rispetto alla flotta di tesla,,,,,,,,,,,,,,
Sprint booster Equipe Torino,http://www.porschemania.it/discus/messages/502415/685601.html?1442167302,2014-06-18 17:08:00,alessmacc,,Strano che Vittorio non lo avesse gi\xe0 montato ! ! Non mi sembra il tipo che non gradisce il pepe ! ! ,,,,,,,,,,,,,,
Serbatoio 40 litri Audi a4 B9,https://forum.quattroruote.it/threads/serbatoio-40-litri-audi-a4-b9.120413/,2019-01-22 00:00:00,Ripeps53,,"Il serbatoio AdBlue maggiorato lo fanno pagare 70 euro che barboni ! <img alt=""Senza titolo-1.jpg"" class=""bbCodeImage LbImage"" src=""https://forum.quattroruote.it/attachments/senza-titolo-1-jpg.9203/""/>",,,,,,,,,,,,,,
singer,https://forum.quattroruote.it/threads/singer.113304/page-2,2017-11-18 00:00:00,A-80,"'A bene... ma mi era parso di capire che invece ti appassionassero aut come dir ""dure e pure"".... proprio come la Porsche-Singer in questione. .'",Si quello sì ma portarle come devono essere portate non credo sia alla mia portata . Infatti anche quando mi diletto su qualche supercar sono sempre guide nei limiti del normale ( ovviamente ) . Però indubbiamente mi piacciono i veicoli da appassionati in senso assoluto . E questa mi sarebbe caro averla in garage come auto da diletto ,,,,,,,,,,,,,,
SUBARU Xv  chi c'è l'ha e come va ?,https://forum.quattroruote.it/threads/subaru-xv-chi-c%C3%A8-lha-e-come-va.73711/page-7,2015-01-20 00:00:00,U2511,,"Il 1.6 gpl mi pare un po' ""fermino"" specie in rapporto al motore da cui provieni. Hai dato un'occhiatra a spritmonitor per farti una prima idea dei consumi tenendo conto che chi si iscrive su spritmonitor è generalmente uno che proprio per l'attenzione che presta ai consumi tende a fare buone percorrenze ? ",,,,,,,,,,,,,,
Rally di Monte-Carlo 2018,https://forum.quattroruote.it/threads/rally-di-monte-carlo-2018.114219/,2018-01-11 00:00:00,mani in alto,,Per distacco intendevo la quantitá di tempo se arrivare ventesimi subito dietro le trazione integrale é positivo per il morale arrivare nella stessa posizione ma a parecchia distanza fa un pò meno bene psicologicamente almeno per gli spettatori. ,,,,,,,,,,,,,,
Cosa migliorare per farla andare?,https://forum.quattroruote.it/threads/cosa-migliorare-per-farla-andare.99250/page-2,2015-10-20 00:00:00,Marcato.alberto@gmail.com,,Buongiorno a tutti questi giorni sto trattando anch'io acquisto di una Lancia Y 1.2 per mia moglie. L'auto è in allestimento Elle quindi super accessoriata. Andremo a trovarla ma so per certo che quei 5/10 minuti non mi toglieranno mai il dubbio. Poi mi ricordo che quando ci siamo sposati lei aveva una citroen AX 1000 E che con quell'auto senza aria condizionata siamo andati anche in vacanza e abbiamo fatto coda sotto il sole. Mia moglie usa l'auto per uso prettamente urbano ed extraurbano per circa 10.000 chilometri all'anno. L'automobile è bella con tutti quegli optional e a quel prezzo onestamente in giro non ho trovato nulla di più appetibile. Secondo me sarà legato all'inizio però magari facendoci un po' di strada qualche tiratina in autostrada e tangenziale si slegherà un po'. A quel punto con un filtro aria più performante e magari un ritocchino alla centralina il tutto si aggiusterà. Ripeto andremo a provarla e poi decideremo. ,,,,,,,,,,,,,,
Audi A5,https://www.bmwpassion.com/forum/threads/audi-a5.35660/page-9,2004-09-13 00:00:00,Emiliano,"""Sai tenere un segreto...? E' una foto anche questa!!! """,bisognerebbe smontare l'interno Audi e montarlo su una E92 ,,,,,,,,,,,,,,
Alfa Romeo Giulia Quadrifoglio 2016,https://www.autopareri.com/forums/topic/58587-alfa-romeo-giulia-quadrifoglio-2016?&page=678#comments,2015-12-21 15:51:05,Pierpa,,Alfa Romeo Giulia Q.v. al Lingotto Fiere di Torino.Aggiornamenti:la produzione di essa parte il 11 Gennaio ordinabile 2 mesi dopo ovvero dopo il Salone di Ginevra insieme alle 2.0 TBI e 2.2 Jtdm. ( dal 16 marzo le Q.v. dal 20 le altre motivo di cio' legato ai fornitori ) .Ne produranno da tale data 30 ( ovviamente a regime saranno di piu' ) al Giorno ora sono 5 su linea temporanea.Le preserie che sono in giro sono 80 ( 50 2.2 jtdm e 30 2.0 tbi ) .Ovviamente i test continuano per arrivare perfette alla produzione. Fonte: la nota pagina facebook ,,,,,,,,,,,,,,
consumi 150 2.2 jts..,https://www.bmwpassion.com/forum/threads/consumi-150-2-2-jts.32871/page-3,2005-06-11 00:00:00,PuccioE39,'Allora precisiamo bene le cos con le termiche e la strada quasi pianeggiante vai dove vuoi anche se guidi una TP. Quando trovi delle salite impegnative le cose cominciano un pelino a complicarsi. Con la mia vecchia Golf IV e le termiche andavo ovunqu esattamente come con la 147. Con un 328 E46 di un amico benchè dotato di termiche e cerchi piccoli abbiamo trovato non poche volte delle difficoltà. Alle provocazioni non rispondo...:wink:',beh.. con le estive ti pianti dopo 2 5 nanosecondi anche con la TI :wink: ,,,,,,,,,,,,,,
FPT - Il punto sulla situazione Motori,https://www.autopareri.com/forums/topic/27629-fpt-il-punto-sulla-situazione-motori?&page=22#comments,2009-10-08 11:34:02,stev66,,Il rumore ( ovviamente generato da vibrazioni in banda ) e' conseguenza dell'architettura... c'e' da dire che i tre cilindri VAG poggiano su 3 supporti siliconici molto sofisticati sche smorzano parecchio le vibrazioni ( e che costano moltissimo quando li devi cambiare... ) ,,,,,,,,,,,,,,
Fiat Sedici 2009,https://www.autopareri.com/forums/topic/33446-fiat-sedici-2009?&page=7#comments,2011-08-18 16:43:20,accul,,devo dire che mi ha piacevolmente sorpreso vedere la scorsa settimana in germania almeno una ventina di fiat sedici che avevo seri dubbi di poter vedere ,,,,,,,,,,,,,,
AUDI RS4,https://www.bmwpassion.com/forum/threads/audi-rs4.14501/,2003-05-23 00:00:00,El Nino,,"Presentata all'inizio del 2005 è pronta alla vendita la più sportiva fra le ""A4"" battezzata ""RS4"": in Italia debutta a febbraio 2006 in variante berlina e in estate in versione ""Avant"" ( in passato era disponibile solo così ) per la prima il prezzo dovrebbe aggirarsi sui 75.000 euro. Ricordiamo che quest'Audi sviluppata dal reparto sportivo quattro è equipaggiata con un V8 di 4.2 litri a iniezione diretta di benzina capace di ben 420 CV e 430 Nm di coppia massima a 5500 giri ( ma a 2250 ce n'è già il 90% ) . Con la trazione integrale permanente e la ripartizione asimmetrica dinamica della coppia motrice la vettura secondo la Casa dovrebbe scattare sullo ""0-100"" in 4 8 secondi ( ""0-200"" in 16 6 ) e toccare i 250 orari di velocità massima autolimitata. ",,,,,,,,,,,,,,
BMW i3 2013,https://www.autopareri.com/forums/topic/52366-bmw-i3-2013?&page=17#comments,2013-08-01 16:32:53,shadow_line,,Ma infatti l'ho detto vari post fa si rifanno agli esperimenti di marketing di Apple questo è un lavoro nel suo genere molto specializzato si cerca di creare un'auto che unisce design architettonico e tecnologia elettrica praticamente un'iphone su ruote con prezzo elevato e immagine molto caratterizzata è un esperimento può riuscire o no loro ci provano e noi staremo a vedere ma ripeto questa non è quasi più un'auto nel senso classico del termine è già qualcos'altro di più o di meno vedremo poi ,,,,,,,,,,,,,,
Serie 3 2019,https://forum.quattroruote.it/threads/serie-3-2019.118431/page-3,2018-10-12 00:00:00,zeusbimba,,io la trovo molto bella e al passo con i tempi aspettiamo la touring ,,,,,,,,,,,,,,
M6 2008 Rottura rindelle bilanceri,https://forum.quattroruote.it/threads/m6-2008-rottura-rindelle-bilanceri.75369/,2013-02-27 00:00:00,JigenD,"""Cia sono un possessore di M6 II serie del 2008 2.0 CD 140cv. con 60.000 km di percorrenza. fino a pochi giorni f soddisfatto dell'aut ma sentite quello che mi è successo: Durante la marcia in citt è apparso improvvisamente e senza alcun preavviso precedente uno strano striidi molto forte ed ho sentito come un battito in testa al motore. Molto preoccupato dal fortissimo rumor mi sono immediatamente recato all'officina. il meccanic una volta esclusi problemi ad alternatore e cinghie dei servizi e relativi cuscinetti etc... mi ha detto che avrei dovuto cambiare il kit della distibuzione. una volta sostituito il kit della distribuzione però il rumore non accennava a scomparir solo allora contattando un officina mazda si è venuto a sapere che c'è un difetto congenito e che quasi su tutte le M prima o poi si presenta la rottura delle rondelle (o cuscinetti se ho capito bene) dei bilancer e che cadendo vanno ad ingrippare le parti in movimento del motor (pompa olio et danneggiandole). questo è quello che mi hanno detto in linea di massima dal meccanico. non appena avrò il responso definitivo vi terro aggiornati. il danno non è comunque roba da poco.....non sò per quale motivo ma il rumore viene proprio dal cuscinetto dell'albero motore.""",problema noto del vecchio 2.0 d 143 cv...ma non c'era stato un richiamo ? ,,,,,,,,,,,,,,
Alfa Romeo 4C 2013,https://www.autopareri.com/forums/topic/56324-alfa-romeo-4c-2013?&page=957#comments,2015-01-12 12:57:55,albebale,,ma dov'è il topic della 4C Spider ? Sono uscite foto e dati ufficiali proprio in queste ore ! ,,,,,,,,,,,,,,
Prova Quattroruote della Civic,https://forum.quattroruote.it/threads/prova-quattroruote-della-civic.110306/page-8,2017-05-08 00:00:00,elancia75,'sottolineo che stiamo parlando di una vettura che sfora i 4 metri e mezzi con delle percorrenze in città da primat il contraltare è proprio quello che state descrivendo vo tutto non si può avere ',Su una rivista innominabile quella motorizzazione esosa ha fatto segnare 4.5 lt/100km da Roma a Forlì. Realmente il 1.0 dovrebbe consumare come un 1.5 dCI imho per contrappesare il contraltare. ,,,,,,,,,,,,,,
Jeep Patriot  2007 turbina,https://forum.quattroruote.it/threads/jeep-patriot-2007-turbina.45092/,2011-01-30 00:00:00,miniguarra,,L'auto per le mie esigenze è ottima come tutte le cose deve piacere i consumi sono buoni il mio uso è fuori citta e con un pieno ho un autonomia di 700/800 km. Ciao ,,,,,,,,,,,,,,
Mercedes SL VI Restyling (Topic Ufficiale - 2007),https://www.autopareri.com/forums/topic/22035-mercedes-sl-vi-restyling-topic-ufficiale-2007?&page=5#comments,2008-01-23 12:25:40,Acemmi,,a costo di ripetere concetti già espressi il mio parere personalissimo: sulla vecchia l'unico dettaglio stonato erano i fari: SONO RIUSCITI A PEGGIORARLI ! ! ! Apprezzo invece i miglioramenti negli interni e la calandra che così aggressiva mi piace. P.s. Quoto VuOtto e gli altri su CL pur con alcuni eccessi la trovo BELLISSIMA ! ,,,,,,,,,,,,,,
Alfa Romeo 159 M.Y. 2011 [Sedan Wagon],https://www.autopareri.com/forums/topic/38285-alfa-romeo-159-my-2011-sedan-wagon?&page=47#comments,2008-10-09 15:56:17,antoniocalderone,,mah l'ho sognato o un certo uomo Fiat quasi sconosciuto che credo si chiamasse L. De Meo ( é sarcasmo ovviamente ) ha parlato del pianale Premium su un SUV di grandi dimensioni ? Credo ricordare che la frase diceva che in USA senza un grande SUV non sei Premium ( e peraltro le vendite BMW lo confermano visto che gli unici modelli che vendono sono gli Xn notizie fresche fresche ) . Questo vuol dire che il Premium non morirá vuol dire che ci saranno piú modelli con questo pianale ( uno per il momento ) e quindi potranno ammortizzare i costi su piú auto e poi chissá forse una bella evoluzione in futuro potrebbe anche far diventare il Premium un pianale eccellente... ,,,,,,,,,,,,,,
Renault Clio III Facelift (Topic Ufficiale - 2008),https://www.autopareri.com/forums/topic/32353-renault-clio-iii-facelift-topic-ufficiale-2008?&page=255#comments,2010-04-28 17:50:03,riccintosh,,Vai da un elettrauto qualsiasi alcuni nel forum hanno fatto cosi carot mi sembra lo abbia fatto ,,,,,,,,,,,,,,
VOLANO BIMASSA O MONOMASSA?,https://forum.quattroruote.it/threads/volano-bimassa-o-monomassa.59276/,2011-12-13 00:00:00,renatom,"Secondo me MAW66 ha fondamentalmente ragione: il volano monomassa è più robusto in s m sicurament sollecita maggiormente l'albero motor causa oscillazioni torsionali. C'è da augurars ma mi stupirei del contrari che VW abbia verificato la fattibilità sell'intervento... Io diciamo che da estimatore del gruppo darei per scontato che il gruppo abbia fatto uno studio in proposit ma di questi tempi io sinceramente non ho più molta fiducia! fatto sta che a me stanno facendo un intervento in quanto presentava la vettura difetti classici di una vaettura col bimassa rotto o difettos e ora che il service ha scoperto che monta un monomass e ha rilevato un difetto sul disco della frizion mi chiedo: non sarà che il volano ha scaricato troppe vibrazioni sul disco fino a danneggiarlo in soli 5000Km? le vibrazioni e la risonanza intorno ai 1700 giri che sentivo e che imputavano al bimassa rott derivano dal fatto che all'incirca a quei giri un monomassa entra nella sua frequenza di risonanza? sarà per quello che in qunta marcia il mio cambio ragliava come un asino? di certo ora nn mi resta che aspettare che cambino tutto e possa provare la macchina nella speranza che i problemi siano risolti! infine: ma perche il costruttore avrebbe fatto questa modifica? scelta dettata da cos visto che il bimassa garantisce si meno durata ma in compenso meno vibrazioni e rumorosità del motor e quindi piu confort! ""Secondo me MAW66 ha fondamentalmente ragione: il volano monomassa è più robusto in s m sicurament sollecita maggiormente l'albero motor causa oscillazioni torsionali. C'è da augurars ma mi stupirei del contrari che VW abbia verificato la fattibilità sell'intervento""",Penso che i tuoi dubbi siano legittimi ma non ssono in grado di aiutarti a chiarirli. In merito al volano monomassa non so se ha la sua importanza ancheil fatto che sia molto più economico da costruire. ,,,,,,,,,,,,,,
Costo fari led serie 1 >2015,https://forum.quattroruote.it/threads/costo-fari-led-serie-1-2015.110754/,2017-06-05 00:00:00,?angelo0,,Se sei in conoscenza della lingua tedesca guarda qui dentro puoi trovarli sincoli o in coppia nuovi o usati http://www.ebay.de/sch/Auto-Frontscheinwerfer-fur-BMW-1er/44240/bn_1232627/i.html Visto che si tratta di E bay puoi scegliere la lingua per capire l offerta. ,,,,,,,,,,,,,,
