Titolo,URL,Timestamp,User,(Testo Citato),TESTO,Costruttore,Modello,Brand,Interni,Esterni,Meccanica,Prestazioni,Consumi/Autonomia,Motore,Elettrico,Fuoristrada,Elettronica di Bordo,Manutenzione,Assistenza/Concessionari
Ritornato in Honda: Accord Tourer 2.4 Exclusive Advance Aut.,https://forum.quattroruote.it/threads/ritornato-in-honda-accord-tourer-2-4-exclusive-advance-aut.33826/page-2,2010-08-09 00:00:00,agusmag,,Secondo spritmonitor: I consumi della Honda Accord 2.4 Aut 190CV sono 11 65 L/100Km ovvero circa 8 6 Km/L per una media su 5 veicoli. http://www.spritmonitor.de/en/overv...power_s=190&power_e=190&gearing=2&powerunit=2 Per la nuova da 200CV ha una media di 8 33 L/100Km quindi circa 12 KM/L su 3 veicoli: http://www.spritmonitor.de/en/overv...power_s=200&power_e=200&gearing=2&powerunit=2 Quest'ultima sembra molto migliorata nei consumi che mi sembrano quasi bassi rispetto a cilindrata stazza e cambio automatico. ,,,,,,,,,,,,,,
Fiat Bravo (Topic Ufficiale - 2007),https://www.autopareri.com/forums/topic/23380-fiat-bravo-topic-ufficiale-2007?&page=61#comments,2007-03-11 14:27:39,Stefano73,,In salita questi nuovi 1400 t-jet vanno meglio di alcuni piccoli turbodiesel pompati ? ,,,,,,,,,,,,,,
Museo Alfa Romeo: finalmente il TAR ha respinto il vergognoso ricorso contro il vincolo.,https://forum.quattroruote.it/threads/museo-alfa-romeo-finalmente-il-tar-ha-respinto-il-vergognoso-ricorso-contro-il-vincolo.49441/page-225,2013-11-16 00:00:00,BelliCapelli3,"""Probabilmente ti è sfuggit ma della possibilità di vendere alcuni pezzi per finanziare in parte il recupero ne avevamo parlato in luglio (oltre che sul giornale di carta). http://www.quattroruote.it/notizie/eventi/museo-alfa-romeo-potrebbe-riaprire-per-l-expo-2015 Tra le ipotesi che si fanno sul reperimento delle risorse necessari c'è quella di sacrificare qualcuno dei 250 pezzi della raccolt almeno quelli non irrinunciabil da mettere sul mercato: i facoltosi collezionisti interessati potenzialmente non mancherebbero. Chiaramente sono ipotesi che non sono mai state confermate. Quanto al rest giustamente e in assenza di altre informazioni verificate e verificabil ci siamo attenuti a quanto dichiarato dal Governatore della Lombardia. Com peraltr hanno riportato tutti gli organi di stampa.""","Ciao e grazie per l'interessamento. Che testa ! Come ho fatto a scordarmi quella news di Luglio ? Sbaglieró ( e magari qualcuno vorrá correggermi ) ma francamente credo che da una rivista autorevole come quattroruote che spesso si é schierata in posizioni anche scomode e di denuncia i lettori alfisti si aspettassero una presa di posizione *nel merito* della questione a difesa del museo dal rischio di depauperamento del patrimonio storico nazionale. Se non 4 mesi fa almeno ora mentre le cose stanno accadendo e laddove il quid della questione pare essere proprio l'agognato sblocco del vincolo e qualcuno forse *proprio oggi* potrebbe chiedersi perché mai Fiat non lo tolleri e lo abbia avversato in ogni sede fino a chiudere il museo per tre anni senza motivo e senza notizie. Dopotutto Fiat stessa non dichiara di non voler spostare né museo né collezione ? Allora di che stiamo parlando ? Questo di cui voi oggi non riferite e su cui non c'é chiarezza rappresenta il do ut des - non confermato - su cui si sta cercando la transazione: o se ne parla o altrimenti é inutile dare la news ""sterilizzate"". Quattroruote non prende pisizione e omette di diffondere qualunque notizia ""non confermata"". Posizione lecita peraltro. Peccato che Fiat sulla faccenda in tre anni non abbia mai confermato nulla nemmeno gli argomenti che scriveva di proprio pugno al tribunale per svalutare il patrimonio ricevuto quasi in regalo e contestare cosí l'imposizione del vincolo: embargo totale verso la stampa. E allora a queste condizioni temo che chi intenda fare stampa solo sotto dettatura di comunicati ufficiali e confermati ( si ) sia ( auto ) ridotto al silenzio in partenza. Ci sarebbe forse da chiedersi quale sia esattamente il ruolo affidato alla stampa in una nazione sana e funzionante... ma sono domande pallose convengo. La linea editoriale non la fanno i lettori tantomeno quelli alfisti e qui risulta evidente come questa risenta di una posizione di compromesso fra... istanze diverse. La notizia forse é che qui anche Fiat che dovrebbe essere eventualmente mero oggetto terzo dello scrivere della stampa evidentemente qualche volta si trasforma in soggetto anch'esso portatore di ...istanze. Col tuo permesso se Quattroruote non ha altro da aggiungere quali alfisti prendiamo questa tua risposta come rappresentativa dell'orientamento della testata rimanendo naturalmente tutt'orecchi casomai riteneste infine di prendere posizione. Solo una cosa mi permetterei di suggerire... ecco... casomai doveste infine decidere che sì la stampa ha una responsabilità che Quattroruote tutto sommato é stampa e che qualcosa andrá pur detto magari non aspettate che anche l'ultimo bue sia uscito dalla stalla con destinazione Brunei. - ) Grazie ancora e buon lavoro. ",,,,,,,,,,,,,,
Ferrari F12berlinetta 2012,https://www.autopareri.com/forums/topic/46546-ferrari-f12berlinetta-2012?&page=43#comments,2013-12-14 15:17:11,X82,,Per quanto sia bella ha perso già molto IMHO. ,,,,,,,,,,,,,,
Alfa Romeo 8C Spider (Topic Ufficiale - 2007),https://www.autopareri.com/forums/topic/22899-alfa-romeo-8c-spider-topic-ufficiale-2007?&page=80#comments,2009-09-02 13:45:44,Quo.Lore,,Quando ho un po' più tempo faccio una scansione di tutti gli articoli d'un botto. ,,,,,,,,,,,,,,
Megane 3 - luci interne comandi che restano accese,https://forum.quattroruote.it/threads/megane-3-luci-interne-comandi-che-restano-accese.114721/page-2,2018-02-07 00:00:00,abbabbabba,,Io se L auto accesa e il navigatore acceso ( per intenderci con le strade a vista ) e spengo L auto succede che si spegne tutto tachimetro lucine comandi. Rimane acceso il pad navi e il display con proprio le strade ! Non taglia la corrente... Quando scollegavo la batteria togliendo solo il negativo quando poi la ricollegavo mi diceva Esp attivo... dici che era scollegata del tutto o togliendo anche il positivo era meglio ? ? ? ,,,,,,,,,,,,,,
Alfa Romeo 8C Competizione 2006,https://www.autopareri.com/forums/topic/19573-alfa-romeo-8c-competizione-2006?&page=59#comments,2006-10-21 09:47:43,F . P i ë c h,,bella quest'auto lo è di sicuro... noto però alcuni elementi che su un'auto di questo genere non mi piacciono molto... 1- la sede per la vite a vista sulla parte bassa del piantone 2- una serie ingiustificata e un po' poverella di portaoggetti tra i sedili anteriori forse sono cavoltare ma Audi su un'auto del genere avrebbe fatto interni da Guerre Stellari... pur trovandoli molto belli trovo che visti in questa foto non siano così emozionanti come mi erano parsi quelli del prototipo... ,,,,,,,,,,,,,,
Mondiale F.1 - GP d'Italia 2018,https://forum.quattroruote.it/threads/mondiale-f-1-gp-ditalia-2018.118133/page-40,2018-09-04 00:00:00,adrn.,"""C'è un'evidente anomalia nel tuo discorso. Tutti hanno le loro opinioni tranne Trulli che evidentemente nutre antipatia per Raikkonen e quindi gli da contro a prescindere. Io credo che invece ognuno esprima un'opinione senza per forza essere influenzato dalle proprie simpatie (anche gli altri che hai citato)""",Come giornalisti e professionisti del settore ci auguriamo una certa lucidità ed obbiettività di giudizio. ,,,,,,,,,,,,,,
I difetti delle vostre Fiat,https://www.autopareri.com/forums/topic/25428-i-difetti-delle-vostre-fiat?&page=18#comments,2010-12-26 16:47:06,Marko80,,Ho avuto in famiglia: 500 degli anni '60 127 seconda serie 900 cc 47 cv Uno 1.0 55 cv Tipo 1.4 72 cv Palio Weekend 1.6 101 cv e adesso Punto II 1.2 80 cv Mai avuto grossi problemi sempre piccole noie di elettronica percorrenza media 15/20 mila km l'anno la Tipo l'ho rottamata che aveva 18 anni e 268.000 km ma con i blocchi e targhe alterne non mi muovevo più. Mio zio ha avuto la Ritmo 75 e la Marea marea anche lui abbastanza bene. Credo comunque che in sostanza Fiat ha come pregi auto funzionali con motori molto resistenti e longevi come difetti invece la qualità di assemblaggio e l'elettronica. ,,,,,,,,,,,,,,
Ma gli accordisti che fine faranno?,https://forum.quattroruote.it/threads/ma-gli-accordisti-che-fine-faranno.105093/,2016-07-08 00:00:00,eliapio,,E' legale al pari delle dichiarazioni dei consumi e delle emissioni delle stesse case costruttrici........ ,,,,,,,,,,,,,,
Test Smart Fortwo Pulse Turbo Benzina,https://www.bmwpassion.com/forum/threads/test-smart-fortwo-pulse-turbo-benzina.54712/page-2,2007-02-07 00:00:00,Nicola Spinazzola,'Se hai info su interventi alle sospensioni o alla centralina fammi sapere (anche io sono di Roma :-)).',"MALEDETTO ! ! ! ! ! ! ! cmq trp lontana Roma poi devo preservare l auto nella speranza di venderla purtroppo.e poi saro' a piedi per un po' ! cmq potrei fare come con quello delle mie parti che noleggia per il wend una volta al mese la gallardo e la noleggia lui stesso a sua volta a chi vuol fare il giro a 80 euro un quarto d ora. mi ha chiesto se ero interessato io gli ho detto ""cerrrto subito sappi pero' che vado diretto in parcheggio del centro commerciale e mi metto a fare tondi finche' non sento esplodere le gomme o finche' non brucio la frizione.ok ? ? ? "" non me l ha lasciata ",,,,,,,,,,,,,,
Tesla Model S coinvolta in un incidente mortale (per l'altro),https://www.forumelettrico.it/forum/topic5524.html?sid=9b3d6660a00250109c0902db2fb0b90b,2019-05-03 23:46:00,mirko2016,,Comunque le forze dell'ordine possono usarlo da codice della strada ( per ragioni di servizio però....spesso non sarà così ma altre volte l'uso potrebbe rientrare nelle casistiche consentite ) .,,,,,,,,,,,,,,
Kia Sportage - Ordini e tempi di consegna,https://www.autopareri.com/forums/topic/41594-kia-sportage-ordini-e-tempi-di-consegna?&page=172#comments,2011-05-05 18:52:00,nove6quattro,,Il 27 febbraio il mio conc mi aveva indicato 210 gg. per un ordine di 1.7 indefinito per il 2.0. Risentito ad inizio settimana 250/280 gg. lavorativi per n 1.7 non accetta prenotazioni per il 2.0 sino a maggio quando sarà in Kia per un colloquio. Penso che avevagià centrato il problema in tempi non sospetti. ,,,,,,,,,,,,,,
Citigo o Fabia???,https://forum.quattroruote.it/threads/citigo-o-fabia.117811/page-2,2018-08-16 00:00:00,rosberg,'Grazie per i suggerimenti ',Hai scelto ? ,,,,,,,,,,,,,,
Hyundai i30 N - i30 N Fastback,https://forum.quattroruote.it/threads/hyundai-i30-n-i30-n-fastback.111294/page-3,2017-07-25 00:00:00,elancia75,"'guarda un po' queste ad esempi a parte i cerchi maggiorat assetto ribassato e poco altr siamo ben lontani dagli spoileron minigonne e altre amenità , Vedi l'allegato 4168 Vedi l'allegato 4169 Vedi l'allegato 4170 un minimo di caratterizzazione va bene ma quando si esager IMH secondo me si sfocia nel cattivo gusto. Se parliamo di tuning allora entriamo in un altro mondo ma dato che ci si riferisce a versioni sportive ma pur sempre stradali da uso quotidiano be vengano le i30 N & Co con le loro piccole differenze dalla versione ""normale""'","Il tuning è una cosa... la progettazione accurata degli elementi concorrenti all'aerodinamica del veicolo che può portare a quelli che tu chiami orpelli è un'altra... non necessariamente un elemento di tuning è ottimizzato o funzionale come gli elementi progettati con l'auto. In F1 c'è l'estremizzazione di ciò... e fidati non sono orpelli ma sono TUTTI elementi concorrenziali alla prestazione. Che poi vi siano auto ruffiane per mktg definite da pista ma trasversali e ""addolcite"" per andarci a fare l'aperitivo è un altro discorso... ci sono case che sposano questo compromesso... altre no. La prima edizione della soBBria A45 AMG non per nulla era così: Poi per vendereil più possibile hanno tolto un importante ""orpello"" come lo chiami tu. <img alt=""[​IMG]"" class=""bbCodeImage LbImage"" data-url=""https://ymimg.b8cdn.com/uploads/car_model/2949/pictures/2899847/02.jpg"" src=""https://ymimg.b8cdn.com/uploads/car_model/2949/pictures/2899847/02.jpg""/>",,,,,,,,,,,,,,
Quotazioni 993-997,http://www.porschemania.it/discus/messages/502415/593415.html?1326576445,2012-01-11 11:54:00,hamilton77,,TIENILA MALE CHE VA FRA ANNI LA PASSI D'EPOCA ! E PAGHERAI POCO ALMENO DI BOLLO E ASSICURAZIONE ! fin quando qualche bel pluri laureato e pluri senatore a vita non sfora qualche legge che no si puo piu circolare ! be sarebbe il colmo dei colmi ! ,,,,,,,,,,,,,,
BMW Serie 3 2012 - Prj. F30,https://www.autopareri.com/forums/topic/44844-bmw-serie-3-2012-prj-f30?&page=32#comments,2014-10-30 15:41:41,Cosimo,,chi sa dirmi come funge il cruise control con funzione freno ? ,,,,,,,,,,,,,,
offerta volvo v70 polar da 29950,https://forum.quattroruote.it/threads/offerta-volvo-v70-polar-da-29950.80788/,2013-08-22 00:00:00,Matteo__,,Anche io ho un 2.0d però del 2009. Ma quel motore anche a confronto con l'odierno 1.6 ( da quello che ho capito divenuto a otto valvole per arginare un po' le penosissime prestazioni a basso regime ) è ben altra storia. Personalmente credo che il 1.6 sia inadeguato anche su una Focus immaginarsi su un macchinone come la v70. Non tanto per la potenza o la coppia massima ( sulla carta comunque adeguate ) quanto per l'erogazione che ai bassi regimi è davvero inconsistente. Già devo averlo scritto da qualche altra parte comunque per farla breve ho avuto occasione di provare tutti e due i motori in questione ( otto e sedici valvole ) rispettivamente su s60 ed s40 ( ma anche su c-max l'otto valvole e su 308 e Focus il sedici ) e non posso che confermare le mie impressioni. ,,,,,,,,,,,,,,
a proposito di concessionari bmw...,https://www.bmwpassion.com/forum/threads/a-proposito-di-concessionari-bmw.138849/,2009-12-02 00:00:00,BMWPnew,'io: Buona ser vorrei vedere una e60lui: hem.. n non trattiamo volvo io: ?!? scusi? ah.. no.. veramente... int... lui: ...comunque non è e60 ma s60 io: io ho capito ma lei NO! :-) avete mica una serie 5 di seconda mano? ;-) lui: beh.. si quelle le abbiam vuole la berlina o la station? io: ... vabbè... grazie... è lo stesso! :-P p.s. ovviamente tutto vero! :-) grazie per condividere con me la desolazione! :-D',io: Buona sera vorrei vedere una e60lui: hem.. no non trattiamo volvoio: ? ! ? scusi ? ah.. no.. veramente... int...lui: ...comunque non è e60 ma s60io: io ho capito ma lei NO ! :- ) avete mica una serie 5 di seconda mano ? - ) lui: beh.. si quelle le abbiamo vuole la berlina o la station ? io: ... vabbè... grazie... è lo stesso ! :-Pp.s. ovviamente tutto vero ! :- ) grazie per condividere con me la desolazione ! :-D ,,,,,,,,,,,,,,
Honda Jazz (Topic Ufficiale - 2008),https://www.autopareri.com/forums/topic/29749-honda-jazz-topic-ufficiale-2008?&page=42#comments,2009-04-21 06:21:24,aldo1234,,Ho preso la 1.2 elegance per la strada che faccio ne ho d'avanzo.. Avete per caso dei link di siti dove posso trovare ricambi / cerchi ? Ciao ,,,,,,,,,,,,,,
