Titolo,URL,Timestamp,User,(Testo Citato),TESTO,Costruttore,Modello,Brand,Interni,Esterni,Meccanica,Prestazioni,Consumi/Autonomia,Motore,Elettrico,Fuoristrada,Elettronica di Bordo,Manutenzione,Assistenza/Concessionari
Un aiutino??,https://forum.quattroruote.it/threads/un-aiutino.116189/,2018-04-21 00:00:00,KTMBat21,'Grazie egregio ',"Ma figurati ...siamo qui per aiutarci l'un l'altro ...ma come sono solito dire ( scoprendo l'acqua calda ) se non si ha il mezzo davanti è dura far ""diagnosi"" a muzzo ...si deve andar quindi per eliminazione partendo SEMPRE dalle ipotesi di più facile riscontro ( sporcizie & Co. ) ",,,,,,,,,,,,,,
BMW Z4 2019,https://www.autopareri.com/forums/topic/65617-bmw-z4-2019?&page=4#comments,2018-08-17 08:52:35,Auditore,,Si lo so intendevo che magari Toyota avrà dato qualche indicazione come il passo lunghezza del muso ecc. Mi sembra troppo strano che abbiano contribuito solo economicamente ,,,,,,,,,,,,,,
CITROEN non risponde,https://forum.quattroruote.it/threads/citroen-non-risponde.110642/,2017-07-26 00:00:00,AurisBari,,"Pure su Peugeot 308 ci sono moltissimi problemi sul retrotreno purtroppo. Il thread relativo sul forum di marca ""passionepeugeot"" è chilometrico... ",,,,,,,,,,,,,,
ASX restyling,https://forum.quattroruote.it/threads/asx-restyling.77963/,2013-05-31 00:00:00,mommotti,,Eh ? L'asx con motore 2.2 ? ? ? ? ? ? Sicuro non sia un refuso ? ,,,,,,,,,,,,,,
Mondiale F.1 - GP di Spagna,https://forum.quattroruote.it/threads/mondiale-f-1-gp-di-spagna.116420/page-15,2018-05-15 00:00:00,pilota54,'allora non si spiega come dopo il secondo Pit stop non abbia recuperato su VER (pure danneggiato)...........',Questo in effetti è un po' strano. In realtà era vicino ma era difficile avvicinarsi più di tanto. Questa è una pista dove i sorpassi se non hai una vettura nettamente superiore sono molto difficili. Ne sa qualcosa ad esempio Raikkonen ( 2016....... ) . Guardate quanto ha faticato un certo Alonso per superare il neofita Leclerc. Oltre mezza gara e solo perchè alla fine il monegasco praticamente non aveva più gomme.............. Ovviamente che Vettel potesse finire davanti a Bottas ( senza VSC ) senza cambiare gomme una seconda volta è da dimostrare e non sarà mai dimostrato probabilmente le avrebbe cambiate lo stesso e sarebbe finito dietro. Bottas però ha finito la gara sulle tele a quanto dichiarato quindi era al limite anche lui. ,,,,,,,,,,,,,,
"Da  "" 5 "" a "" 4 "" pero' e' BMW",https://forum.quattroruote.it/threads/da-5-a-4-pero-e-bmw.108102/page-2,2017-01-11 00:00:00,arizona77,"'Ma... mi sbaglio o è automatica? Hai fatto il ""grande passo""? '",Ho dovuto....O cosi' o nisba ,,,,,,,,,,,,,,
Pirelli P0 rosso ...molto strane....,http://www.porschemania.it/discus/messages/502415/618969.html?1342632207,2012-07-17 19:08:00,alexbox,,perche le 265-35-18 mi sa che non vanno bene dovrebbero essere 265-40-18,,,,,,,,,,,,,,
Ritirata Brera,https://www.bmwpassion.com/forum/threads/ritirata-brera.24691/page-2,2004-12-12 00:00:00,Twin Spark,,Allora il mio discorso era da intendersi in questo senso: si diceva che ci fossero alfa della nuova generazione costruite con gli interni scentrati. Sulla brera del mio amico non è vero. A mio parere è paragonabile ad un X3 come sensazione. Ok non sarà stato il top della BMW però non era malaccio. Del tutto sotto tono per il 57.000 pagati. Volevo solo dire che alla vista non mi è parso che ci fosse la cura dei dettagli della panda anni 80. Che poi 50.000 e rotti su di una alfa non sian pochi è vero...che con 50.000 ti prendi auto più prestazionali e magari con modelli già consolidati sul mercato è pure vero. Però la brera la prendi sulla spinta emozionale nulla di più. La serie 3 con 306 cv a 50.000 la voglio davvero vedere...secondo me sfora... Poi il discorso peso è un dato oggettivo: è un pachiderma. Pace se ti piace la linea la prendi. Poi ciascuno è libero di spendere come crede. Io dal canto mio non avrei mai speso oggi 50.000 su di una alfa che è un poco l'apripista dei modelli nuovi. E se poi buca ? Che fo ? 50.000 fumati ? Uhm.... Non saprei. Ho una curiosità morbosa per provarla questo si. Poi vi saprò dire... ,,,,,,,,,,,,,,
Un saluto a tutti i porschisti del forum!!!,http://www.porschemania.it/discus/messages/502416/243114.html?1175690811,2007-04-04 14:18:00,flashback,,Gianlu... non ti far sentire da tua moglie altrimenti ti brucia la macchina ed il Pc.... eheheh scherzi a parte ci sono passato anch'io... La mia concessionaria si \xe8 tenuta la macchina 1 settimana prima di darmela.... e sono uscito pazzo ,,,,,,,,,,,,,,
Kia Sportage (Topic Ufficiale - 2010),https://www.autopareri.com/forums/topic/36943-kia-sportage-topic-ufficiale-2010?&page=259#comments,2011-02-28 09:36:34,max57,,"Ciao peppinuzzo e buongiorno volevo precisare che gli ""interni assai superiori"" li aveva menzionati """"""Richard1"""""" ( vedi forum a pag. 255 ) - io mi sono limitato a ricordare le differenze degli allestimenti active e class - per quanto riguarda le plastiche sono sicuro che sono tutte uguali sia per active che per class. Ciaooooo:razz::razz: ",,,,,,,,,,,,,,
