Titolo,URL,Timestamp,User,(Testo Citato),TESTO,Costruttore,Modello,Brand,Interni,Esterni,Meccanica,Prestazioni,Consumi/Autonomia,Motore,Elettrico,Fuoristrada,Elettronica di Bordo,Manutenzione,Assistenza/Concessionari
vista la brera!!!,https://www.bmwpassion.com/forum/threads/vista-la-brera.17957/page-14,2004-12-12 00:00:00,Twin Spark,'x TWIN ma la brera non doveva essere prodotta da pininfarina? 4r dice a Pomigliano ',"spero in un 3D lungo come ""Gabri anche questa è di Piacenza ? "" ",,,,,,,,,,,,,,
la batcaverna 635csi &co,https://www.bmwpassion.com/forum/threads/la-batcaverna-635csi-co.85405/page-296,2010-09-07 00:00:00,*Zeta10*,'insomma.. o megli i cv bastano ma sono in alt come la coppi sto lavorando a farli scendere di regime...:wink:',ops allora bat non ho alcuna fretta aspetto che le pubblichi qui ,,,,,,,,,,,,,,
Fiat Punto EVO (Topic Ufficiale - 2009),https://www.autopareri.com/forums/topic/34839-fiat-punto-evo-topic-ufficiale-2009?&page=203#comments,2010-04-07 13:30:29,harada31,,Quoto Unk...se il cel supporta la funzione come archivio di massa ( o giu di lì ) puoi utilizzarlo tranquillamente. ,,,,,,,,,,,,,,
Confort autostradale Serie 3 F30/F31,https://forum.quattroruote.it/threads/confort-autostradale-serie-3-f30-f31.114264/page-4,2018-01-22 00:00:00,bobo5656,,ma con i Pirelli RF ho fatto circa 7/8000km e non mi sono sembrati male in montagna si sono comportati bene sia in frenata asciutto e bagnato solo un pochino di scodinzolamento ma solo se togli i controlli e comunque mai in modo repentino ,,,,,,,,,,,,,,
Quale potenza di ricarica domestica per Renault Zoe R90,https://www.forumelettrico.it/forum/ricarica-domestica-zoe-t5509-10.html?sid=14a8c09b991f194205898d1498c90738&sid=14a8c09b991f194205898d1498c90738,2019-05-07 16:03:00,marco,'CON SEMPLICE IMPIANTO DA 3KW',Non è che hai tanta scelta eh ? Se vuoi tenere contratto da 3 kW l'EVR1 di e-station è fin troppo potente. Se non hai tanti km da fare al giorno o hai molto tempo per ricaricare vai di EVSE Renault ( il famoso carichino o IC-CPD ) . Altre alternative le avrai se aumenterai potenza del contatore ma allo stato attuale le opzioni sono terminate.,,,,,,,,,,,,,,
Mazda 3 Hatchback e Sedan 2019,https://www.autopareri.com/forums/topic/66385-mazda-3-hatchback-e-sedan-2019?&page=37#comments,2019-01-16 13:21:02,Dodicicilindri,,Si questo e' vero inoppugnabile. ,,,,,,,,,,,,,,
FPT - 1.6 MultiJet (Riassunto a Pag.1),https://www.autopareri.com/forums/topic/22394-fpt-16-multijet-riassunto-a-pag1?&page=72#comments,2013-10-25 16:10:45,braccobaldo,,vabbè sarà prodotto su licenza alla fine se i valori di progetto sono rispettati è ininfluente ( se non a livello di costi ) da che fabbrica esca il cambio ,,,,,,,,,,,,,,
147 e situazione del marchio,https://www.autopareri.com/forums/topic/15679-147-e-situazione-del-marchio?&page=11#comments,2005-09-30 22:00:08,Autodelta85,,stiamo un po andando fuori strada torniamo sulla 147 e l'alfa ,,,,,,,,,,,,,,
Audi ha scelto Tegra 3 per l'intera nuova gamma di veicoli,https://www.autopareri.com/forums/topic/45923-audi-ha-scelto-tegra-3-per-lintera-nuova-gamma-di-veicoli?&page=6#comments,2012-01-17 21:43:24,Wilhem275,,Finché i polli si lasciano spennare è buon diritto di Audi farlo Noi possiamo al massimo diffondere una sana cultura automobilistica presso chi conosciamo ma poi ognuno è libero di fare ciò che vuole. ,,,,,,,,,,,,,,
Alfa Romeo MiTo (Topic Ufficiale - 2008),https://www.autopareri.com/forums/topic/27704-alfa-romeo-mito-topic-ufficiale-2008?&page=434#comments,2008-05-24 08:12:47,Nicolas,,Nel video si vede anche una versione di colore giallo oppure è una maquette ? ... Non sta male ed in fondo anche 8c veniva venduta gialla come colore di base ( se non ricordo male i 4 colori base di 8c erano Rosso Alfa Rosso 8c Nero e Giallo... ) ,,,,,,,,,,,,,,
SUV tipo Tuareg....,https://www.bmwpassion.com/forum/threads/suv-tipo-tuareg.8099/page-3,2004-08-23 00:00:00,mamo,,ovviamente non prenderebbe il posto della coupé.... ma quello dell'X5... cmq si fa per parlare sono più curioso che interessato seriamente a comprarlo ,,,,,,,,,,,,,,
Fuoristrada cinesi Gonow in vendita all'Iper!,https://www.bmwpassion.com/forum/threads/fuoristrada-cinesi-gonow-in-vendita-alliper.44158/page-5,2006-12-11 00:00:00,tetsuo,'impatto a 60km/h morte certa',tornando seri.....il vino di marca ( Sella e Mosca Vevue Clicquot...o altro ) se lo compri al supermercato o all'enoteca che cambia ? ,,,,,,,,,,,,,,
Lancia Delta Facelift (Topic Ufficiale - 2011),https://www.autopareri.com/forums/topic/27109-lancia-delta-facelift-topic-ufficiale-2011?&page=636#comments,2009-01-14 19:36:16,TonyH,,Ma mica è una cambiale in scadenza..... Si dice ( o meglio venite a sapere dall'interno ) che a metà giugno uscirà il tal motore. La data metà giugno viene utilizzata per pianificare tutto ( progettazione prove fornitori attrezzature ) per quella scadenza. Ma se a metà maggio mettiamo si inchiodano i turbo o si spaccano le bielle preferisci che si esca in tempo o che si metta a posto il problema ? Delta è stato detto che arrivata a Gennaio PRIMA della decisione della chiusura di Pratola fino al 15. Ed è stato detto PIU' volte ( a partire da un mese e mezzo fa ) che quella data NON sarebbe stata rispettata causa chiusura stabilimento. ,,,,,,,,,,,,,,
Primi 1300 Km con la nuova Passat biTDI,https://forum.quattroruote.it/threads/primi-1300-km-con-la-nuova-passat-bitdi.93990/,2015-02-08 00:00:00,miranda453,,Bella recensione e soprattutto bella macchina. Certo 20mila euro di risparmio son tanti... ,,,,,,,,,,,,,,
Colonnina EVAD Fast Distributore IP Cornegliano Laudense LO SP235 Km 31,https://www.forumelettrico.it/forum/topic1550.html?sid=9b3d6660a00250109c0902db2fb0b90b,2017-10-09 21:46:00,marranzasca475,,esatto si scusate CCS combo,,,,,,,,,,,,,,
Hyundai i30 e i30 Wagon Facelift 2015,https://www.autopareri.com/forums/topic/57062-hyundai-i30-e-i30-wagon-facelift-2015,2014-12-10 15:12:01,Pandino,,Tuttosommato davanti è migliorata. Quel paraurti lì dietro invece... ,,,,,,,,,,,,,,
BMW M2 2016,https://www.autopareri.com/forums/topic/59560-bmw-m2-2016?&page=15#comments,2016-01-21 17:26:58,Savage,,"nel messaggio precedente manca il video che avevo messo e non so come mai. Ne aggiungo un'altro oggi..Per chi ama andare in ""bianco"" ",,,,,,,,,,,,,,
la batcaverna 635csi &co,https://www.bmwpassion.com/forum/threads/la-batcaverna-635csi-co.85405/page-12,2007-07-11 00:00:00,bmwista2007,"""lo sbalzo anteriore tecnicamente è la misura tra centro ruota ant e muso aut in questo caso intendevo quanta carrozzeria c'è fra fine ruaota ant e il muso. La M3 e30 usciva con i 1 16 optional:wink:""",Ne sto uscendo oggi quasi quasi ne ho pocaIo sono a disposizione per domande o curiosità:wink: ,,,,,,,,,,,,,,
E' la diffusione a rendere vincente una tecnologia?,https://www.autopareri.com/forums/topic/35020-e-la-diffusione-a-rendere-vincente-una-tecnologia?&page=2#comments,2009-09-10 07:11:32,DreamCar,,"Si la storia delle Economie di Rete. Quando tutti usano Windows pur se Linux è meglio.. esame di Microeconomia Per quanto riguarda la scelta commerciale sul Multiair non vedo come dovrebbe andare diversamente. Fiat ha un vantaggio commerciale e di brevetto sulle concorrenti tanto che se fosse estremamente superiore potrebbe rubare quote di mercato. Darlo agli altri senza ovviare al costo opportunità sarebbe un danno quindi si ""passa per la cassa"" senza se e senza ma. Il common rail non si sarebbe sviluppato ? Chi lo sà ? Un dato certo è che nonostante VAG non avesse il brevetto ha sviluppato gli iniettori pompa ed è arrivata dov'è..e ben pochi ( constatato ) sanno che i motori sono ""diversi"". ",,,,,,,,,,,,,,
PRESENTAZIONE GT IN CONCESSIONARIO : DATA FANTASMA,https://www.autopareri.com/forums/topic/2051-presentazione-gt-in-concessionario-data-fantasma,2003-09-17 00:32:11,alfa 158,,Mi chiedo come sia possibile che un marchio che avrebbe la pretesa di far concorrenza a BMW presenti un modello a marzo lo cambi nome compreso a Francoforte ( uscendo tra l'altro con interni modesti e non all'altezza delle aspettative ) e ad oggi non via sia una data precisa sulla commercializzazione di questa benedetta auto che uscira` mezza bruciata e gia` vecchia sul mercato ( tra l'altro mi pare non stia riscuotendo anche qui nel forum un grande successo ) Ho il sospetto che questo ritardo nasconda dei problemi e vorrei sapere quali da Taurus ( forse gli interni forse la linea di produzione ) Di certo alfa con questo modello sta facendo una figura barbina. Ce ne vuole ancora prima di poter SERIAMENTE fare concorrenza a BMW che e` come gamma motori e modelli oggi ben superiore ad alfa ,,,,,,,,,,,,,,
AIUTO RICAMBI,http://www.porschemania.it/discus/messages/502415/212275.html?1166956578,2006-12-23 00:48:00,ingsteve,,"Ragazzi alla fine ho preso tutto in Topricambi. Ho rimesso su il parauti originale. Spero vada tutto bene. Secondo voi quanto valgono i miei cerchi da 17"" ? 3 sono pari al nuovo mentre 1 si \xe8 rigato leggermente sul marciapiede. Considerando che dietro le gomme sono quasi da cambiare e davanti al 30% stavo facendo un pensierino su dei 18""....",,,,,,,,,,,,,,
Pubblicità Ypsilon tedesca,https://www.autopareri.com/forums/topic/10797-pubblicit%C3%A0-ypsilon-tedesca,2005-01-12 13:42:13,talos44,,Stavo gironzolando su internet e mi sono imbattuto nel sito Lancia tedesco... e cosa vedo ? la pubblicità tedesca della ypsilon ( scusate ma nn riesco a postare il link ) .... diciamo che è in stile con quella della 147.... indovinate contro quale auto :twisted: ,,,,,,,,,,,,,,
Regalino Renault,https://www.autopareri.com/forums/topic/23662-regalino-renault,2007-05-31 17:02:15,Stefano73,,Ah non l'hai ancora vista dal vero ? ....auguri ... ,,,,,,,,,,,,,,
"TAGLIANDO ""STELLARE""",https://forum.quattroruote.it/threads/tagliando-stellare.117036/page-2,2018-07-11 00:00:00,arizona77,,Anche la mia Un migliaio di Euro per 3 tagliandi ( con in 2 compreso l' olio freni ) e' abbordabillissimo. Non per niente il mio ex conce per dirne una fa pagare l' olio 20 Euro e non 30 e passa come altri ( conce ) da me contattati in precedenza. ,,,,,,,,,,,,,,
Mazda MX-5 Facelift (Topic Ufficiale - 2009),https://www.autopareri.com/forums/topic/30252-mazda-mx-5-facelift-topic-ufficiale-2009?&page=13#comments,2010-01-21 13:33:35,stev66,,E con la occhi a mandorla hai anche un auto moderna come progettazione e realizzazione con tutti i vantaggi che cio' comporta in manutenzione e robustezza. E caso rarissimo per le jap piena di fascino anche qui . Le uniche cose che mi frenano sono il CEO di casa ed il fatto che qui a GE non saprei dove metterla. ,,,,,,,,,,,,,,
Ebbene si,https://www.autopareri.com/forums/topic/25554-ebbene-si?&page=2#comments,2007-10-22 09:34:25,TonyH,,Vallelunga è molto distante.........quindi chiropratico rules:lol: Meglio Varano o Franciacorta ( Bs ) che potresti raggiungere senza soffrire troppo ) Monza ha fascino però le doti dell'Exige non verrebbero gustate come in percorsi più tortuosi ,,,,,,,,,,,,,,
mercedes classe c,https://www.bmwpassion.com/forum/threads/mercedes-classe-c.29076/,2004-11-22 00:00:00,Roger84,,non sembra male..............:wink:http://www.worldcarfans.com/spyphot...cedes/spy-photos-mercedes-c-class-old-and-new ,,,,,,,,,,,,,,
portellone posteriore elettrico BMW F31,https://forum.quattroruote.it/threads/portellone-posteriore-elettrico-bmw-f31.108049/,2017-01-10 00:00:00,fiat500,,esatto .. la mia domanda era un'altra il motorino funziona non c'è nessun problema .. volevo essere sicuro se ... in caso di carico maxi del baule posso accompagnare il portellone in chiusura SOLO dopo che il motorino si blocca a fine corsa lasciando aperto il portellone per pochi centimetri. ,,,,,,,,,,,,,,
futuro,https://www.bmwpassion.com/forum/threads/futuro.137589/,2007-01-03 00:00:00,redi-one,'Quoto!',"ciao a tutti i bmwisti...vi vorrei proporre un bel quesito ! Se tra cent'anni vi direbbero ""Ti regalo un gioellino"".. sciegli tra bmw e46 oppure e90.... bmw e39 o e60.... voi che risposta dareste ? ? ? ? attendo risposte ! ",,,,,,,,,,,,,,
Ma gli accordisti che fine faranno?,https://forum.quattroruote.it/threads/ma-gli-accordisti-che-fine-faranno.105093/,2016-07-08 00:00:00,elancia,"""E' legale al pari delle dichiarazioni dei consumi e delle emissioni delle stesse case costruttrici........""",Con la differenza che loro rappresentano il sistema. ,,,,,,,,,,,,,,
Kia Ceed diesel Berlina,https://www.autopareri.com/forums/topic/51725-kia-ceed-diesel-berlina?&page=2#comments,2014-04-18 19:34:23,RiRino,,Ci sono anche i nuovi 1.6 di Honda Opel e Renault che promettono bene....effettivamente di quello Kia/Hyundai per quanto in assoluto adeguato pare sia un gradino sotto come brillantezza rispetto alla migliore concorrenza idem il VW. ,,,,,,,,,,,,,,
Intervista a Pierugo Gobbato,https://www.autopareri.com/forums/topic/5381-intervista-a-pierugo-gobbato,2004-03-10 13:02:17,fabvio,,anche io ho la netta sensazione che questo forum stia involvendo richiudendosi in se stesso ,,,,,,,,,,,,,,
Alfa Romeo 4C 2013,https://www.autopareri.com/forums/topic/56324-alfa-romeo-4c-2013?&page=861#comments,2014-06-24 12:38:59,TurboGimmo,,Se non ricordo male in Top Gear si vedeva la posteriore interna della Clio che si sollevava ma l'anteriore mi mancava Che poi non e' il principio delle F1 ? Spesso si vede l'anteriore interna bloccarsi immagino che si blocchi perche' perde aderenza cosi' il freno e' maggiormente efficace e la blocca subito no ? ,,,,,,,,,,,,,,
Honda Civic Type R,https://forum.quattroruote.it/threads/honda-civic-type-r.91099/page-24,2016-05-11 00:00:00,elancia,,Una vettura modificata per la pista su un circuito modificato aspettiamo CivicX Type-R che faccia pulizia. O.T. Jambana vi ho traditi ! ! ! :cry: :cry: :cry: Cosa devo fare per espiare la mia colpa ? Flagellarmi ? Portare il cilicio ? ? ? Dimmi... dimmi.. pendo dalle tue labbra ! Fine OT. ,,,,,,,,,,,,,,
Rivendibilita serie1,https://forum.quattroruote.it/threads/rivendibilita-serie1.107655/page-2,2016-12-17 00:00:00,SirPatrick,,Ha fatto un bell'affare.... Chi ha ritirato la BMW... ,,,,,,,,,,,,,,
Jeep Renegade M.Y. 2018,https://www.autopareri.com/forums/topic/64291-jeep-renegade-my-2018?&page=2#comments,2018-01-09 09:15:58,MikeMito,,Ottimo aggiornamento agli interni. Ora ha un aspetto più Jeep con lo schermo e la plancia comandi simili a Compass Cherokee e Grand Cherokee abbandonando quindi lo stile Fiat. ,,,,,,,,,,,,,,
La vecchia fabbrica: Arese,https://www.autopareri.com/forums/topic/23018-la-vecchia-fabbrica-arese?&page=9#comments,2007-05-25 06:48:24,Maggio80,,"Arese come il portello prima di lei è il classico esempio di scempio ( culturale industriale e storico ) all'italiana ! ! ! Ed è anche un motivo ( quasi sufficiente per me ) per non acquistare mai più auto del ""Fiat group"" altro grosso corresponsabile di questi scempi... ",,,,,,,,,,,,,,
