Titolo,URL,Timestamp,User,(Testo Citato),TESTO,Costruttore,Modello,Brand,Interni,Esterni,Meccanica,Prestazioni,Consumi/Autonomia,Motore,Elettrico,Fuoristrada,Elettronica di Bordo,Manutenzione,Assistenza/Concessionari
[Mai Nate] Renault,https://www.autopareri.com/forums/topic/30118-mai-nate-renault?&page=7#comments,2008-11-06 20:19:08,PaoloGTC,,"Mi sembra che la soluzione cassata fosse proprio quella della foto un po' shoppata da 4R... con la mascherina ""bucherellata"". Per quanto... levare questa per fare quella che han fatto.... sai che roba IMHO. Ora... non è che sia proprio ""mai nata""... ma è una di quelle cose che GM diceva e che lasciano un po' così a leggerle oggi. Qui sotto ci sono due diversi bozzetti delle anticipazioni ""SEGRETISSIMO"" di GM che riguardano la R25. Il primo è abbastanza approssimativo... però in certi dettagli ( attacco cofano-montante posizione e tipo maniglie portiera disegno paraurti che avvolge da basso il parafango linee generali di fari e mascherina ) lascia intendere che qualcosa fosse trapelato. Il secondo servizio presentava bozzetti più realistici... molte proporzioni ancora non vanno ma tanti particolari e stilemi sono quelli della 25. Quello che non quadra... è il nome ( leggete un po' entrambi gli articoletti ) . I casi sono due. O davvero Renault voleva abbandonare i numeri ed usare il nome che usò poi Ford ( l'erede della Taunus non era ancora uscita.... e si continuava a chiamarla ""nuova Taunus"" sulle riviste ) ... oppure in redazione ( e fra gli spioni ) di GM c'era un po' di confusione.... ",,,,,,,,,,,,,,
Alfa Romeo Giulietta Quadrifoglio Verde 2014,https://www.autopareri.com/forums/topic/54494-alfa-romeo-giulietta-quadrifoglio-verde-2014?&page=14#comments,2014-02-28 22:28:26,Lagarith,,"secondo te ? a me pare un'operazione ""a metà"" come molte che vengono fatte da fiat di cui non riesco a capire pienamente il senso ",,,,,,,,,,,,,,
Strumentazione extra 356C,http://www.porschemania.it/discus/messages/10550/639307.html?1359642902,2013-01-25 20:45:00,tax53,,Vdo fornisce un supportino da mettere sotto la plancia,,,,,,,,,,,,,,
AIUTO QUALE CARICABATTERIA E MANTENITORE DI CARICA ?,http://www.porschemania.it/discus/messages/10548/841171.html?1536738975,2018-09-12 09:56:00,alessmacc,,Appena 30 km e ci vuoi mettere in mezzo anche la pausa caff\xe8 ? Cos\xec la batteria la scarichi ! ! Scherzi a parte concordo con Daniel anche se farei almeno una sessantina di km senza pause ossia un'oretta abbondante il sabato o la domenica mattina...io faccio cos\xec con le mie ma ogni tanto non le faccio mancare anche qualche giorno di mantenitore di carica...,,,,,,,,,,,,,,
Così Audi tratta i propri clienti!,https://forum.quattroruote.it/threads/cos%C3%AC-audi-tratta-i-propri-clienti.115969/page-2,2018-04-20 00:00:00,U2511,'Chiedevo... Sono integrali o riportate? Magari è danneggiato solo il pistone...',Solitamente il danno sulle canne è rilevante e non solo sulla camicia. Parte la testa e a volte danneggi pure l’albero. ,,,,,,,,,,,,,,
Mercato piloti 2019,https://forum.quattroruote.it/threads/mercato-piloti-2019.117799/page-22,2018-09-25 00:00:00,pilota54,,"E' chiaro a questo punto che Alfa Romeo ha messo nel team molti più soldi della Tetra pak e forte di tale preminenza ha potuto imporre il ""suo"" pilota come titolare della squadra. Ericsson avrà un ruolo comunque importante anche se non più come prima. Giovinazzi potrà beneficiare dei consigli di un campione del mondo come Kimi anche in tema di messa a punto e sviluppo della vettura. Complimenti ad Alfa Sauber e ora non ci resta che attendere il 2019. ",,,,,,,,,,,,,,
Classifica di DNA Alfa.,https://www.autopareri.com/forums/topic/14302-classifica-di-dna-alfa?&page=5#comments,2005-07-19 01:05:32,Stefano73,,Quelle alfa che compravano molti di chi ora compra MB...o cayenne se si sono arricchiti....e che magari tornerà all'ovile con 159-brera. ,,,,,,,,,,,,,,
Miglior officina.,https://www.bmwpassion.com/forum/threads/miglior-officina.105288/,2009-02-19 00:00:00,Cruiser1,'solo 3 parole 1. scortesi 2. lenti 3. burocrati ',Sapete dirmi a Roma quale officina andare ? ,,,,,,,,,,,,,,
159 su AUTO,https://www.autopareri.com/forums/topic/14233-159-su-auto?&page=34#comments,2005-07-29 04:55:52,stev66,,"Guarda che qua nessuno tifa per nessuno se non personalmente. Tu citi un commento di un forumista che ha detto che per lui ""Alfa 159 1.9 va quasi come 330d"" commento legittimo in quanto le ha provate entrambe. Chiaro che e' un commento soggettivo e senza riscontri cronometrici che va accettato per quello che e' un impressione personale. Ovviamente visto la differenze di potenze e di cilindrate in gioco i riscontri cronometrici saranno diversi. ",,,,,,,,,,,,,,
Già noto?,http://www.porschemania.it/discus/messages/815/605298.html?1333449258,2012-04-03 12:34:00,99esse,,Grazie per la segnalazione del sito. A me per\xf2 piacerebbe avere un ritratto della mia Porsche. Lo vorrei su tela in bianco e nero e nelle dimensioni adatte allo spazio in cui lo esporr\xf2. Che ne dite ? Ciao Ste,,,,,,,,,,,,,,
Legge di stabilità..ecco perché Renzi si definisce rottamatore,https://www.bmwpassion.com/forum/threads/legge-di-stabilit%C3%A0-ecco-perch%C3%A9-renzi-si-definisce-rottamatore.243850/page-46,2007-12-22 00:00:00,Night,"""Oggi ho nuovamente scritto alla regione veneto ( credo ormai di essere il loro incubo ) e precisamente all'ufficio erariale per chiarimenti in merito al bollo spiegando tutto il mio percorso epistolare con l'ufficio bolli.Sarò un illuso ma prima o poi devono uscire allo scoperto e dire qualche cosa di ufficiale Night mi ha allarmato ma fino tanto che non leggo che la regione veneto ha torto vado avanti convinto di essere nel giusto!""",Legge di stabilità..ecco perché Renzi si definisce rottamatoreOppure potrebbe essere che ci mette il bollo direttamente in bolletta Enel ? ,,,,,,,,,,,,,,
Alfa Romeo MiTo (Topic Ufficiale - 2008),https://www.autopareri.com/forums/topic/27704-alfa-romeo-mito-topic-ufficiale-2008?&page=699#comments,2008-07-12 21:57:47,fxtech,,non ho change in questo week end dovrei andare in giro per gli application server dove ci sono i filesystem di appoggio per vedere se hanno preparato qualcosa abbiamo fatto un major di elink e trama venerdi ma credo non te ne freghi molto ,,,,,,,,,,,,,,
Yaris '17 nuovo motore 1.5 (111 CV),https://forum.quattroruote.it/threads/yaris-17-nuovo-motore-1-5-111-cv.114109/,2018-01-03 00:00:00,andre050990,,"Cito da un articolo del 24/01/17: Prestazioni in crescita e consumi ridotti del 12%. Il quattro cilindri di 1.5 litri a benzina aspirato capace di un'efficienza termica del 38 5% dichiara una potenza da 111 CV e 136 Nm di coppia con oltre 110 Nm disponibili già a partire da 2.000 giri. Le prestazioni e la risposta del propulsore sono migliorate rispetto al precedente 1.3 guadagnando 8 decimi nello 0-100 km/h ( 11 secondi netti ) e limando di un secondo la ripresa 80-120 km/h. Allo stesso tempo il consumo medio secondo la normativa Nedc è sceso del 12% rispetto al precedente 1.3 litri. Collettore di scarico raffreddato a liquido. Il nuovo propulsore VVT-iE è stato messo a punto secondo gli standard della futura normativa Euro 6c e per i test di omologazione Rde. Per ottenere questi risultati sono state utilizzate soluzioni innovative derivate dall'esperienza sull'ibrido: il propulsore ha un alto rapporto di compressione ( 13.5:1 ) e può passare dal funzionamento a ciclo Otto a quello a ciclo Atkinson in base alla gestione dei variatori di fase. Viene inoltre introdotto il sistema di raffreddamento dedicato al sistema Egr e quello di raffreddamento ad acqua del collettore di scarico: quest'ultimo porta a un miglioramento dei consumi autostradali riducendo la necessità di arricchire la miscela per mantenere le necessarie temperature d'esercizio in camera di combustione. Ebbene cosa ne pensate di questo nuovo motore con tecnologia ""importata"" dall'ibrido ? Affidabilità ? Consumi reali di qualche possessore ? Sarei interessato alla nuova Yaris con questa motorizzazione dato che rispetto al 1.0 69 CV mi sembra un motore più completo ( nel caso si richieda più potenza ad es. nei lunghi viaggi in montagna ecc. ) . ",,,,,,,,,,,,,,
Ecco il nuovo Q5,https://forum.quattroruote.it/threads/ecco-il-nuovo-q5.106360/,2016-10-10 00:00:00,elancia75,"'se c'e' una cos invero orripilant e' il navigatore "" appoggiato "" sulla plancia'",Perchè ? Ce l'hanno addirittura le Mazda ! ,,,,,,,,,,,,,,
159 su Auto-Motor-Sport e TopGear,https://www.autopareri.com/forums/topic/14902-159-su-auto-motor-sport-e-topgear?&page=2#comments,2005-08-23 12:51:39,T a u r u s,,no ma io non ti chiedo lo cambio di corsia di 159 che e' di 130 3km/h e l'ho gia' ripportato su messaggio precedente...ma quello di 147 GTA..perche ho trovato su ams online il test di golf r32 147 gta focus rs...ma non ci sono i rilevamenti ne dello slalom nel de cambio corsia se fatto... ,,,,,,,,,,,,,,
Kit viva voce Aftermarket,http://www.porschemania.it/discus/messages/22971/582492.html?1318957916,2011-10-16 09:18:00,guidogioca,,Qualcuno di voi conosce un kit viva voce Aftermarket compatibile con Pcm 3.1 per la mia Cayenne 2011 ? Originale oltre al modulo alla Porsche ti devono cambiare anche la plafoniera ed al di la della spesa ( quasi 1000 euro..... Solo di plafoniera con microfoni ) lo spreco.... Logicamente che interfaccia con il sistema integrato e che funzioni a fibre ottiche. Grazie in anticipo,,,,,,,,,,,,,,
Abarth 124 rally RGT,https://forum.quattroruote.it/threads/abarth-124-rally-rgt.106123/page-39,2019-02-16 00:00:00,pilota54,,Franciacorta Rally Show. Malvasio-Baiocchi ( Abarth 124 ) dopo la prima giornata sono penultimi al 51. posto a causa di un problema nella 3a. PS dove sono arrivati ultimi staccati se no potevano essere intorno al 35. posto in lotta con la Nissan 350Z di Brocchi-Cucchi che al momento comanda la RGT al 34. Posto assoluto. Vedremo domani se riusciranno a recuperare posizioni. ,,,,,,,,,,,,,,
Jeep Compass dovo sono i filtri antipolline e clima,https://forum.quattroruote.it/threads/jeep-compass-dovo-sono-i-filtri-antipolline-e-clima.84184/,2013-12-18 00:00:00,Paperboy,,Mi piacerebbe aiutarti ma ne so meno di te. :cry: ,,,,,,,,,,,,,,
BMW Serie 3 Gran Turismo Facelift 2016,https://www.autopareri.com/forums/topic/61343-bmw-serie-3-gran-turismo-facelift-2016?&page=4#comments,2018-10-08 14:00:49,4200blu,,3er GT e 4er GC diventano un modello... ,,,,,,,,,,,,,,
Lancia Medea e Medea Estate...,https://www.autopareri.com/forums/topic/3427-lancia-medea-e-medea-estate?&page=5#comments,2003-12-11 15:05:25,F . P i ë c h,,ho provato a immaginare anche una plancia per una media Lancia comeho avuto modo di dire io vedrei bene coniugati dei concetti visti sulla Thesis e altri visti sulla Fulvia i primi per l'indubbia classe ee esclusività i seccondi oltre per l'esclusività anche per lo spirito sportivo. sostanzialmente la vedo molto vicina per le forme alla Fulvia con un inserto in mezzo alla plancia che è però diviso in due parti quella superiore in radica e quella inferiore in titanio ( come quello della Thesis ottimo ) forato per abbinare la funzione del clima diffuso della Thesis. Per le versioni più sportive secondo me andrebbe bene un abbinamento carbonio/alluminio anodizzato. Il resto della plancia sarebbe diviso in due sezioni quella superiore sempre scura e quella inferiore che potrebbe avere colorazioni diverse. Per la strumentazioni vedrei bene qualcosa conla grafica della Thesis ma la forma della Fulvia. La consolle centrale sarebbe inserita in una cornice formata dalla plancia che potrebbe essere anche essere rivestita in pelle oltre a poter prevedere come sulla Thesis per la parte inferiore l'Alcantara. Un bel display potrebbe essere posizionato in mezzo alle bocchette di aerazione in una posizione ben visibile sotto nella consolle autoradio alcuni pulsanti ( ASR ESP hazard sbrinatore lunotto ecc... ) sotto ancora il clima bi-zona due porta oggetti a scomparsa ( dei quali uno potrebbe essere un portalattine ) . comandi per le luci sulla sinistra del piantone come ormai di voga anche per le ultime italiane... certo è solo un'idea credo che in Lancia abbiano fatto le plancie più belle tra quelle italiane dell'ultima generazione. ,,,,,,,,,,,,,,
Chi sono? Mi presento,https://forum.quattroruote.it/threads/chi-sono-mi-presento.13/page-4,2009-04-17 00:00:00,rosberg,,Un benvenuto ai nuovi e un grazie ad ivan per la risposta di qualche messaggio fa. ,,,,,,,,,,,,,,
