Titolo,URL,Timestamp,User,(Testo Citato),TESTO,Costruttore,Modello,Brand,Interni,Esterni,Meccanica,Prestazioni,Consumi/Autonomia,Motore,Elettrico,Fuoristrada,Elettronica di Bordo,Manutenzione,Assistenza/Concessionari
Visionato V60 D3 automatica Momentum.,https://forum.quattroruote.it/threads/visionato-v60-d3-automatica-momentum.89330/,2014-07-06 00:00:00,ivandalpont,,Buona domenica avendo una mezza idea di sostituire la mia Lancia Lybra ieri mi sono recato al concessionario Volvo locale per visionare una V60 come da titolo a Km 0. Devo dire che mi ha fatto vermanete un' ottima impressione ! Solida elegante ed al tempo stesso con un tocco di sportività. L' esemplare aveva in aggiunata all' ellestimento di serie anche gli interni in pelle l' utomatico i fari allo xeno il navigatore l' impianto stereo premium ed il quadro digitale. Il tutto per 34500 ? . L' unica mia perplessità riguarda il motore turbo diesel non tanto per la qualità del 5 cilindri piuttosto per eventuali problemi al filtro antiparticolato in quanto percorro pochi Km l' anno. C' è qualcuno che mi può dare qualche giudizio in merito ? Ringrazio fin d' ora chi vorrò darmi il suo parere. Saluti. ,,,,,,,,,,,,,,
Ruggine motore auto occasione,https://forum.quattroruote.it/threads/ruggine-motore-auto-occasione.112628/,2017-10-04 00:00:00,gbortolo,"""io mi inquieterei molto di più per quel motore l non so se è solo l' 2 ad aver dato problemi: fai una ricerca accurata...""",Tranquillo il 1 4 non ha la catena ,,,,,,,,,,,,,,
consiglio acquisto o no nuova auto ?,https://forum.quattroruote.it/threads/consiglio-acquisto-o-no-nuova-auto.106286/,2016-09-26 00:00:00,gm541,,Ti consiglio di calcolare quanti soldi dovresti aggiungere per cambiare macchina e farti quindi un'idea di quanto dovresti spendere in riparazioni perché non sia più conveniente. Sicuramente conviene tenerla e ripararla specie visto che al momento il costo è zero ! ,,,,,,,,,,,,,,
Mondiale F.1 - GP del Messico  2018,https://forum.quattroruote.it/threads/mondiale-f-1-gp-del-messico-2018.119013/page-6,2018-10-26 00:00:00,pilota54,""".......... Io non trovo che a Austin la Mercedes sia stata sconfitt ha fatto banalmente una corsa prudente visto che ha entrambi i campionati in tasca (voglio vedere recuperare 66 punti in tre gare alla MB nel campionato costruttori) e ha limitato i danni. Se non ci fosse stato l'inghippo Verstappen e il desiderio di fare punti stando davanti a Vette Hamilton avrebbe rischiato Raikkonen probabilmente non avrebbe vinto""",Sicuramente Hamilton ha corso con giudizio ( ed è stato involontariamente penalizzato dal box ) . Se il vantaggio mondiale fosse stato la metà sicuramente avrebbe osato di più con Max e avrebbe tentato di prendere Kimi ( che comunque sembra avesse ancora qualcosina in tasca ) . ,,,,,,,,,,,,,,
Mercedes Classe C (Topic Ufficiale - 2007),https://www.autopareri.com/forums/topic/22951-mercedes-classe-c-topic-ufficiale-2007?&page=3#comments,2007-01-18 20:23:21,Touareg 2.5,,Rega.. ma ti sto proprio tanto sui coglioni... mi fa piacere... Mi scuso per l'ennesima volta.. ,,,,,,,,,,,,,,
1.2 82cv 3 cilindri,https://forum.quattroruote.it/threads/1-2-82cv-3-cilindri.109008/,2017-02-25 00:00:00,baffosax,,Anche la i20 adesso monta il tre cilindri secondo me bene o male la tecnica di costruzione del tre cilindri sono identiche con qualche piccola differenza io ho il tre della PSA il 1200 pure tech da 110 cv come tiro è eccezionale ed ha coppia da vendere 205 Nm a 1500 giri mio nipote ha ecoboost 1000 della Fiesta leggermente più silenzioso al minimo mentre il pure tech al minimo qualche vibrazione in più mentre in marcia è silenziosissimo la velocità dove è più silenzioso va dai 90 Kmh ai 140/150 davvero ottimo comunque quando sali su un quattro cilindri la differenza si avverte il tre è sempre un po più ruvido mentre il quattro scivola via non so come spiegare . ,,,,,,,,,,,,,,
Audi vs Volkswagen lo scontro continua.,https://forum.quattroruote.it/threads/audi-vs-volkswagen-lo-scontro-continua.43787/page-3,2011-01-11 00:00:00,ilopan,,"Inutile ripetermi...un bel post davvero ! Tutti ci azzeccano ed alla fine vale il lordo di tutto e di tutti.... come ragionamento. Per lancista Se il tuo nick è anche la passione per il marchio LANCIA ti dico che hai trovato un grande estimatore della casa ho avuto dalla Fulvietta alla Lybra...un po' di Lancia. Mi chiedo qualora fosse stata indipendente oggi la LANCIA ( probabilmente ) sarebbe stata una antagonista dei marchi premium. Anzi la sua storia ( innovazione tecnica e stile ) parte ancora da ""più premium"" ( scusate la banalità ) delle anonime ( all'epoca ) BMW o Audi o Mercedes ! Eravamo un'altra ITALIA ! Eravamo un'altro Mondo ! Probabilmente poteva essere la stessa sorte... ""idem con patate"" per l'ALFA Romeo ! : ? Però potrebbe essere vero il contrario e cioè che oggi poteva esserci la loro assenza ( estinzione ! ) dallo scenario automobilistico ! Soldi e stile...faccende molto strane ! La TATA ha liquidità e molti si vogliono ""accasare""da lei..i cinesi hanno liquidità e comprano Volvo....i cinesi hanno liquidità e riesumano Rover...si interessano a Jaguar...pensano ad altri marchi e centri stile dell'auto...anche italiani ! Stanno comprando aziende di componentistica auto e motori in tutto il mondo ! Diceva Ferrari...the drake... che LUI aveva fatto grandi auto belle potenti ed esclusive...ma la FIAT ( che all'epoca era ricca ed icona nazionale ) fece grande la Ferrari ! E la casa di Maranello stava ndando nelle mani Ford ! Bello e liquidità....sono fenomeni che a volte fanno a cazzotti ! E' solvibilissima la TATA Automobilies...che la più bella macchina che fa non è degna manco della peggiore Duna...insomma...dinamiche strane spesso sconvolgono il razionale...il bello...e anche il buono ! Fare calcoli e ragionare...mio sono reso conto dopo 31 anni di lavoro...non serve a un cavolo...decide il mercato con le sue dinamiche strane e imprevedibili..la moda ( vanno le SUV... ! ) il momento ( tutto a GPL...tutto a Gasolio... ! ) l'oggetto del desiderio ( la Mini...la 500...la Classe A.. ! ) Allora AUDI che era al capezzale...è stata si rinvigorita da Volkswagen...ma ha anche combattuto in proprio ( ma in maniera controllata ) contro le corazzate BMW e Mercedes...le quali tar loro già se le davano di santa ragione ! Capitalizzato il ""terzo ruolo"" premium in Europa ( Bmw...Mercedes e quindi AUDI ) ...necessita ( per non fare da tappo alla riscossa semi-premium della Volkswagen perchè stanno crescendo OPEL Renault ecc ecc...quindi parte la sfida delle generaliste ) che ognuno prenda la sua posizione di brand. La giusta collocazione...o connotazione..insomma fate voi ! Ed allora lo scenario sarà ( potrà essere ! ) questo: AUDI premium ed innovativo/esclusivo...4 optionals e ci sei Volkswagen....generalista ma semi-premium dalla Up ( utilitaria da città ) alla Polo...dalla Golf...alla Passat dai mpv ai suv...lontana da AUDI ma vicina per far sentire che uno ha sempre una mezza AUDI sotto al culo...funziona..funziona...e dà mazzate alle Opel Renault Alfa Fiat Toyota ecc ecc ! ( E' il contrario di quando hai una ALFA o una LANCIA e la gente ti dice che hai una FIAT...ti cadono le braccia...bene questo è quello che teme Volkswagen... ! ) E poi...dulcis in fundo...i marchi Skoda e Seat...che sono nobilitati dal parentato perchè ritenuti storicamente più poveri di innovazione e qualità...e quindi di immagine ! Mi spiego : avendo una Seat/Skoda...potrai dire con orgoglio che hai una Volkswagen...e magari una mezza AUDI....dall'abito diverso ! Se hai una Volkswagen...non dirai mai che hai una Seat/Skoda ! Esempio al contrario...se hai una FIAT...non dirai mai che hai una LANCIA/ALFA...è il marchio dominante che ha influito ""positivamente o negativamente"" sui restanti marchi annessi ! VOLKSWAGEN...ha dato lustro agli altri marchi...questo è indiscutibile ! Prova a pensare se Seat avesse comprato gli altri marchi e ne diveniva la ""titolare""... ! Pensateci...e ripensateci ! Sarà bello da vedere ( travirgolette ) quello che succederà ( associaizone di idee...e quindi di know-how ) col marchio congiunto FIAT-CHRYSLER in Europa ed in America. ! Mbè...spero di non essermi incartato ! ",,,,,,,,,,,,,,
Renault Twingo 2014,https://www.autopareri.com/forums/topic/54333-renault-twingo-2014?&page=66#comments,2014-10-25 19:05:36,Uno Turbo D,,Il diesel non serve a nulla su auto prettamente da città non solo per una questione di DPF o costo di listino aggiuntivo ma pure per una manutenzione più onerosa e una durata più breve causa continui stop inoltre chi viaggia spesso si va a prendere minimo una B diesel...hanno fatto bene a non riproporlo su Twingo ( anche se la precedente è una B travestita da A ) e Smart nella quale secondo me è stata una grande fesseria proporre l'800 CDI nella prima serie già nella seconda l'hanno tagliato fuori...FCA secondo me lo propone perche in molti usano 500-Panda come se fosse una piccola B poi mi sbaglio. Scusate l'OT ma visto che hanno tirato fuori l'argomento ci ho pensato un'attimo Carinissima la Twingo anche se noto con dispiacere i vetri a compasso sulle porte dietro ,,,,,,,,,,,,,,
Space star in salita non ce la fa,https://forum.quattroruote.it/threads/space-star-in-salita-non-ce-la-fa.89981/,2018-10-01 00:00:00,JigenD,"""Sono passati due mes e le raccomandate spedite prima da m poi dall'avvocat alla Cocnessionaria edit e edi non hanno avuto nessuna risposta. Ho acquistato un'auto nuova che non cammina in salit e che posso usare solo sulle strade che conosco e so che non presentano salite. E' assurdo! Mi sono rivolta anche ai carabinier per far rispettare la legg sono venuti in concessionari hanno preso nominativi e dat e poi mi hanno detto che devo rivolgermi a un legale. Quindi non mi rimane altra scelta che fare una causa. Questa è la nostra Italia: anche se la legge ti dà ragion per ottenere giustizia devi fare caus che magari durerà anni. Sono veramente trist e non trovo nessuno che mi aiuta.""",purtroppo è così anch'io aspetto da tempo ( non si tratta di mitsubishi ma di mazda ) una risposta alla lettera del mio avvocato che penso non arriverà mai e so già che probabilmente dovrò fare causa per vedere ( forse ) riconosciuti i miei diritti. Ma hai provato a far scrivere anche alla mitsubishi italia ? ,,,,,,,,,,,,,,
Avensis SW 2.0 D4D Lounge,https://forum.quattroruote.it/threads/avensis-sw-2-0-d4d-lounge.68685/page-9,2014-12-21 00:00:00,marcoleo63,,Stamane dovevo rispondere ad una chiamata in arrivo mentre ero in auto ma premendo il tasto ACCETTARE anche più volte non ottenevo risultati fino a che il chiamante ha desistito.. mi è tornato in mente che era già successo una volta mesi fa... è certamente un problema dell'impianto oppure avete altre ipotesi ? ,,,,,,,,,,,,,,
Porsche 908,http://www.porschemania.it/discus/messages/815/643453.html?1361878404,2013-02-25 13:07:00,francof,,"Ciao Domeico per amore di precisione ti correggo: quella da te postata col n.266 \xe8 lei pure una 908/02 ( vincitrice Targa Florio del 1969 ) . La 908/01 era il primo tipo costruita solo in versione coup\xe8 ( coda corta e coda lunga ) . In particolare la macchina di McQueen-Revson da te postata all'inizio era la 908/02 in versione ""sogliola"" ossia con i fianchi ( parte supariore ) con andamento pi\xf9 piatto rispetto alla versione /02 precedente. Saluti ! Franco. P.S. Qui troverai altre notizie sulla 908 : http://www.porschemania.it/cgi-bin/discus/board-auth.cgi ? lm=1252611748&file=/112 590/468969.html",,,,,,,,,,,,,,
Alfa Romeo MiTo Quadrifoglio Verde [Nuovo Allestimento],https://www.autopareri.com/forums/topic/34984-alfa-romeo-mito-quadrifoglio-verde-nuovo-allestimento?&page=25#comments,2010-02-17 20:25:28,boygrunge,,come vorrei darti torto.. speriamo bene..o che VAG sia più brava nel farlo ! ,,,,,,,,,,,,,,
Fusione bronzine,https://forum.quattroruote.it/threads/fusione-bronzine.111013/,2017-06-21 00:00:00,drusus,,Strano come sintomo di solito le bronzine provocano rumore battente o nei casi più gravi sferragliante ma non interessano la parte di raffreddamento. ,,,,,,,,,,,,,,
[OT] PRESA! Mercedes 200 W110 Codine 1965,https://www.bmwpassion.com/forum/threads/ot-presa-mercedes-200-w110-codine-1965.132041/page-2,2005-11-09 00:00:00,enricob,,Bella un'amico l'ha presa modello america con i doppi paraurti sempre del 65 però se non sbaglio è una 250 ,,,,,,,,,,,,,,
Assistenza Mazda,https://forum.quattroruote.it/threads/assistenza-mazda.108531/page-5,2017-03-14 00:00:00,rotagian,,Perchè dovrei scrivere qualcosa che non penso ? Se l'ho scritto è perchè lo penso non ho mai detto che dovete pensarla come me. ,,,,,,,,,,,,,,
