Titolo,URL,Timestamp,User,(Testo Citato),TESTO,Costruttore,Modello,Brand,Interni,Esterni,Meccanica,Prestazioni,Consumi/Autonomia,Motore,Elettrico,Fuoristrada,Elettronica di Bordo,Manutenzione,Assistenza/Concessionari
Fiat 500X MY 2017,https://www.autopareri.com/forums/topic/62380-fiat-500x-my-2017?&page=203#comments,2015-02-09 21:37:15,giorgio,,Blu Venezia Passione Auto Italiane: Fiat 500X Urban Blu Venezia ,,,,,,,,,,,,,,
Problemi meccanici Skoda Kodiaq,https://forum.quattroruote.it/threads/problemi-meccanici-skoda-kodiaq.110634/page-4,2017-06-16 00:00:00,rosberg,"""non capisco dov'è la battaglia persa.... si parla del veicolo in tutte le sue sfaccettature nel 3d del veicolo http://forum.quattroruote.it/threads/kodiaq-da-vicino.108309/page-11 (anche se inquinato da trollat ma recuperabile) si parla dei problem veri presunti passati e futuri in questo. A me sembra semplic alla scimmia che passa adesso su national geographic anche! buondì""",Eh ? Ma cosa stai dicendo ? Ho scritto che sto dicendo da anni che sarebbe bene non uscire dal tema principale della discussione ma non c'è verso. E' una battaglia persa... Tirella non ho capito cosa intendi quando scrivi che in discesa passando alla modalità cambio manuale l'auto va fuori giri. Secondo me è interpretabile come un maggior utilizzo del freno motore come se scalassi marcia e inserissi una troppo bassa ma fuori giri...boh... Comunque il problema che hai avuto pare sia stato risolto definitivamente quindi bene così. ,,,,,,,,,,,,,,
"Nuovi dati Lancer ""Evo X""",https://www.bmwpassion.com/forum/threads/nuovi-dati-lancer-evo-x.39263/page-3,2005-11-11 00:00:00,996GT3,,L'S3 ha un senso solo nel caso di una persona fissata con Audi o con l'A3 in particolare.Ma se uno parte dicendo: voglio una 4x4 due litri sovralimentata e divertente va direttamente su Mitsu e Subaru. Anche perchè io ho provato a configurare una S3 mi viene a costare quasi quanto la mia E91 ! Con una EVO si risparmia e coi soldi rimanenti si fa un mezzo che in strada ha poche rivali.Io che sono fissato per la TP e l'aspirato potrei avere qualche remora e infatti alla fine ho preso una BMW pur sapendo che è più lenta ma uno che pensa all'S3 è una persona che già ha superato il mio problema e si sta interessando ad una 4WD sovralimentata. E par quale motivo dovrebbe buttare i soldi in una S3 ? ,,,,,,,,,,,,,,
Mondiale F.1 - GP d'Italia 2018,https://forum.quattroruote.it/threads/mondiale-f-1-gp-ditalia-2018.118133/page-29,2018-09-03 00:00:00,pilistation,'Sempre poco bello da vedere! Poi diciamocela tutta.. se Kimi era così superior Botta lo avrebbe passato facilmente!',No perchè il motore di Bottas era sacrificabile e quindi hanno tirato su la pressione del turbo per tenerlo davanti. ,,,,,,,,,,,,,,
Emanuele,https://forum.quattroruote.it/threads/emanuele.18967/,2009-12-15 00:00:00,toballetfo,,Ho una MATIZ GPL è possibile che con meno di 3000 km si bruci la frizione ? MI fate sapere qualcosa ? Grzie Un saluto ,,,,,,,,,,,,,,
E' Ottobre,https://forum.quattroruote.it/threads/e-ottobre.118671/page-4,2018-10-10 00:00:00,Divergent,,e domani è prevista pioggia... attenzione alle allerte emanate in certe regioni e godetevi la serata. ,,,,,,,,,,,,,,
Finalmente!!!! Bene così!!,https://forum.quattroruote.it/threads/finalmente-bene-cos%C3%AC.116440/,2018-05-08 00:00:00,mani in alto,,Non é vero hai barato ,,,,,,,,,,,,,,
Parliamo di Cayman S,http://www.porschemania.it/discus/messages/502416/226264.html?1172500089,2007-02-19 08:37:00,hattori,,Sto aspettando che su officina dell'immagine.it inseriscano le foto di ieri il 4 marzo \xe8 l'ultimo giorno di apertura al pubblico di monza e c'\xea lo speed day German e French style ( di quei maranza... ) . Questa settimana si gira solo sabato domenica c'\xe8 il blocco del traffico.,,,,,,,,,,,,,,
Rondelle iniettori 143cv,https://forum.quattroruote.it/threads/rondelle-iniettori-143cv.22963/page-8,2018-10-25 00:00:00,elancia75,,Forse gli intervalli genericamente riportati dal sito del M.I.T. non sono da prendere in considerazione come diceva il buon Nicola. ,,,,,,,,,,,,,,
Alfa Romeo Giulietta (Topic Ufficiale - 2009),https://www.autopareri.com/forums/topic/36127-alfa-romeo-giulietta-topic-ufficiale-2009?&page=907#comments,2010-06-14 08:35:48,mcth17,,No hanno 4 fori e non 5... ,,,,,,,,,,,,,,
Non c'è male come inizio,https://forum.quattroruote.it/threads/non-c%C3%A8-male-come-inizio.89285/,2014-07-04 00:00:00,NEWsuper5,Si sono h7! Certo che il concessionario ha fatto proprio un bel check preconsegna! A me è successo anche peggio: lo scorso tagliando mi hanno cambiato i fendinebbia in garanzia e nel rimontarli non hanno rimesso le lampadine :evil:... Ho guardato il libretto c'è scritto h7 long life. Costo? Verranno almeno una trentina di euro a coppia secondo me 'Si sono h7! Certo che il concessionario ha fatto proprio un bel check preconsegna! A me è successo anche peggio: lo scorso tagliando mi hanno cambiato i fendinebbia in garanzia e nel rimontarli non hanno rimesso le lampadine :evil:',se non è molto lontana dovresti tornare alla concessionaria... anche perchè le lampadine per assurdo potrebbero essere funzionanti e il problema potrebbe essere altrove auguri per la nuova auto... ,,,,,,,,,,,,,,
Fiat 5oo Drag Cool Lesbo Bear e Leather [Edizioni Speciali],https://www.autopareri.com/forums/topic/38892-fiat-5oo-drag-cool-lesbo-bear-e-leather-edizioni-speciali?&page=5#comments,2015-06-29 09:30:34,Aymaro,,anche a Detroit ,,,,,,,,,,,,,,
[NEWS]Renault: Pronta ad acquistare il gruppo Alfa-Maserati,https://www.bmwpassion.com/forum/threads/news-renault-pronta-ad-acquistare-il-gruppo-alfa-maserati.13030/page-2,2005-06-22 00:00:00,lelesch81,Una bella Brera con TP e tanti Cv non sarebbe male... Potrei finalmente tornare a fare le curve e le rotonde come voglio io... ... Ti ricordo che hanno queste da poter ricarozzare! 'Una bella Brera con TP e tanti Cv non sarebbe male... Potrei finalmente tornare a fare le curve e le rotonde come voglio io... ',la 350Z.... WOw... TP e un bel 3.500 su cui lavorarci su ad Arese... ,,,,,,,,,,,,,,
Berline,https://www.bmwpassion.com/forum/threads/berline.40088/page-2,2005-08-17 00:00:00,piccinino,,Comunque tra le citate scelgo la più anticonformista: BLS 2.8 V6 Turbo ,,,,,,,,,,,,,,
159 su AUTO,https://www.autopareri.com/forums/topic/14233-159-su-auto?&page=18#comments,2005-07-19 04:37:52,Guglielmo,,va bene io ti dico che Auto non l'ha provata e nel prossimo numero ci saranni delle belle correzzioni alle cazzate che hanno scritto ... ,,,,,,,,,,,,,,
Tagliando del quarto anno Civic IX,https://forum.quattroruote.it/threads/tagliando-del-quarto-anno-civic-ix.108551/page-3,2017-02-03 00:00:00,Jazzaro,'Queste le specifiche: API SERVICES SN-RC ILSAC GF-5 Viscosity grade SAE J 300 0W-20 Density at 20°C (68°F) ASTM D1298 0.846 Viscosity at 40°C (104°F) ASTM D445 45.4 mm²/s Viscosity at 100°C (212°F) ASTM D445 8.5 mm²/s HTHS viscosity at 150°C (302°F) ASTM D4741 2.6 mPa.s Viscosity index ASTM D2270 168 Pour point ASTM D97 -36°C / -33°F Flash point ASTM D92 230°C / 446°F Sulfated ash ASTM D874 0.89% weight TBN ASTM D2896 8.5 mg KOH/g',Di cosa ? ,,,,,,,,,,,,,,
Moderazione Forum Alfa Romeo,https://forum.quattroruote.it/threads/moderazione-forum-alfa-romeo.51888/page-34,2013-03-06 00:00:00,smargia2002,Ivan ti sei stufato anche del nick corazon? Adesso devo riabituarmi a kre uffa!!!!! ... Vorrei far notare che da quando mi sono reiscritto ho deciso di bandire dai miei messaggi le faccine. Ora con mio stupore vedo che è stata aggiunta la faccina verde. Potrei avere una spiegazione? Trovo scorretto entrare nei messaggi altrui e modificarli senza avvisare l'autore del messaggio. Grazie 'Ivan ti sei stufato anche del nick corazon? Adesso devo riabituarmi a kre uffa!!!!! ',Io non sono stato altrimenti lo avrei detto. ,,,,,,,,,,,,,,
Fiat SUV.....,https://www.bmwpassion.com/forum/threads/fiat-suv.17354/,2003-05-23 00:00:00,El Nino,,Tutte le vetture destinate alla organizzazione delle Olimpiadi P.S: Fa abbastanza ( molto ) cagare ,,,,,,,,,,,,,,
[Outlander] Richiesta info su usato del 2009,https://forum.quattroruote.it/threads/outlander-richiesta-info-su-usato-del-2009.63217/,2012-03-21 00:00:00,topomillo,,di nulla. ps controlla bene i km... saluti ,,,,,,,,,,,,,,
Sportcoupè,https://www.autopareri.com/forums/topic/4676-sportcoup%C3%A8?&page=2#comments,2004-02-12 10:29:05,max76,,"Innanzitutto complimenti per l'acquisto ! Insomma anche se a me la sportcoupè proprio non piace sono convinto che quando si spendono tanti soldi sudati col proprio lavoro l'auto che si sceglie è sempre quella migliore. Quindi hai sicuramente fatto un'ottima scelta. La GT l'ho guidata sabato scorso. Insomma linea bellissima e motore jtd veramente divertente e silenzioso ( rispetto al mio jtd 115cv della 147 ) . Il problema dell'abitabilità posteriore temo sia fisiologico dei coupè. Insomma anche io ho provato a fare un giro dietro e essendo alto 1 83 la testa non sapevo proprio dove metterla. In compenso la mia ragazza stava comodissima... Per quanto riguarda il tuo ritorno al forum mi fa veramente piacere anche se abbiamo avuto poche volte l'occasione di discutere direttamente. Insomma lo spirito critico che a volte manca in altre sezioni non può che beneficiarne ! Speriamo che se ne rendano conto tutti e che i toni di ciascuni nostri ""coinquilini"" restino civili :wink: ",,,,,,,,,,,,,,
Quale cavo per ricaricare Renault Twizy dalle colonnine,https://www.forumelettrico.it/forum/topic5599.html?sid=9b3d6660a00250109c0902db2fb0b90b,"ieri, 19:21",Lidia,"""C'è qualcosa che non quadra.In Italia la Twizy viene venduta terminata in 3A e l'utente non la può cambiare (con metodi ortodossi).All'estero invece cambia: in Germania e Svizzera ha la schuko:Se la tua Twizy ha quell hai già tutto per caricare alle colonnine pubbliche (non tutte).Se invece ti termina con la shuko forse hai l'adattatore perennemente collegato: ti basta scollegarlo per scoprire la 3A.http://www.e-station-store.it/adattator ... -250v.htmlSe invece hai veramente una shuko e bast ti devi fare un adattatore 3A->SHUKO (od addirittura tipo2->shuko)... facile ma non facilissimo e considerato illegale per luogo pubblico.Se questa la richiest diccelo che proseguiamo nel ragionamento.""",Tipo questa ? https://www.manomano.it/p/scame-parre-2 ... id=1119728,,,,,,,,,,,,,,
