Titolo,URL,Timestamp,User,(Testo Citato),TESTO,Costruttore,Modello,Brand,Interni,Esterni,Meccanica,Prestazioni,Consumi/Autonomia,Motore,Elettrico,Fuoristrada,Elettronica di Bordo,Manutenzione,Assistenza/Concessionari
Citroën C5 (Topic Ufficiale - 2007),https://www.autopareri.com/forums/topic/16307-citro%C3%ABn-c5-topic-ufficiale-2007?&page=15#comments,2007-10-20 14:45:00,Cliomane,,davvero...impariamo a leggere i post precedenti prima però ! ,,,,,,,,,,,,,,
Nuova Polo 1600 TDI 95 CV higline,https://forum.quattroruote.it/threads/nuova-polo-1600-tdi-95-cv-higline.119581/,2018-11-28 00:00:00,pxyko,,In teoria i freni posteriori per le versioni TOP di gamma come in questo caso dovrebbero essere a DISCO ! Sulla versione precedente era così e dubito fortemente che sia stato fatto un passo indietro. Sulla carta rimane un bel giocattolo cmq... SE stai per comprarla complimenti anticipati ,,,,,,,,,,,,,,
"A Ginevra Alfa Giulia e Stelvio Q. ""Alfa Romeo Racing""",https://forum.quattroruote.it/threads/a-ginevra-alfa-giulia-e-stelvio-q-alfa-romeo-racing.121451/page-2,2019-03-06 00:00:00,pilota54,,"Da segnalare che a Ginevra ci sono anche le versioni aggiornate di Giulia e Stelvio ""TI"". In particolare la Giulia TI ( 280 cv ) ora esteticamente è praticamente identica alla Quadrifoglio ( ha particolari in carbonio come lo spoiler posteriore e i cerchi da 19"" ) . Anche dentro ci sono parti in fibra di carbonio. ",,,,,,,,,,,,,,
Citroën Berlingo Van Full Electric autocarro: ecco dove finirò,https://www.forumelettrico.it/forum/berlingo-elettrico-ecco-dove-finiro-t5526-10.html?sid=6039fe59c0435ee74654e4d03179566c&sid=6039fe59c0435ee74654e4d03179566c,2019-05-10 11:37:00,Ser8465,'se ti informi bene da concessionari competenti vedrai che anche la C-zero/ION è immatricolabile autocarro (e volendo mantiene i 4 posti a seder con una griglia posteriore)saluti',Ho scritto in Citroen mi hanno risposto che non esiste più questa versione da maggio 2018,,,,,,,,,,,,,,
Da 147v.c. impressioni su Brera 3.2,https://www.autopareri.com/forums/topic/17032-da-147vc-impressioni-su-brera-32?&page=22#comments,2005-11-24 17:49:38,Guglielmo,,il discorso del prezzo l'ho fatto su 159 . ,,,,,,,,,,,,,,
mitsubishi Outlander  che grande bocca che hai,https://forum.quattroruote.it/threads/mitsubishi-outlander-che-grande-bocca-che-hai.1399/,2009-04-14 00:00:00,leolito,,"Il nuovo muso e' orribile. Siamo ai livelli della ""cuginetta"" francese 4007 ... : ? ",,,,,,,,,,,,,,
C-HR 18 Hybrid,https://forum.quattroruote.it/threads/c-hr-1-8-hybrid.117661/page-2,2018-07-27 00:00:00,pikkoz,,"Oggi sono andato a fare la spesa e sebbene abbia un auto completamente diversa ( ma per questo non astemia ) ho provato a vedere quanto riuscivo a consumare il percorso andata e ritorno sono poco meno di 10 km 16 rotonde 6 semafori modalita' sport plus motore freddo condizionatore auto max ( 33gradi fuori ) guida molto aggressiva ( non dico cosa ho fatto le ultime due rotonde ) traffico relativamente scorrevole ( tranne 100 metri prima e dopo il supermercato che costruiscono e si va a passo d'uomo ) e spento il motore solo dopo aver posato le borse in casa per far raffreddare l'olio e turbina . Dubito che anche a batterie a terra riesca a fare 8km/l a meno di non tirarla in pista o abbia qualche problema meccanico. Oppure come si e' stato gia' detto si confonde con 8l/100km che sono 12.5km/l e sono gia' piu' realistici prendendo in considerazione una guida sportiva. <img alt=""20180727_170401.jpg"" class=""bbCodeImage LbImage"" src=""https://forum.quattroruote.it/data/attachments/7/7827-827f06007488020d23d3fc1dbcb1dfa5.jpg""/>",,,,,,,,,,,,,,
Un avviso per i giovani aspiranti clienti Premium,https://forum.quattroruote.it/threads/un-avviso-per-i-giovani-aspiranti-clienti-premium.121047/,2019-02-08 00:00:00,arizona77,,Ho avuto preventivi con differenze del 50% per il primo tagliando. Cosa che umanamente trovo inaccetabile se non nella piccola parte concernente la manodopera che puo' variare da citta' a citta' ,,,,,,,,,,,,,,
Rumore audi a1 1.4 tdi,https://forum.quattroruote.it/threads/rumore-audi-a1-1-4-tdi.112946/,2017-10-23 00:00:00,pasqualeleone,,salve sono proprietario di un'audi a1 1.4 tdi ultra cambio manuale. Ho notato che se provo ad accelerare in modo più aggressivo l'auto fa un rumore abbastanza forte e contemporaneamente avverto una vibrazione. Qualcuno di voi sa di cosa si tratta ? ,,,,,,,,,,,,,,
Kia Stonic 2017,https://www.autopareri.com/forums/topic/63290-kia-stonic-2017?&page=5#comments,2017-07-13 17:21:16,el Nino,,Più che altro la Stonic o la Kona sembrano di fatto delle seg. B rialzette. C3 Aircross è leggermente diverso dalla C3 ma lo stile è simile. 500X è piuttosto grande per essere una b-suv e lo stile 500 deve piacere ( io ad esempio preferisco la 500L ) e Renegade non ha una omologa seg.B. Dato che la Ypsilon è troppo piccola per farla rialzetta ( ma una versione Sestriere come ipotizzato qui dentro la farei subito ) effettivamente qualcosa a metà tra una Punto e una 500X ci starebbe. Ma sono fantasie da CEO... el Nino ,,,,,,,,,,,,,,
