Titolo,URL,Timestamp,User,(Testo Citato),TESTO,Costruttore,Modello,Brand,Interni,Esterni,Meccanica,Prestazioni,Consumi/Autonomia,Motore,Elettrico,Fuoristrada,Elettronica di Bordo,Manutenzione,Assistenza/Concessionari
Data uscida nuova Dacia Sandero e Logan,https://forum.quattroruote.it/threads/data-uscida-nuova-dacia-sandero-e-logan.71425/,2012-11-11 00:00:00,PanDemonio,"su ww dacia.ro ti puoi fare un idea generale di prezzi allestimenti configurazioni della nuova sandero.per la lingua usa il traduttore google se hai problem a grandi linee aiut cosi' giusto per farti un idea.i prezzi valgono per il mercato romen per quello italiano temo siano piu' alti.... Ma in romania le uniche auto immatricolate da nuove sono le dacie? Tutto il resto vien da fuori usato? Un paese grande (non dico demograficamente) come l'Italia e cmq grande mi pare immatricoli 90000 auto l'anno :shock: ""su ww dacia.ro ti puoi fare un idea generale di prezzi allestimenti configurazioni della nuova sandero.per la lingua usa il traduttore google se hai problem a grandi linee aiut cosi' giusto per farti un idea.i prezzi valgono per il mercato romen per quello italiano temo siano piu' alti.""",Non so in Romania ma qui da me da diverso tempo vedo molti modelli della triade teutonica di recente produzione con targa rumena. Dacie una sola Logan berlina. Fai tu... ,,,,,,,,,,,,,,
916 Coupè/Spider: un modello da riscoprire,https://forum.quattroruote.it/threads/916-coup%C3%A8-spider-un-modello-da-riscoprire.60891/page-4,2012-02-03 00:00:00,Corazon Habanero,I infatt la vedo come Jeremy Clarkson di Top Gear quando confrontò una 75 e una 916. Non lo riporto perché altrimenti Alex si incacchia a bestia e mi accusa di rovinargli il topic... Per farlo felice però gli dico che lo stesso Clarkson disse anche che è talmente bella da procurargli un orgasmo ogni volta che la vede.... Infatti non riportare le parole del pagliaccio ingles grazie. Per la bellezza delle 916 basta avere il dono della vista. Auto che ha 20 anni e la guardi ed è stupenda. Stessa cosa che dico per un Duetto. Sono auto immortali. La 75 invece che cit non incacchiati t ma a livello stile non diceva nulla di nuovo ed era per i noti fatti nata vecchia e raffazzonata. 'I infatt la vedo come Jeremy Clarkson di Top Gear quando confrontò una 75 e una 916. Non lo riporto perché altrimenti Alex si incacchia a bestia e mi accusa di rovinargli il topic... Per farlo felice però gli dico che lo stesso Clarkson disse anche che è talmente bella da procurargli un orgasmo ogni volta che la vede.',Beh visto che ci siamo lo dico: Disse che la 75 è il trionfo della tecnica sull'estetica contrariamente alla 916.... Poi ognuno può preferire ciò che vuole. Io adoro la 75 ma ancor di più l'alfetta che ai tempi stava 3 spanne sopra la migliore concorrenza. ,,,,,,,,,,,,,,
Nuova Compass,https://forum.quattroruote.it/threads/nuova-compass.104526/,2016-06-17 00:00:00,hewie,,Doppio post scusate. ,,,,,,,,,,,,,,
Salvatela o vendetela,https://forum.quattroruote.it/threads/salvatela-o-vendetela.119957/page-21,2019-01-19 00:00:00,Antotech,"""l'Alfa Romeo perdeva un sacco di soldi perché le linee di produzione erano obsolet gli impianti relativamente piccoli e il management rispondeva al politico di turno. E questo è durato tutto il periodo dal 1950 in poi: se non ci fosse stata la Giulia (la prima) avrebbe chiuso i battenti assai prim e sugli allori della Giulia (inclusi quelli sportivi) si è difesa una posizione che anche allora era indifendibile. Dopo la Giulia cosa è venuto?? una 175 una 2000 che sempre similGiulia erano. E dopo una Alfetta e relative derivate (e poi il progetto Alfasud e derivata 33). A me tutta questa nomea di auto ben fatte mi pare abbastanza immeritata (e in casa è passata sia la Giulia che l'Alfetta chela 33). E' vero che c'è stata una parentesi 15 ma siamo già nell'era Fiat""",Invece tutt'altro che immeritata visto che dagli anni 70 fino a primi 80 alfa è stata il riferimento motoristico e di tenuta di strada della trazione posteriore con il ponte dedion e parallelogramma di watt cambio transaxe ( scatola cambio dietro per ripartizione pesi 50:50 ) e sospensioni anteriori a quadrilatero......roba che a quei tempi Bmw poteva solo stare a guardare. Con questo schema ci ha costruito dall'alfetta fino alla 75 passando per la 90 e la giulietta che poi in pieno periodo di crisi hanno ricarrozzato inventandosi la 75......quasi 20 anni con il medesimo schema in piena era fallimento che nonostante tutto ha dato forse le alfa che hanno fatto battere di piu' il cuore degli alfisti ,,,,,,,,,,,,,,
Diesel trasformato a Metano by Marco Ciaccini,https://forum.quattroruote.it/threads/diesel-trasformato-a-metano-by-marco-ciaccini.102898/page-3,2018-02-18 00:00:00,drusus,,Riesumo questa vecchia discussione per sapere se ci sono poi state evoluzioni della faccenda o tutto è finito li ? ........ ,,,,,,,,,,,,,,
Renault ZOÉ 2012,https://www.autopareri.com/forums/topic/46614-renault-zo%C3%A9-2012?&page=4#comments,2012-03-25 18:20:43,Touareg 2.5,,Sono a noleggio ! ,,,,,,,,,,,,,,
800 km Test drive Giulietta,https://forum.quattroruote.it/threads/800-km-test-drive-giulietta.120077/,2019-01-03 00:00:00,?angelo0,'Niente di piú semplice..... dico i ma non si rendono conto che poi si acquista straniero e che anche loro ci rimettono? Valli a capir .....',Ma che cavolo ci vuole cambiarla cosi e mettere piu dotazione alla pari della concorenza hanno tutto per poterlo fare. ,,,,,,,,,,,,,,
Alfa Romeo Giulia 2016,https://www.autopareri.com/forums/topic/60616-alfa-romeo-giulia-2016?&page=30#comments,2016-03-01 14:21:11,jacksparrow.82,,A me piacciono questi ,,,,,,,,,,,,,,
Censimento.,https://forum.quattroruote.it/threads/censimento.87/,2009-03-31 00:00:00,Memento_Audi_Semper,,Ragazzi perchè non facciamo un censimento di tutte le nostre adorate ? ,,,,,,,,,,,,,,
quattro ultra e quattro Torsen... differenze?,https://forum.quattroruote.it/threads/quattro-ultra-e-quattro-torsen-differenze.114014/page-2,2018-01-12 00:00:00,A-80,"""Secondo me è principalmente per una questione di riduzione consumi e semplicità costruttiva rispetto agli alberi di trasmissione inseriti uno all'Interno dell'altro.""",Era un soluzione adottata tempo fa poi utilizzavano il rinvio esterno. ,,,,,,,,,,,,,,
Quale Stelvio acquistare?,https://forum.quattroruote.it/threads/quale-stelvio-acquistare.117465/page-10,2018-09-06 00:00:00,U2511,,130 kg in meno sono tanti una persona e mezza di differenza. ,,,,,,,,,,,,,,
Prova Volkswagen Golf TGI,https://www.autopareri.com/forums/topic/64007-prova-volkswagen-golf-tgi?&page=4#comments,2017-11-28 21:42:23,gpat,,Per tenerla 10 anni... per me o è GPL o Auris Hybrid. O entrambe. ,,,,,,,,,,,,,,
Herzlich Willkommen Giuli!,https://www.autopareri.com/forums/topic/50639-herzlich-willkommen-giuli,2013-02-14 10:08:15,Dannatio,,Congratulescions ! ! ! ! ,,,,,,,,,,,,,,
Pelican parts,http://www.porschemania.it/discus/messages/502415/650549.html?1367255411,2013-04-29 15:31:00,ric968,,Scusami Roberto eccomi ! Hai ragione davvero cerchiamo di rimanere e di continuare nel tema della discussione aperta da Roberto e non accavallare altre richieste seppure tecniche ma che sviano il problema iniziale... Roberto se ritieni cancello i posts non attinenti se n\xf2 continuiamo da qui ciao,,,,,,,,,,,,,,
Serbatoio 40 litri Audi a4 B9,https://forum.quattroruote.it/threads/serbatoio-40-litri-audi-a4-b9.120413/page-2,2019-01-23 00:00:00,Ax-80,"""Io penso che il discorso di questi serbatoi piccoli sia essenzialmente legato al fatto di poter risparmiare qualche kg (circa 10) nei cicli di omologazione per ottenere consumi e quindi CO2 leggermente piu' bass che potrebbe permettere di risparmiare su alcune tasse come ad esempio la nuova eco tassa italiana.""",Il discorso del peso è plausibile. ,,,,,,,,,,,,,,
Alfa Romeo Giulietta (Topic Ufficiale - 2009),https://www.autopareri.com/forums/topic/36127-alfa-romeo-giulietta-topic-ufficiale-2009?&page=203#comments,2010-01-22 14:52:52,stev66,,Per mantenere attenzione sul prodotto basta farli evolvere i motori. Non presentare quelli gia' stranoti dopo anni ( ed i concorrenti vanno avanti ) Se poi il Fire non e' piu' evolvibile si passi almeno al restyling di mezza vita ai fantomatici 1.6 alluminio. Mi spiace dirlo ma cosi' come impostata quest'auto mi puzza sempre piu' di Gabriel Garcia Marquez e del suo libro piu' famoso... ,,,,,,,,,,,,,,
1.6Mj = basamento nuovo!,https://www.autopareri.com/forums/topic/15826-16mj-basamento-nuovo?&page=6#comments,2005-09-30 09:32:40,TheMightyGex,,Possibile che sia il 12 v che montavano sulla y e sulla bravo/a ,,,,,,,,,,,,,,
Ma che grande novità!!!,https://forum.quattroruote.it/threads/ma-che-grande-novit%C3%A0.588/,2009-04-03 00:00:00,Allerg,,Mercedes porterà al debutto la versione di serie della ML 450 Hybrid. La SUV della Casa di Stoccarda implementa la stessa tecnologia ibrida dell ? ammiraglia S 400 Hybrid. La ML 450 Hybrid si affida al propulsore benzina 3.5 V6 da 279 CV abbinato ad un motore elettrico - alimentato da batterie agli ioni di litio - che sprigiona un ? ulteriore potenza di 20 CV e sviluppa una coppia massima di 160 Nm.La variante ibrida della ML percorre 100 km con 7 6 litri di carburante. Questo risultato è stato ottenuto anche grazie all ? adozione della tecnologia Start&Stop e al sistema di recupero d ? energia dissipata in frenata. Il motore elettrico agisce autonomamente alle basse velocità o su brevi tragitti in città. Invece entra in funzione aiutando il motore a scoppio in fase di accelerazione e ripresa. Il funzionamento della propulsione ibrida viene controllato dal conducente attraverso il display del monitor collocato sulla plancia. Nemmeno la fantasia di ricercare un nome differente dalla nostra.E' quasi 4 aa che utilizziamo questa tecnologia fantastica.Alla faccia della novità. ,,,,,,,,,,,,,,
Alfa Romeo Giulia Quadrifoglio 2016,https://www.autopareri.com/forums/topic/58587-alfa-romeo-giulia-quadrifoglio-2016?&page=1045#comments,2016-11-15 17:10:42,Jazzboy,,Boh.. Gli americani che storicamente guidano automatici epicicloidali son abituati a procedere o manovrare con il motore al minimo contando sull'effetto trascinamento dei loro convertitori... tanto che sulle prius il trascinamento viene ricreato appositamente pur se potrebbe tranquillamente esser evitato perciò non credo che quella nel video sia una stravaganza del giornalista quanto una cosa che normalmente egli fa con qualsiasi auto si ritrovi in mano. Qui comunque non mi pare di notare nulla di anormale anche sull'elettronica probabilmente il delta di velocità fra ruota dx e sx non raggiunge la soglia minima per attivare l'E-diff o l'antipattinamento perciò l'auto sta lì: una pelatina sul gas e il differenziale si chiuderebbe facendola avanzare magari non troppo dolcemente ma uscirebbe di certo da lì. Strano però quel ta-tac ta-tac ta-tac che si sente ad ogni giro della ruota... magari è un legnetto o un sasso incastrato nei tasselli delle gomme ma così non fa proprio una buona impressione. ,,,,,,,,,,,,,,
Colonnine Ionity Ultra Fast Valdichiana Outlet Village Foiano della Chiana AR Via Enzo Ferrari 5,https://www.forumelettrico.it/forum/colonnine-ionity-hpc-valdichiana-outlet-village-foiano-della-chiana-ar-via-enzo-ferrari-5-t4594-30.html?sid=3b421ec8ad8c21c26f4b5829abf50b7f&sid=3b421ec8ad8c21c26f4b5829abf50b7f,2019-01-20 16:56:00,mpeluc,,Presumo di essere OT ma mi chiedo perché vengano installate queste colonnine da 350kW che verranno utilizzate forse dal 1% delle auto e non investire quei soldi per installarne probabilmente 5 colonnine da 50kW con lo stesso prezzo.Inoltre i detrattori degli EV continuano a sostenere le gli EV non hanno sufficiente autonomia per andare dove non riesco a capire.Ho fatto due calcoli le società di assicurazione sostengono che mediamente un’auto italiana percorre circa 12000km/anno questo vuol dire circa 30km/giorno quindi la ricarica casalinga per chi ha un box auto è più che sufficiente ecco che a questo punto servirebbero migliaia di colonnine da 2-3kW per chi un box non ce lo ha e dovrebbe ricaricare per strada.Resterebbero esclusi gli utenti che percorrono lunghi viaggi.Anche qui ho fatto due calcoli se in Italia ci sono 37 milioni di veicoli che percorrono mediamente 12000km/anno per un totale di 444 miliardi di chilometri quanti di questi hanno effettuato lunghe percorrenze e qui ci viene in aiuto la società autostrade che dice 51 miliardi di chilometri nel 2017 prendiamo 444 miliardi e lo dividiamo per 51 miliardi raggiungiamo la cifra del 12%.Ora la domanda mi viene spontanea vale veramente la pena investire tutti questi soldi per il 10% degli utenti ? Ditemi se ho sbagliato a fare qualche calcolo grazie.,,,,,,,,,,,,,,
audi S5,https://www.bmwpassion.com/forum/threads/audi-s5.37201/page-7,2004-08-23 00:00:00,mamo,'X me Audi in fatto di motori stà sempre dietr a partire dal 2.0tdi inferiore sicuramente al nuovo 2.0d BMW x nn parlare del 2.0d biturb a finire agli aspirati senza toccare gli /// bastano i 6cilindri!!:wink: X quanto riguarda Mercede soprattutto gli AMG sono ottimi motori meglio degli RS Audi a mio parere!',ste audi fan paura.... hanno bombardato ultimamente... la mercedes classe c nuova vi diro che non dispiace... ,,,,,,,,,,,,,,
Fiat 500C M.Y. 2014,https://www.autopareri.com/forums/topic/32509-fiat-500c-my-2014?&page=27#comments,2009-05-08 08:58:03,Stefano73,,Ok prendono i contratti quest'autunno-inverno per essere l'auto della primavera-estate 2010. ,,,,,,,,,,,,,,
Alfa Romeo MiTo (Topic Ufficiale - 2008),https://www.autopareri.com/forums/topic/27704-alfa-romeo-mito-topic-ufficiale-2008?&page=1124#comments,2010-04-12 11:04:57,harada31,,E' uscito perchè ha fatto posto al blu ( tornado ) ? ,,,,,,,,,,,,,,
Alfa Romeo MiTo (Topic Ufficiale - 2008),https://www.autopareri.com/forums/topic/27704-alfa-romeo-mito-topic-ufficiale-2008?&page=274#comments,2008-04-11 12:26:06,El Matador,,A grande richiesta ,,,,,,,,,,,,,,
Tenuta su neve Stelvio non Q4,https://forum.quattroruote.it/threads/tenuta-su-neve-stelvio-non-q4.120161/,2019-01-07 00:00:00,SUBmARine U-14,,Scusa ma se vai spesso a sciare perché stai pensando alla Stelvio due ruote motrici ? ,,,,,,,,,,,,,,
Antipasto di Civic X (USDM),https://forum.quattroruote.it/threads/antipasto-di-civic-x-usdm.95343/page-18,2016-09-09 00:00:00,elancia75,"""Be vuoi metter spendi uno spropositione di € e non c'è scritto neppure made in Germany? E le cose 5 stelle extralusso devono mantenere il pedigree ad ogni costo. ""","Certo infatti sai che gusto a dire ai tedeschi Lamborghini: ""Volete produrre l'Urus in Slovacchia ? Prego ! "" invece di calar le braghe... ",,,,,,,,,,,,,,
xc 60 drive e 175 cv fwd,https://forum.quattroruote.it/threads/xc-60-drive-e-175-cv-fwd.95247/,2015-04-13 00:00:00,abarbolini,"""io ho avuto lo stesso motore D5 2.4 ci ho fatto 240000 km e solo una volta si e' rotto un manicotto della turbina... Avevo una v70 d5. prima del motore e' stata la meccanica dell'auto a cedere... ps cosa vuol dire fwd?""",Front Wheel Drive. Trazione anteriore insomma... ,,,,,,,,,,,,,,
costo manodopera,https://www.bmwpassion.com/forum/threads/costo-manodopera.88978/page-2,2006-07-06 00:00:00,toffa,,Questa cosa dell'unità lavorativa mi è nuova...mai sentita fino ad ora... ,,,,,,,,,,,,,,
Nuova Impreza arriva...,https://forum.quattroruote.it/threads/nuova-impreza-arriva.112168/page-4,2017-11-08 00:00:00,Heniadir,,Il cliente e' colui che vuole una Subaru. ,,,,,,,,,,,,,,
Volvo V60 (Topic Ufficiale - 2010),https://www.autopareri.com/forums/topic/38883-volvo-v60-topic-ufficiale-2010?&page=4#comments,2010-07-05 19:52:54,Beckervdo,,Bhe Wagon = volumi di carico Per volvo è sempre stata una priorità. Volvo non è una Volvo intesa come idea classica ma neppure la XF è una Jaguar eppure... ,,,,,,,,,,,,,,
Honda Jazz 2016,https://forum.quattroruote.it/threads/honda-jazz-2016.105429/page-4,2016-09-02 00:00:00,raw2,,Confermo la Jazz III é solo Made in Japan e la distribuzione é a catena. Anche io sono stato favorevolmente colpito dalla cortesia e dalla competenza del mio concessionario Honda davvero un appassionato. Rispondendo invece a Diego io riesco a navigare tra gli MP3 del mio smartphone ( Samsung S5 ) in modalità BT e il monitor mi riporta tutte le info dei brani. Se spengo e riaccendo l'auto in circa 5 sec. riparte la riproduzione da dove era stata interrotta basta che il telefono abbia il BT attivo ovviamente. Per gli indicatori efficienza di guida confermo che sono solo on/off ( io li ho disattivati tanto ho realizzato che se vado tranquillo faccio i 20 al litro e se mi diverto a tirare faccio i 18 non servono granchè... ) ,,,,,,,,,,,,,,
..quale preferite tra A4 Classe C e E9x???,https://www.bmwpassion.com/forum/threads/quale-preferite-tra-a4-classe-c-e-e9x.49648/page-2,2004-09-13 00:00:00,Emiliano,,dai scherzavo ,,,,,,,,,,,,,,
Indecisione XF 2.7 o XF 3.0,https://forum.quattroruote.it/threads/indecisione-xf-2-7-o-xf-3-0.30489/,2010-05-26 00:00:00,carnia,,Non credo che sia da chiarire tanto. credo che la migliore sia la versione 3.0 miglior motore più silenzioso per il resto e su per giù tutto uguale ,,,,,,,,,,,,,,
Possibilità di eliminare servo plus ,http://www.porschemania.it/discus/messages/771175/763350.html?1452797784,2015-12-25 20:42:00,giorman,,sui modelli 2016 dovrebbe essere riprogrammato,,,,,,,,,,,,,,
Ford Focus e Focus Wagon Facelift 2014,https://www.autopareri.com/forums/topic/54432-ford-focus-e-focus-wagon-facelift-2014?&page=10#comments,2014-10-17 19:43:28,lord amarant,,può essere però già il nuovo corso ford non me gusta. trovo diventi molto più pesante il muso cosi. posteriore non riesco a farmelo piacere ( ma ero un fan dei fari verticali sui montanti ) . sono stato un po' brusco a dire che non la prenderei nemmeno ai prezzacci ford ma la trovo una delle peggiori del segmento ( sarò duro perché amavo la focus I e ne la II ne questa le trovo all'altezza ) ,,,,,,,,,,,,,,
La mia Mazda CX5 ha preso fuoco improvvisamente,https://forum.quattroruote.it/threads/la-mia-mazda-cx5-ha-preso-fuoco-improvvisamente.111851/page-2,2018-08-21 00:00:00,tolo52meo,"""Com'è andata a finire?""",scritto descritto denunciato a tutti lo scandaloso comportamento della casa... e come al solito SPARITO Ma ce ne fosse mai uno dico UNO che spontaneamente a distanza di tempo si faccia vivo a raccontare il finale Ma llora perché hanno scritto ? per spare se anche a qualcuno di noi la Mazda aveva preso fuoco ? perché lui diceva che capita spesso.. ,,,,,,,,,,,,,,
