Titolo,URL,Timestamp,User,(Testo Citato),TESTO,Costruttore,Modello,Brand,Interni,Esterni,Meccanica,Prestazioni,Consumi/Autonomia,Motore,Elettrico,Fuoristrada,Elettronica di Bordo,Manutenzione,Assistenza/Concessionari
Alfa Romeo 4C,https://forum.quattroruote.it/threads/alfa-romeo-4c.74909/page-119,2014-03-12 00:00:00,156jtd105,,Come nasce la 4c http://www.youtech.it/Motor-Tech/Wheels-Wings-Waves/Metallo-addio-con-la-scocca-del-futuro-22411 ,,,,,,,,,,,,,,
Problemi rumorosita' nissan qashqai,https://forum.quattroruote.it/threads/problemi-rumorosita-nissan-qashqai.114344/,2018-01-27 00:00:00,NEWsuper5,"""E quindi il programma service che segna la vettura è del tutto privo di consistenza..se poi bisogna portarla in ogni caso ogni 12 mesi...e non 15 ad esempio....semplicemente speculazione...null' altro...""",Il programma ufficiale di manutenzione è quello che guarderà il giudice quando farai causa. Parti già in condizione di netto svantaggio mentre la Casa ha le spalle ben coperte. Il tuo avvocato che dice ? Poi i soldi sono tuoi puoi fare tutto quello che ti pare puoi intentare causa anche al produttore della turbina. A me non ne viene nulla in tasca l'auto è la tua il fardello pure. Ciaoooooo a te ,,,,,,,,,,,,,,
C'è qualcuno che è soddisfatto della sua Mazda?,https://forum.quattroruote.it/threads/c%C3%A8-qualcuno-che-%C3%A8-soddisfatto-della-sua-mazda.96774/page-4,2015-06-17 00:00:00,blueyesvegan,,Però questo topic doveva essere diverso dagli altri: non incentrato sulle negatività ma sulle positività. Invece sta diventando il solito topic di lamentele ! Avendo aperto io il topic gradirei che l'opera di infangamento della Mazda realizzata dagli scontenti rimanesse fuori da qui. Le magagne sono ben chiare. Sarebbe interessante però sapere anche gli aspetti positivi ! E chi vuole evidenziarli è il benvenuto ! ,,,,,,,,,,,,,,
Suggerimento Forester - Levorg,https://forum.quattroruote.it/threads/suggerimento-forester-levorg.120501/page-9,2019-01-28 00:00:00,U2511,'AWD 34.4... ma su una meccanica trasversale io prenderei una far e risparmio un paio di stipendi...IMHO...',4wd è un pre-requisito ... ,,,,,,,,,,,,,,
[Delta] Ordini e tempi di consegna,https://www.autopareri.com/forums/topic/32587-delta-ordini-e-tempi-di-consegna?&page=21#comments,2009-02-16 20:56:17,SaiKiSono,,azzo ! ! ! ma a sto punto non potevi ritirarla ad inizio 2009 ? ,,,,,,,,,,,,,,
Quanto conta l'aspetto estetico?,https://www.bmwpassion.com/forum/threads/quanto-conta-laspetto-estetico.51142/,2006-12-11 00:00:00,tetsuo,,nel senso...ipotizzando motore cambio ed altro di buona qualità quanto conta per voi nella scelta dell'automobile l'aspetto estetico ? Ovvero un'automobile tecnologicamente adeguata ( consumi emissioni sicurezza ed altro ad un buon livello... ) ma esteticamente bruttina...quanto riscuote successo nei vostri cuori ? e ovviamente anche il contrario: una macchina tecnicamente mediocre ma esteticamente bellissima...vi attizza ? ,,,,,,,,,,,,,,
Mondiale F.1 - GP dell'Azerbaijan,https://forum.quattroruote.it/threads/mondiale-f-1-gp-dellazerbaijan.116225/page-4,2018-04-27 00:00:00,ALGEPA,"'Dice Boullier : ""non possiamo tollerare che ci siano due squadre davanti a noi con il nostro stesso motore"".'",io gli porrei una domanda ma già dal 2018 avevano come obbiettivo quello di raggiungere la RedBull ? Mi sembra un poco pretestuoso come obbiettivo la Renault stessa sapeva benissimo che quest'anno poteva sicuramente migliorare e lo sta facendo ma mai gli è passato per la mente di considerare la RedBull lo scopo di quest'anno anche perchè parliamoci chiaro li in RedBull hanno anche un capitale umano superiore sia a Renault che a Mclaren ,,,,,,,,,,,,,,
Volvo C30: pezzi in ribasso,https://www.bmwpassion.com/forum/threads/volvo-c30-pezzi-in-ribasso.38386/,2006-10-10 00:00:00,simone72,,"Dato che tutti dicevano ""bella bella"" e nessuno la comprava ( grandi markettari ha la Volvo....0% di sconto al lancio e prezzi abbastanza sostenuti per una compatta ) con una finta promozione ora la C30 ha un listino che parte dai 18500€ per la 1.6 benzina 105CV Kinetic ( 19700€ per la 1.6D 110CV FAP ) ",,,,,,,,,,,,,,
...questa e' la mia :-)    ***FOTO***,https://forum.quattroruote.it/threads/questa-e-la-mia-foto.99771/page-7,2017-01-31 00:00:00,elancia75,""" Vedi l'allegato 1797 Vedi l'allegato 1798 """,Bella sembra un missile ! ,,,,,,,,,,,,,,
Ma quante Golf V GTI hanno venduto?,https://www.bmwpassion.com/forum/threads/ma-quante-golf-v-gti-hanno-venduto.56533/,2007-08-25 00:00:00,CRISTIAN JO,"""http://www.autoscout24.it/List.aspx...e=N&ustate=U&um=True&sort=price&pool=1&zipc=I Ci sono piu' di 200 GTI in vendita! Comprese diverse R32. Fortuna che c'e'/c'era il boom del diesel Una bella R32 4motion la prendo in considerazione tra qualche anno.""",http://www.autoscout24.it/List.aspx...e=N&ustate=U&um=True&sort=price&pool=1&zipc=ICi sono piu' di 200 GTI in vendita ! Comprese diverse R32.Fortuna che c'e'/c'era il boom del diesel Una bella R32 4motion la prendo in considerazione tra qualche anno. ,,,,,,,,,,,,,,
Mondiale F.1 2019 - parliamone,https://forum.quattroruote.it/threads/mondiale-f-1-2019-parliamone.119664/page-19,2019-01-21 00:00:00,Divergent,,Per me questo è un personaggio... https://www.instagram.com/p/BsDdZ_vH2_S/ https://www.instagram.com/p/BrH5EUCHEm2/ https://www.instagram.com/p/BkzNAvWn_ZG/ https://www.instagram.com/p/BrrF4upHpju/ Se solo fosse arrivato in Ferrari... magari combinava anche poco ma sarebbe entrato nel cuore dei tifosi come pochi. Si ho sempre tenuto per lui. ,,,,,,,,,,,,,,
[USA] Kia Forte 2014,https://www.autopareri.com/forums/topic/48193-usa-kia-forte-2014,2012-07-29 19:52:16,Touareg 2.5,,Davvero bellissima imho ! ,,,,,,,,,,,,,,
adattatore per bullone antifurto,https://forum.quattroruote.it/threads/adattatore-per-bullone-antifurto.117795/,2018-08-07 00:00:00,benedettorubino,,Ciao risolto diversamente. Il buon gommista vista la situazione mi ha regalato 4 bulloni standard problema risolto alla radice ! ,,,,,,,,,,,,,,
Spia controllo avaria motore Opel Agila 1.3 Multijet,https://forum.quattroruote.it/threads/spia-controllo-avaria-motore-opel-agila-1-3-multijet.111868/,2017-08-16 00:00:00,albert56,,possono essere diverse cause... bisogna fare una diagnosi col computer ! ! ,,,,,,,,,,,,,,
Ferrari FF 2011,https://www.autopareri.com/forums/topic/41524-ferrari-ff-2011?&page=36#comments,2011-02-08 11:49:11,Prestige,,ragazzo ne hai di fantasia ,,,,,,,,,,,,,,
Ritorno della NSX in EU,https://forum.quattroruote.it/threads/ritorno-della-nsx-in-eu.102717/page-12,2017-02-01 00:00:00,albelilly,"'Boh mi sembra una polemica abbastanza sterile onestamente. Preciso solo che non mi ritengo ""tifoso Honda ne possiedo una di cui sono estremamente soddisfatto e basta. Sono un appassionato di aut quindi quando vedo un prodotto che mi piace come la NSX mi entusiasmo... e questo a prescindere dal marchio che porta. Semmai mi fa piacere che la stessa Casa che produce la mia umile Civic abbia anche la NSX a catalog mi fa sentire un po' più orgoglioso del prodotto che acquisto. Tra l'altro la NSX mi piace come mi piacciono la 45 la Huraca la 91 la DB1 la R8 e decine di altre auto sportive. To se io avessi 200mila da spendere (bei problemi) comprerei forse proprio un'Aston Martin... e tuttavia non mi sento incoerente ad apprezzare una supercar della Hond che filosoficamente sta quasi all'estremo opposto.'",è esattamente quello che intendo io quando dico che apprezzo la NSX per com'è e per quello che offre ma con questo non mi sento di idiolatrarla né di anteporla ad una delle NOSTRE ( nel senso di produzione italiana o europea ) altrettanto ( e forse di più ) magnifiche supercar. Alla fine capisca chi vuol capire a me pare di essere - come sempre del resto - stato più che chiaro. ,,,,,,,,,,,,,,
Tassa co2  e fine modelli fiat,https://forum.quattroruote.it/threads/tassa-co2-e-fine-modelli-fiat.119953/,2018-12-23 00:00:00,CesaV40,,Toglieranno il motore T-JET ? ,,,,,,,,,,,,,,
Comportamento dinamico del veicolo: tenuta stabilità e schemi sospensivi,https://www.autopareri.com/forums/topic/39838-comportamento-dinamico-del-veicolo-tenuta-stabilit%C3%A0-e-schemi-sospensivi?&page=16#comments,2012-02-06 17:18:03,TurboGimmo,,EC ma come mai da noi rompono cosi' tanto i bolls mentre in germania e svizzera ( i primi che mi vengono in mente ) sono piu' tranquilli ? Io so che in quei paesi devi COMUNQUE far registrare le modifiche a libretto. Il punto e' che se provi a fare una cosa analoga in italia non te lo concedono.. ,,,,,,,,,,,,,,
Officina Elauto di Palermo,https://www.bmwpassion.com/forum/threads/officina-elauto-di-palermo.20225/,2006-06-30 00:00:00,Jollyblu,"""io ho portato ben due volte la bmw da Elauto e devo dire sono molto rapidi nell'effettuare gli interventi :wink: e po secondo me important è la cortesia del capo officina che più soddisfa quando entri e già subito s'interessano dei tuoi bisogni ""","Tempo fa avevo messo un post con la richiesta di informazioni sul primo tagliando in officina BMW perchè terrorizzato dopo l'esperienza merdeces pardon mercedes ma a quanto pare nessuno ha risposto. Adesso che ho effettuato il tanto temuto primo intervento presso l'officina di cui all'oggetto vi dico come è andata. Ho prenotato la ""visita"" circa 2 settimane prima ed il Capo officina che devo dire è stato molto cortese ha fissato l'appuntamento per oggi. Alle ore 8 del mattino mi sono presentato ed in 10 minuti ho lasciato la mia 318 i Futura che in effetti fin oggi dopo un anno e mezzo non mi ha mai dato alcun problema: pertanto il Capo officina mi ha avvisato che avrebbero solo effettuato il cambio olio cartuccia filtro dell'aria della ventilazione. La riconsegna della macchina mi è stata indicata per le ore 16 ma alle ore 11 30 del mattino dopo sole tre ore mi chiamavano al telefonino per avviarmi che la vettura era pronta. Infatti mi precipitavo a ritirarla e ho saldato il conto che ammontava a €. 127 00 Certo non è regalato ma non mi pare eccessivo. Niente da dire anzi sul trattamento ricevuto sulla cortesia e puntualità: tenete presente che l'orario di apertura è alle ore 8 30 del mattino ma il Capo officina è lì alle 8 ! per consentire ai Clienti di lasciare la macchina ed andare al lavoro in tempo. Che ne dite ? ? ",,,,,,,,,,,,,,
Lancia Delta Facelift (Topic Ufficiale - 2011),https://www.autopareri.com/forums/topic/27109-lancia-delta-facelift-topic-ufficiale-2011?&page=788#comments,2009-11-15 17:44:03,17mika,,L'instant nav è quello con il display grande a colori al posto dell'autoradio. Se ti riferisci a me io parlavo dei posti dietro che non mi risulta siano regolabili in altezza. diciamo mi sembra grosso lo scalino che è presente dove finisce il tetto apribile e regolando l'inclinazione dello schienale in un certo modo ( secondo la posizione che mi sembrava più comoda per chi si siede dietro ) la testa finisce proprio su quello scalino. Grazie a tutti per le risposte cmq Nessuno si è trovato con le vibrazioni sullo sconnesso nel nagagliaio ? ,,,,,,,,,,,,,,
domande per renault_it,https://forum.quattroruote.it/threads/domande-per-renault_it.4781/page-17,2009-09-07 00:00:00,ercules7676,'Compatibilmente con i rientri dei diversi responsabili di prodotto stiamo raccogliendo informazioni su tutte le domande post e abbiamo già girato le vostre richieste direttamente a Renault. Riguardo ai motori Euro5 possiamo solo ripetere quanto già sapevamo: Il TCE Euro5 sarà disponibile a partire dai primi mesi del 2010 sulla Nuova Cli sulla Modus e la Twingo. A presto!',Quando s&lt premo se Renault sarà così magnanima come altre case sono state da rilasciare l'apposita mappatura della centralina per quelli come me arrivati in anticipo che l'hanno sostenuta in questo anno di crisi ma si ritrovano un TCE euro 4 ? &gt ,,,,,,,,,,,,,,
murcielago lp 640...mostruosa!!!,https://www.bmwpassion.com/forum/threads/murcielago-lp-640-mostruosa.30087/page-3,2004-11-22 00:00:00,Roger84,'Si può pure spendere molto meno per avere prestazioni simili ..... se non meglio ..... purtroppo http://www.zimagez.com/zimage/faktado6.php',la gallardo e'la piu'bella tra le spider la murci non mi esalta ! ! ,,,,,,,,,,,,,,
