Titolo,URL,Timestamp,User,(Testo Citato),TESTO,Costruttore,Modello,Brand,Interni,Esterni,Meccanica,Prestazioni,Consumi/Autonomia,Motore,Elettrico,Fuoristrada,Elettronica di Bordo,Manutenzione,Assistenza/Concessionari
MC12 a Vallelunga,https://www.autopareri.com/forums/topic/7675-mc12-a-vallelunga,2004-07-03 19:16:52,neogene,,penso che la mc12 stradale vada più forte di enzo sopratutto per il lavoro di ottimizzazione ( aerodinamico/elettronico ) che hanno portato avanti vero ? comunque la competizione si ferma ad appena 11-12 secondi da una formula 1... è impressionante... ciao ! ! ,,,,,,,,,,,,,,
Alfa Romeo 4C,https://forum.quattroruote.it/threads/alfa-romeo-4c.74909/page-105,2013-12-29 00:00:00,pilota54,"key-one ha scritto: fpaol68 ha scritto: Copio qui il post di Trinacrio sulla 4c al Nurburgring: La piccoletta si difende piu' che egregiamente http://www.alvolante.it/news/alfa-romeo-4c-nurburgring-332425... Esaltante soprattutto impressiona lo sterzo vecchia maniera che deve essere impugnato e controllato con la forza fisica . L'assetto è piatto e l'auto sembra seguire le traiettorie impostate con precisione assoluta . Le accelerazioni e la velocità di punta pur nel misto sono notevoli . Magari poterla almeno provare un giorno in pista ! Strabiliante infine -almeno per me- il fatto che l'ottimo tempo realizzato al Nurburgring a dispetto di pista aperta al traffico e fondo viscido alla padana sia stato ottenuto lasciando il cambio in modalità automatica ! Se ne deve dedurre che i nuovi automatici sportivi fanno a meno del pilota almeno della maggior parte di loro ?... Prestazione eccellente tutto considerat ma ho delle riserve filosofiche. L'auto é ballerin l'avantreno alleggerisce in velocit e lo sterzo si impenna ad ogni cordolo. É evidentemente un'auto che va saputa tener esige mano espert che non tutti hann che ""indolenzisce i polsi"" anche a uno apparentemente esperto. Naturalmente classifico il tutto sotto le ""caratteristiche non certo sotto i ""difetti in quanto mi pare tutto voluto e cercato... ma in quanto tal a mio gust un po' anacronistico. In un contesto in cui oggi anche una 458 Italia é relativamente facile da condurre ( almeno a controlli attivati ) andare a cercare una guidabilità da piccola Countach anni 80 ( deliberatamente intrattabile e faticosa ) non mi pare in linea con gli ultimi orientamenti ""filosofici"". E per quanto questo aspetto possa essere poco interessant il nocciolo della questione é che non sono affatto sicuro che dover combattere contro l'avantreno della vettura renda necessariamente più divertente o veloce il giro di pist benché a qualcuno possa forse ricordare i gloriosi anni passat rinverdendo un sentimento di ""si stava meglio quando si stava peggio"". Delineata tuttavia questa impostazione di progetto come volut per quel che si vede dal video la realizzazione mi pare buona. Salvo forse l'alleggerimento dell'avantren che mi ricorda qualche rumour circa lo sviluppo.... Diciamo Belli che nella tua recensione hai percorso come s'usa dire l'altro ""corno"" della valutazione . La 4c è sì auto capace di prestazioni fuori dal comune e s'inserisce in curva tenendo traiettorie le più creative però è senza servosterzo copia tutte le irregolarità della strada tende -nella maniera che descrivi e che si osserva anche nel video- a decollare ad ogni dosso o cunetta. Quindi come riportato anche dalla bella prova di 4r di Andreucci (rally) Biagi (mondiale gti) e Perucca ( resp.prove 4r) è macchina non a portata di tutti che richiede perizia esperienza e attenzione continua quasi un'auto da corsa appunto. Tutti e tre concordano sulle ottime doti dei freni del motore che spinge forte e apprezzano la linea però convengono anche sui difetti : soprattutto il notevole sottosterzo massimamente in uscita quando si riaccelera mentre in entrata la 4C è efficace ma solo a gas rigorosamente rilasciato. I due piloti lamentano anche il retrotreno troppo granitico che non consente la minima sbandata controllata o derapage che aiuterebbe a chiudere le curve strette a meno di ""non ricorrere al pendolo"" manovra però impossibile su strada e riservata ai rallisti professionisti . Ma forse è proprio la scorbuticità di questa Alfa Romeo ad attirare il misurarsi con un'auto quasi da corsa nella quale ciò che conta è soprattutto il pilota che ha il duro compito di domarla e farne emergere a forza (letteralmente di braccia ) le ottime potenzialità . Per questo mi piacerebbe provarla in pista su un percorso però un po' meglio dotato in quanto a sicurezza e via di fuga :shock: del mitico ma claustrofobico Nurburgring :!: Con un istruttore al fianco ad evitarmi se non le figuracce almeno gli errori più gravi Per la guida di tutti i giorni e in autostrada e per far colpo sulle ""girls"" meglio la Cayman la quale per altro si difende molto bene anche nel giro pista . Pure su questa valutazione mi sembra concordino i driver della prova PS : la 4C batte nettamente la sua concorrente d'elezione la spartana Elise anch'essa senza servosterzo e afflitta da notevole sottosterzo di ben 2 secondi e 67 decimi nel giro pista. Tanto basta per primeggiare nel suo genere di auto giocattolo per esperti del volante. ' key-one ha scritto: fpaol68 ha scritto: Copio qui il post di Trinacrio sulla 4c al Nurburgring: La piccoletta si difende piu' che egregiamente http://www.alvolante.it/news/alfa-romeo-4c-nurburgring-332425... Esaltante soprattutto impressiona lo sterzo vecchia maniera che deve essere impugnato e controllato con la forza fisica . L'assetto è piatto e l'auto sembra seguire le traiettorie impostate con precisione assoluta . Le accelerazioni e la velocità di punta pur nel misto sono notevoli . Magari poterla almeno provare un giorno in pista ! Strabiliante infine -almeno per me- il fatto che l'ottimo tempo realizzato al Nurburgring a dispetto di pista aperta al traffico e fondo viscido alla padana sia stato ottenuto lasciando il cambio in modalità automatica ! Se ne deve dedurre che i nuovi automatici sportivi fanno a meno del pilota almeno della maggior parte di loro ?... Prestazione eccellente tutto considerat ma ho delle riserve filosofiche. L'auto é ballerin l'avantreno alleggerisce in velocit e lo sterzo si impenna ad ogni cordolo. É evidentemente un'auto che va saputa tener esige mano espert che non tutti hann che ""indolenzisce i polsi"" anche a uno apparentemente esperto. Naturalmente classifico il tutto sotto le ""caratteristiche non certo sotto i ""difetti in quanto mi pare tutto voluto e cercato... ma in quanto tal a mio gust un po' anacronistico. In un contesto in cui oggi anche una 458 Italia é relativamente facile da condurre ( almeno a controlli attivati ) andare a cercare una guidabilità da piccola Countach anni 80 ( deliberatamente intrattabile e faticosa ) non mi pare in linea con gli ultimi orientamenti ""filosofici"". E per quanto questo aspetto possa essere poco interessant il nocciolo della questione é che non sono affatto sicuro che dover combattere contro l'avantreno della vettura renda necessariamente più divertente o veloce il giro di pist benché a qualcuno possa forse ricordare i gloriosi anni passat rinverdendo un sentimento di ""si stava meglio quando si stava peggio"". Delineata tuttavia questa impostazione di progetto come volut per quel che si vede dal video la realizzazione mi pare buona. Salvo forse l'alleggerimento dell'avantren che mi ricorda qualche rumour circa lo sviluppo. "" fpaol68 ha scritto: Copio qui il post di Trinacrio sulla 4c al Nurburgring: La piccoletta si difende piu' che egregiamente http://www.alvolante.it/news/alfa-romeo-4c-nurburgring-332425... Esaltante soprattutto impressiona lo sterzo vecchia maniera che deve essere impugnato e controllato con la forza fisica . L'assetto è piatto e l'auto sembra seguire le traiettorie impostate con precisione assoluta . Le accelerazioni e la velocità di punta pur nel misto sono notevoli . Magari poterla almeno provare un giorno in pista ! Strabiliante infine -almeno per me- il fatto che l'ottimo tempo realizzato al Nurburgring a dispetto di pista aperta al traffico e fondo viscido alla padana sia stato ottenuto lasciando il cambio in modalità automatica ! Se ne deve dedurre che i nuovi automatici sportivi fanno a meno del pilota almeno della maggior parte di loro ? ""Copio qui il post di Trinacrio sulla 4c al Nurburgring: La piccoletta si difende piu' che egregiamente http://www.alvolante.it/news/alfa-romeo-4c-nurburgring-332425""","Concordo praticamente su tutto il discorso di Key-one. Aggiungo solo 3 piccole cose che vanno un po' a discapito della 4C ma senza con questo voler nulla togliere a un progetto certamente all'avanguardia tecnologica una vettura bellissima con un gran motore un gran telaio freni da primato e offerta a un prezzo veramente concorrenziale: - Il sottosterzo in uscita curva appare un dato assodato. Forse ripeto forse poteva essere un po' limitato studiando meglio i quadrilateri anteriori barre e molle. - Il ""tempo-monstre"" ottenuto a Vairano circa 3 secondi + veloce di quello della Lotus Elise S da 220 cv è stato ottenuto con gomme Pirelli ( stradali ) AR Trofeo sostanzialmente derivate dalle Pzero corsa e studiate apposta per la 4C come dica la stessa sigla. Ciò naturalmente ha determinato un vantaggio che potremmo stimare anche in 1/2 secondo al km circa 1 secondo e 1/2 sul giro di Vairano ( 2.8 km ) . La 4C resterebbe davanti alla Elise la quale montava gomme standard ma con minore distacco. - Il peso EFFETTIVO a vuoto della 4C risulta di circa 950 kg e non 895. Un po' troppo sopra il dichiarato e questo non fa onore all'Alfa tanto più considerando che la Lotus Elise pesa esattamente quanto dichiarato e probabilmente anche meno. Peraltro resta leggerissima. Naturalmente spero di poterla provare per dare un giudizio ""personale"" come dice Francescovir. ",,,,,,,,,,,,,,
Spot Renault Koleos,https://www.autopareri.com/forums/topic/28878-spot-renault-koleos,2008-06-02 18:31:59,Regazzoni,,"Seguo su tutta la linea. Spot molto auto-ironico e celebrativo con gusto. Purtroppo mi aspettavo quasi da subito che sbucasse fuori la Koleos quindi il retrogusto strano tra modelli illustri e innovativi e ""coso"" troppo coreano nell'aspetto per essere gradevole mi hanno rovinato molto l'atmosfera. ",,,,,,,,,,,,,,
2016 baleno,https://forum.quattroruote.it/threads/2016-baleno.100283/,2016-05-05 00:00:00,lazolla,"fabiologgia ha scritto: lazolla ha scritto: Ho appena letto la prova.. un 1.2 che fa oltre i 18 lo 0-100 in 1 5 sec. e un consumo medio in città rilevato da 4R di 17km/litr senza start & stop e non è nemmeno la versione SHVS (quella semi-ibrida). Senza contare un bagagliaio da segmento superior 363 litri.... Certo che quei numeri di velocità massima e di scatto da ferm che peraltro sono da anni la normalità nel segmento sono veramente importanti per chi cerca un'utilitaria!... Ben trovami un'altra segmento B 1.2 aspirato con quei numeri.... La Dacia Sandero 0.9 TCe di mia madre è una segmento B lunga 4 metri (come la Baleno) che guarda molto al sodo e certamente se ne frega delle mode. Non è un 1.2 aspirato ma un 9 turb "" fabiologgia ha scritto: lazolla ha scritto: Ho appena letto la prova.. un 1.2 che fa oltre i 18 lo 0-100 in 1 5 sec. e un consumo medio in città rilevato da 4R di 17km/litr senza start & stop e non è nemmeno la versione SHVS (quella semi-ibrida). Senza contare un bagagliaio da segmento superior 363 litri.... Certo che quei numeri di velocità massima e di scatto da ferm che peraltro sono da anni la normalità nel segmento sono veramente importanti per chi cerca un'utilitaria!... Ben trovami un'altra segmento B 1.2 aspirato con quei numeri. "" lazolla ha scritto: Ho appena letto la prova.. un 1.2 che fa oltre i 18 lo 0-100 in 1 5 sec. e un consumo medio in città rilevato da 4R di 17km/litr senza start & stop e non è nemmeno la versione SHVS (quella semi-ibrida). Senza contare un bagagliaio da segmento superior 363 litri.... Certo che quei numeri di velocità massima e di scatto da ferm che peraltro sono da anni la normalità nel segmento sono veramente importanti per chi cerca un'utilitaria! 'Ho appena letto la prova.. un 1.2 che fa oltre i 18 lo 0-100 in 1 5 sec. e un consumo medio in città rilevato da 4R di 17km/litr senza start & stop e non è nemmeno la versione SHVS (quella semi-ibrida). Senza contare un bagagliaio da segmento superior 363 litri. 'consuma lo stess supera i 180 km/ ""costa appena 3900 euro in meno (allestimento Lauréat ossia il più car confrontato con l'Easy della Baleno che è il più economico) a parità di equipaggiamento 'Dimenticav ha costi di gestione nettamente inferiori 'Ma se tu sei uno di quelli che pensa che la Dacia faccia schifo a prescindere perchè è fatta in Romania'",E già usciamo dal contesto della domanda. Io vedo consumi in prova nell'ordine dei 13/14 km/lt in città una vMax di 172 km/h e uuno -0-100 in più di 12 secondi. Non che questi ultimi due dati siano male beninteso. Questo e' vero anche se la Baleno al momento e' a -3000 euro rispetto al listino. argomenta. Caschi male come detto bado al sodo. Ho avuto una Swift modello '96 1.0 3 cilindri che sapevo benissimo prodotta in Ungheria e costava qualche milionata meno rispetto a un pari modello seg. B dell'epoca. La Sandero peraltro la trovo una buona auto ma dai contenuti tecnici sinceramente vecchi come gia' ti hanno fatto notare. La Baleno al momento ha un motore di prim'ordine e accessori di categoria superiore volendo. Poi la plancettina di pelle con cuciture a vista infotainment che si comanda col pensiero e altre amenità le lascio ai fans di audi mini & c. . ,,,,,,,,,,,,,,
Prospetto percorrenza delle Ns. Skoda,https://forum.quattroruote.it/threads/prospetto-percorrenza-delle-ns-skoda.11785/,2009-09-07 00:00:00,pcassone,,ROSBERG---------------------------Octavia vRS 2.0 TDI 05/07 114000 Km FEDEMADDO------------------------Felicia 1.3 lx comfort 11/99 100111km ANDREA86BG----------------------Fabia 1.4 Tdi 03/05 89000 km TEOLINO-----------------------------Octavia 2.0 Tdi RS 10/07 45000 Km IVANPG -------------------------------Octavia 1.9 Tdi 09/07 35000 Km MIRANDA453------------------------Octavia S.W. vRS 2.0 Tfsi 05/07 27000 Km PCASSONE--------------------------Fabia 1.2 70CV Style Wagon 07/08 15000 Km VANNI.390--------------------------- Superb1800dsg tsi 02/09 7800 Km GELTRUDEFROSCHIO----------Octavia1.9Tdi105cvROAD 08/08 8100 Km THROMASS--------------------------Octavia 2.0TDI Scout 05/09 5200 Km ,,,,,,,,,,,,,,
Honda Civic X...Presentazione...,https://forum.quattroruote.it/threads/honda-civic-x-presentazione.107677/page-14,2017-03-07 00:00:00,albelilly,'Mi butto dalla finestra piuttost così faccio contento Jazzaro. ',mannò dai... tornando in tema tu [sii sincero però] compreresti questa X TR ? ,,,,,,,,,,,,,,
nissan juke cambio cvt,https://forum.quattroruote.it/threads/nissan-juke-cambio-cvt.80036/,2013-07-22 00:00:00,eliolecchi,,come funziona il freno motore col cambio cvt della mia nissan juke in una lunga discesa è meglio settare la modalità sport per avere più freno motore ? ,,,,,,,,,,,,,,
Auto & accessori,https://www.bmwpassion.com/forum/threads/auto-accessori.13743/page-2,2004-01-04 00:00:00,freeze,,"Come svalutazione la 1er com'è messa ? La Mercedes per le sue due ""piccole"" assicura un 58% di valore dopo 3 anni sulla A a benzina e se non ricordo male il 50% sulla SportCoupè ",,,,,,,,,,,,,,
impressioni duster dopo 1000 km,https://forum.quattroruote.it/threads/impressioni-duster-dopo-1000-km.53769/page-3,2011-12-24 00:00:00,zero c.,"Mi hai aperto una soluzione. Non darò mai a nessuno il consiglio di prendere una dacia ma almeno adesso mi hai spiegato qual è l'analisi retrostante. Ma le Aro se queste daci che si stanno dimostrando anche affidabil stanno avendo un buon success significa che il pubblico ha gradito. è ridicolo quando si consiglia una punto classic al posto della sandero. sono auto tecnologicamente indietro entramb allo stesso identico livello. (e qui sul forum è accaduto spesso di sentire la cosa.....) come una sandero non se la cava poi peggio della pari prezzo panda... per continuare l'enorme O si può aggiungere che sono curioso di sapere cosa diranno i numerevoli detrattori di dacia quando la prossima sandero sarà basata sull'attuale clio3...... Non so cosa dir prima vedo poi giudico. Or prima che tu dica che sono un detrattore ti dico come la penso così magari vedi se le mie tesi sono plausibili. Premesso che 50 anni fa esistevano marchi che si sono estinti come i dinosauri perché non stavano in piedi (saab ancora negli anni 90 era un'icona e oggi non si sa a chi regalarla quando vedo marchi come Seat penso che sarebbe meno antieconomico chiuderli e continuare a sfruttare per es il costo del lavoro e l'accesso al mercato iberico con il marchio VW. Dacia idem...sarebbe probabilmente utile costruire in Romania ma senza i costi di marketing differenziazione e rete commerciale che Renault affronta. In other words già le clio di oggi incontrano difficoltà...se tu ti metti a fare quelle prima...puoi capire che è una battaglia difficile da vincere in un mercato parzialmente globalizzato e comunque con tratti di libera concorrenza come quello europeo. Ma evidentemente mi sbaglio. O forse quando hai come azionista di controllo lo stato (vedi te a che punto stiamo) sotto diverse e mentite spogli come x Renault Vw chrisler Fia etc ogni scusa è buona x far vivere e rivivere come zombie strutture industriali che lasciate alla competizione si sarebbero appunto già estinte. Ri ciao a tutti. ""Mi hai aperto una soluzione. Non darò mai a nessuno il consiglio di prendere una dacia ma almeno adesso mi hai spiegato qual è l'analisi retrostante. Ma le Aro se queste daci che si stanno dimostrando anche affidabil stanno avendo un buon success significa che il pubblico ha gradito. è ridicolo quando si consiglia una punto classic al posto della sandero. sono auto tecnologicamente indietro entramb allo stesso identico livello. (e qui sul forum è accaduto spesso di sentire la cosa.....) come una sandero non se la cava poi peggio della pari prezzo panda... per continuare l'enorme O si può aggiungere che sono curioso di sapere cosa diranno i numerevoli detrattori di dacia quando la prossima sandero sarà basata sull'attuale clio3...""",,,,,,,,,,,,,,,
Parere Grande Punto,https://www.bmwpassion.com/forum/threads/parere-grande-punto.32709/page-6,2003-05-23 00:00:00,El Nino,'2800€ per la pelle? e che è di sedere di vergine?!?',e questaquestaquestaquestao questa ? ,,,,,,,,,,,,,,
