Titolo,URL,Timestamp,User,(Testo Citato),TESTO,Costruttore,Modello,Brand,Interni,Esterni,Meccanica,Prestazioni,Consumi/Autonomia,Motore,Elettrico,Fuoristrada,Elettronica di Bordo,Manutenzione,Assistenza/Concessionari
Mitsubishi ASX (Topic Ufficiale - 2009),https://www.autopareri.com/forums/topic/36140-mitsubishi-asx-topic-ufficiale-2009?&page=139#comments,2010-10-24 20:24:08,Ospite,,"Caro Asx ho visto che avevi iniziato una nuova discussione sul forum e che sei stato...""tagliato""...sinceramente non ne ho capito il motivo. Senza voler fare troppe e inutili polemiche ho avuto la sensazione che il forum potesse reggersi e restare interessante solo evidenziando le negatività di una macchina-la ASX- che comunque sta raccogliendo successi...è come quando ascolti il Tg alla tivvù dove senti solo catastrofismi oppure un qualunque talk show dove fanno audience gli urlatori...cmq. checchè ne pensi un qualunque moderatore io ho apprezzato il tuo tentativo di smorzare gli aspetti negativi dell'auto anche per tranquillizzare i neo-compratori di asx...ciao:D ",,,,,,,,,,,,,,
Noleggiata Dacia Logan.. Impressioni e foto.,https://forum.quattroruote.it/threads/noleggiata-dacia-logan-impressioni-e-foto.36222/,2010-09-02 00:00:00,gabrielelucio,,E questa è versione pre-restyling.. la nuova adesso ha gli interni come la logan mcv e la sandero.. molto più carini di questi.. Penso che siano auto molto robuste e adatte ad essere maltrattate... ,,,,,,,,,,,,,,
Alfa Romeo Giulia Quadrifoglio 2016,https://www.autopareri.com/forums/topic/58587-alfa-romeo-giulia-quadrifoglio-2016?&page=349#comments,2015-09-12 00:33:44,Ospite,,"Dopo qualche mese trovo finalmente il tempo per dire la mia su questa vettura ( oh che bella l'insonnia ) .:mrgreen: Premesso che la meccanica di questa GIULIA ( sulla carta ) è di altissimo livello vorrei commentare ovviamente il design. Frontale Da subito ho notato un graditissimo ritorno: i fari orizzontali ! YES ! Semplicemente stupendi. Anche se avrei fatto il contorno della parabola cromato e non nero ( dettagli ) . Il trilobo ( considerando la mole d'aria che serve per raffreddare un 510 cv con un 2.9 6V biturbo ) è stato interpretato in maniera sublime lo scudetto è molto arrogante e perpendicolare al terreno. Un vero elemento di stile ( ...e non una cosa messa lì posticcia ""tanto per fare l'Alfa"" ) . Buono il fatto che non sia troppo sviluppato verso il basso come in alcuni render. E' uno scudetto mica una proboscide.... eccheccazz Belle inoltre le ""asole"" attorno allo scudetto che riprendono da una parte le gloriose Alfa anni '30 e dall'altra la nostra contemporanea 156. La fiancata propone una pesante ""scalfittura"" che parte dal passaruota anteriore ed attraversa tutta la parte laterale fino alla maniglia posteriore. Nervature laterali che ( è bene ripeterlo ) sono un elemento di stile tipico delle Alfa degli ultimi decenni ( o almeno dalla 164 in poi ) . Le proporzioni sono quelle ( finalmente ! ) di una trazione posteriore. Sbalzi contenuti e passo lungo. Taglio dei finestrini e montanti tipicamente Alfa Romeo con i volumi tendenti al Coupé: la vettura infatti sembra appoggiarsi tutta sulle ruote posteriori ( come è stato ribadito più volte da Ramaciotti Tencone e Maccolini ) . Un felino pronto a scattare... Posteriore ( piacevolmente ) rivoluzionato rispetto al recente passato ( da un ragazzo ex Mercedes-Benz ) . Sorry... Fari coerenti* con quelli anteriori ( *ovvero ne riprendono il disegno ) e targa sul baule ( come praticamente tutte le Alfa pre-GTV916... SZ e poche altre escluse ) . Fanali che a loro volta si sviluppano verso la fiancata per ospitare i ""sidemarkers"" ( necessari in USA ) . Paraurti molto aggressivo nella configurazione QV vedremo nella versione ""stock"". Dimenticavo... la coda alta compatta e muscolosa è l'elemento che secondo me le permette di battere in bellezza qualsiasi altra vettura straniera. A Maccolini Ramaciotti Tencone Loi ( ed a tutti gli altri ragazzi del Centro Stile ) i miei più sinceri complimenti. Chapeau. PS. Se sembra l'articolo di un blog è perché sono abituato a scrivere così sul mio blog. :lol: Chiedo venia. PPS. Ammetto che devo ancora vederla dal vivo... ",,,,,,,,,,,,,,
Fiera Padova,https://www.bmwpassion.com/forum/threads/fiera-padova.113002/page-5,2006-05-23 00:00:00,*Alberto*,'dubit formattata la SD.............',sempre bella gente e sempre belle auto ! più vado a queste fiere e più sono sicuro che sperpererò i miei futuri guadagni in automobili ma come avete visto c'è chi per questo mi prende ad ombrellate in testa ,,,,,,,,,,,,,,
Moderazione Forum Alfa Romeo,https://forum.quattroruote.it/threads/moderazione-forum-alfa-romeo.51888/page-37,2013-05-06 00:00:00,pilota54,,Si ribadisce che le decisioni importanti come ad esempio il bannaggio di un utente vengono prese dalla moderazione a maggioranza e spesso anche con la supervisione dell'admin. Si prega di spegnere questa inutile polemica. ,,,,,,,,,,,,,,
Kia Sportage - Accessori after-market,https://www.autopareri.com/forums/topic/42308-kia-sportage-accessori-after-market?&page=32#comments,2011-04-15 00:22:14,J-Gian,,"Regolamento Forum Auto alla prima riga ""...Potrebbero essere d'aiuto anche queste semplici guide... "" E tra le guide presenti c'è anche [MINI GUIDA] - Come postare le IMMAGINI sul forum ",,,,,,,,,,,,,,
Lancia Delta Facelift (Topic Ufficiale - 2011),https://www.autopareri.com/forums/topic/27109-lancia-delta-facelift-topic-ufficiale-2011?&page=29#comments,2008-02-05 21:03:52,Stefano73,,Mah se bravo active 1400 t-jet 120cv costa 18.000 ne dubito...costerebbe proprio come una gbravo sw....poi magari il base sarà un filo più premium della active...io ripeto a parità di dotazioni con la dynamic col 1400 t-jet 120cv secondo me sarà sui 22.000 ,,,,,,,,,,,,,,
Honda jazz 3a serie,https://forum.quattroruote.it/threads/honda-jazz-3a-serie.112149/page-11,2017-10-30 00:00:00,albelilly,'se non ricordo male in condizioni standard la casa prescrive 20mila oppure un ann però attendi conferma dai possessori.',se non si bada al service reminder pare anche a me che i criteri siano questi ( perlomeno così erano per la vecchia GD e non credo siano cambiati per l'ultima versione ) se però si seguono le indicazioni che ti da il display gli intervalli ( in tutti i casi ) si accorciano anche di tanto. ,,,,,,,,,,,,,,
Che macchina è? EMW,https://www.bmwpassion.com/forum/threads/che-macchina-%C3%A8-emw.43686/,2010-03-08 00:00:00,Mescal,,Vediamo se lo sapete o cadete nel tranello ! ,,,,,,,,,,,,,,
Prezzi Duster,https://forum.quattroruote.it/threads/prezzi-duster.26015/page-2,2010-04-08 00:00:00,PanDemonio,"""non ci siamo proprio ... una Duster dovrebbe costare come minimo 10.000 eur meno di una YETI corrispondente (che è a sua volta una VW Tiguan leggermente scontata) ; se n non si capisce qual'è l'argomento di vendita ...""",Sempre la solita storia: Gli dai la botte e la vogliono piena. Gliela riempi e vogliono pure la moglie ubriaca. Provvedi anche a questo e vogliono ancora dieci euro di resto. Tutto dovuto. Sempre e comunque. Chi vi capisce è bravo... ,,,,,,,,,,,,,,
Pubblicità israeliana Alfa GT,https://www.autopareri.com/forums/topic/18499-pubblicit%C3%A0-israeliana-alfa-gt?&page=2#comments,2006-02-05 13:14:10,LucioFire,,non sapevo che le alfa fossero importate anche li...ho paura di chiedere quanto vende laggiù ,,,,,,,,,,,,,,
Alfa Romeo 4C Spider 2015,https://www.autopareri.com/forums/topic/57280-alfa-romeo-4c-spider-2015?&page=77#comments,2015-01-14 16:25:00,AleMcGir,,EU 4C Coupe: Colore Nero Cerchi Trattamento nero opaco Pinze freno giallo Proiettori Bi-led in fibra di carbonio Spoiler tinta vettura Scarico racing Alle Hawaii: 4C Spider Rossa + + ,,,,,,,,,,,,,,
le foto delle nostre Alfa,https://forum.quattroruote.it/threads/le-foto-delle-nostre-alfa.11173/page-4,2009-12-02 00:00:00,Gt_junior,,Ecco la mia Alfa Romeo. la Giulia GT ORIGINALE 100% l'altra 156 sportwagon sport la uso tutti i giorni. http://www.alfasport.net/Public/data/Rosario%20Dalessandro/20082919020_GT%20mio.jpg ,,,,,,,,,,,,,,
Alfa Romeo Stelvio 2017,https://www.autopareri.com/forums/topic/62477-alfa-romeo-stelvio-2017?&page=109#comments,2017-02-19 16:48:51,gpat,,"Forse il ""super"" sarà il ""base"" di fatto. Io del navigatore non saprei cosa farmene ( ne ho già uno in tasca ) in compenso alla Giulia mancano gli Xeno 35W anche sulla veloce ( i 25W sono solo scena per il resto inutili ) e le bocchette posteriori su base e Super.... Inoltre sullo Stelvio andando a guardare come si comporta la concorrenza dovrebbero mettere di serie anche il divanetto posteriore ribaltabile... che su Giulia è optional come su tutte le sedan della concorrenza. Di fatto mi sembra che il SUV ne esca molto più appetibile. ",,,,,,,,,,,,,,
Bmw Tutto Compreso 2011,https://www.bmwpassion.com/forum/threads/bmw-tutto-compreso-2011.145379/,2007-01-03 00:00:00,redi-one,,Salve ragazzi spero di aver postato nella sezione giusta volevo chiedervi se L'operazione tutto compreso della BMW che scade il 31/12/10 potrebbe essere estesa anche per l'anno che verrà.. Spiegatemi come funziona di solito...Grazie.:wink: ,,,,,,,,,,,,,,
Addio RS,https://forum.quattroruote.it/threads/addio-rs.114517/page-2,2018-04-16 00:00:00,melego73,,Sulle lunghe percorrenze va benissimo ci mette la 7° e non la toglie mai. Diciamo che una riprogrammazione piu' oculata sarebbe veramente perfetto. Per l'ibrido come consumi non e' granche' se fai tanta autostrada funzionerebbe come un benzina normale o quasi. Con Yaris viaggiando con cruise a 120 su percorso di 140km andata e ritorno fa quasi i 19 di cui 53/54 autostrada e il resto tra casa e casello. L'ibrido da il massimo tra urbano ed extraurbano su lunghe tratte non ha senso. ,,,,,,,,,,,,,,
Frizione nuova 20gg Fumo e odore di bruciato,https://forum.quattroruote.it/threads/frizione-nuova-20gg-fumo-e-odore-di-bruciato.114800/page-2,2018-02-09 00:00:00,dgr.luca@yahoo.it,,Odore e fumo bianco dal vano motore ( odore molto fumo poco ) ,,,,,,,,,,,,,,
Subaru Impreza 2017,https://www.autopareri.com/forums/topic/60888-subaru-impreza-2017?&page=2#comments,2016-03-23 19:47:06,super pax,,Non brutta ma anonima.Non certo l' auto che ti volti a guardarla mentre passa. ,,,,,,,,,,,,,,
