Titolo,URL,Timestamp,User,(Testo Citato),TESTO,Costruttore,Modello,Brand,Interni,Esterni,Meccanica,Prestazioni,Consumi/Autonomia,Motore,Elettrico,Fuoristrada,Elettronica di Bordo,Manutenzione,Assistenza/Concessionari
Alfa Romeo 4C 2013,https://www.autopareri.com/forums/topic/56324-alfa-romeo-4c-2013?&page=591#comments,2013-09-28 09:23:08,loric,,La GT non la 159. ,,,,,,,,,,,,,,
BMW Serie 5 Touring (Topic Ufficiale - 2010),https://www.autopareri.com/forums/topic/37492-bmw-serie-5-touring-topic-ufficiale-2010,2010-03-13 14:49:10,Touareg 2.5,,Al contrario di Mercedes che imho non ne ha azzeccato mai una ,,,,,,,,,,,,,,
Smart fortwo,https://forum.quattroruote.it/threads/smart-fortwo.112995/,2017-10-26 00:00:00,Italian style,,Grazie molto gentile....la posso usare come una macchina normale ? ? ? Cioè una guida un Po sportiva...non succederebbe nnt al motore ? ? ,,,,,,,,,,,,,,
Alfa Romeo MiTo (Topic Ufficiale - 2008),https://www.autopareri.com/forums/topic/27704-alfa-romeo-mito-topic-ufficiale-2008?&page=156#comments,2008-03-27 15:30:53,LoZar,,Quindi allo stato attuale delle cose ancora non ha un livello di potenza definitivo ? ? ? P.S. AX ti ho lasciato un PM. ,,,,,,,,,,,,,,
Polo 1.2 tsi 105cv 2010 bobina,https://forum.quattroruote.it/threads/polo-1-2-tsi-105cv-2010-bobina.117444/,2018-07-26 00:00:00,Suby01,'Buongiorno a tutti! Volevo chiedere un consiglio a chi ne sa più di me sui motori. La spia avaria motore mi accompagna da un po’ e alla Volkswagen mi han detto che la bobina è da cambiare. Dato che nel motore della mia polo han detto che invece che esserci una bobina per cilindro c’è n e solo una per tutti. Il prezzo è di 520 euro. Secondo voi è giusto? Mi sembra un po’ eccessivo. Grazie !!',Ti mando un PM dove hanno scritto parecchio su questo problema ( d'altronde il motore è lo stesso ) ,,,,,,,,,,,,,,
Lancia New Y metano dopo 80.000km,https://forum.quattroruote.it/threads/lancia-new-y-metano-dopo-80-000km.115232/page-2,2018-09-12 00:00:00,albert56,'Giunto ormai vicino al traguardo dei 100.000km l auto continua a marciare grazie all ‘ottimo motore che sembra non risentirne affatto dei chilometri fatti.Da segnalare il secondo volano da sostituire dopo soli 55mila km dal primo.Il volano si è dimostrato essere il vero punto debole di quest auto.Per fortuna ho la garanzia di 5 anni.',mah se vogliamo mettere il volano parte integrante del motore una gran figura non fa...non è logico dover fare un prolungamento di garanzia per il volano che non tiene: ma è un bimassa come quello dei diesel ? ,,,,,,,,,,,,,,
Mazda CX-3 2015,https://www.autopareri.com/forums/topic/56889-mazda-cx-3-2015?&page=10#comments,2015-05-10 11:23:05,luca90,,Questo mese uscirà il 1 4 170cv auto 9m 4x4 per la X oltre al 1 4 140cv DCT 4x2.... ,,,,,,,,,,,,,,
Civic X arriva il Diesel,https://forum.quattroruote.it/threads/civic-x-arriva-il-diesel.111870/page-4,2017-09-03 00:00:00,A-80,'Se sui cruscotti ci fosse uno strumento che indica la potenza effettivamente utilizzat molti ci rimarrebbero male pensando alla quantità incredibile di puledri che rimangono nella stalla a invecchiare inutilizzati. Personalmente per strada è sempre più raro trovare uno che usi a fondo la sua vettura. I limiti sono relativ basta una strada di montagna dove devi essere davvero bravo per tenere una media da 80 km/h su limite di 90 km/h',Ma bravo bravo e' una media altissima ,,,,,,,,,,,,,,
Lancia Delta Facelift (Topic Ufficiale - 2011),https://www.autopareri.com/forums/topic/27109-lancia-delta-facelift-topic-ufficiale-2011?&page=922#comments,2012-08-03 10:53:21,Edolo,,Non ne sono sicuro ma credo per una combinazione di eventi. Inizialmente per la mancanza di modelli su cui montarlo e perché è nato come Euro 4: doveva andare su 159 ma sembrava imminente l'uscita del 2.0 TST che a lungo rumors da insider hanno dato ad uno stadio di sviluppo più avanzato del monoturbo. Nel frattempo sono arrivati il più efficiente 2.0 MJT Euro 5 e la crisi del 2009 che ha fatto perdere interesse nei confronti delle varianti più potenti. Io l'ho provato ed onestamente preferisco il 2.0: il TwinTurbo ha più allungo ma quel fastidioso lag in basso che fortunatamente è quasi scomparso col MJT-II. ,,,,,,,,,,,,,,
la mia prova in pista con 159,https://www.autopareri.com/forums/topic/15489-la-mia-prova-in-pista-con-159?&page=10#comments,2005-09-22 21:02:53,Guglielmo,,sai perchè perchè non era bella . ora con il nuovo muso è migliorata ..il parziale insuccesso è scaturito da una linea non azzeccatissima ..con un sbalzo esagerato . ,,,,,,,,,,,,,,
