Titolo,URL,Timestamp,User,(Testo Citato),TESTO,Costruttore,Modello,Brand,Interni,Esterni,Meccanica,Prestazioni,Consumi/Autonomia,Motore,Elettrico,Fuoristrada,Elettronica di Bordo,Manutenzione,Assistenza/Concessionari
Fiat 500C M.Y. 2014,https://www.autopareri.com/forums/topic/32509-fiat-500c-my-2014?&page=18#comments,2009-03-03 19:55:37,nucarote,,Come già detto è da rivedere dal vivo la capote. Ad ogni modo vado a darmi tante belle capocciate al muro insieme a quelle che mi devo beccare per non aver voluto aspettar il bicilindrico. ,,,,,,,,,,,,,,
2016 baleno,https://forum.quattroruote.it/threads/2016-baleno.100283/page-20,2018-06-17 00:00:00,Masso1,,Ciao a tutti sono possessore ( anzi a dire il vero lo è mia madre ma da quando è arrivata gliel'ho rubata ) di una Baleno 1.2 Btop hybrid+GPL. Che dire sono stracontento ! Premetto che ho una guida rivolta al risparmio di carburante e che faccio tutti i giorni 82 km per andare al lavoro ( 41+41 ) attraverso la pianeggiante pianura padana percorrendo la SS10 che è abbastanza scorrevole. L'auto è arrivata a metà aprile e l'impianto è stato montato dalla BRC a fine maggio ( impianto acquistato dal concessionario al momento della firma del contratto ma montato in seguito in attesa dell'appuntamento alla motorizzazione per il collaudo ) . I primi mesi andando a benzina ho fatto una media verificata alla pompa di circa 27 km/l con punte di 30 ! ! ! Da quando ho l'impianto ho fatto solo due pieni e la media dell'ultimo pieno ( alla pompa ) è stato di 22 8 Km/l di GPL. La prossima settimana dovrei farne un altro e vediamo che risultati otterrò. Il CDB a benzina è molto preciso mentre a GPL è ottimista di circa un 20%. Comunque fare 100 km con 2 35 € è incredibile ( e soddisfacente ) un risultato secondo me difficile da battere. Comunque ripeto viaggio in statale con 5 semafori lungo il percorso a velocità massima di 75/80 km/h in pianura e con un po' di traffico solo negli ultimi 10 km circa praticamente il traffico lo trovo in tangenziale di Piacenza che attraverso completamente e dove ci sono delle rotonde che formano code sia al mattino che alla sera se la strada fosse libera riuscirei a fare ancora di meglio. Se avete domande fate pure. ,,,,,,,,,,,,,,
Toyota Avensis Safety Style 2012,https://forum.quattroruote.it/threads/toyota-avensis-safety-style-2012.65558/page-3,2012-11-09 00:00:00,marcoleo63,"zero c. ha scritto: so che il gatto con il 2000 nuovo tiene nell'uso normale uan media registrata empiricamente di quasi 15 km/l... Empiricamente :shock: ? Km percorsi/litri rifornit quindi matematico! Su 4.700 km siamo a circa 1 63 km/lt.... ecco appunto esattamente te sei bravo a beu ma su empirismo e determinismo hai qualche interpretazione originale "" zero c. ha scritto: so che il gatto con il 2000 nuovo tiene nell'uso normale uan media registrata empiricamente di quasi 15 km/l... Empiricamente :shock: ? Km percorsi/litri rifornit quindi matematico! Su 4.700 km siamo a circa 1 63 km/lt. ""so che il gatto con il 2000 nuovo tiene nell'uso normale uan media registrata empiricamente di quasi 15 km/l""",Te ghè resùn.. ,,,,,,,,,,,,,,
Diagnosi Outback,https://forum.quattroruote.it/threads/diagnosi-outback.111959/,2017-08-25 00:00:00,AurisBari,,vai ad un altra officina subaru. fai fare diagnosi ( a pagamento ) con eventuale pezzo di carta su cui è stampato report degli errori e torni al concessionario. io fare cosi. ,,,,,,,,,,,,,,
Alfa Romeo 159 1.9 JTS: Test Drive,https://www.autopareri.com/forums/topic/15726-alfa-romeo-159-19-jts-test-drive?&page=5#comments,2005-09-28 00:12:29,il FUSI,,E speriamo che lo si capisca ! ,,,,,,,,,,,,,,
Catena/cinghia,https://www.autopareri.com/forums/topic/8302-catenacinghia?&page=3#comments,2004-07-30 10:42:23,Phormula,,"Più o meno concordo con Desmo. Penso che la cinghia su motori ""tranquilli"" sia il miglior compromesso prestazioni/costi/rumorosità. Più che altro non condivido la scelta delle case di farla durare così tanto non solo come chilometri ma anche come anni. Spesso la gomma invecchia più per il passare del tempo che per l'uso. ",,,,,,,,,,,,,,
Volkswagen Maggiolino Facelift 2017,https://www.autopareri.com/forums/topic/61322-volkswagen-maggiolino-facelift-2017?&page=3#comments,2016-05-30 11:51:34,dedo_rieger,,"il problema principale è il prezzo secondo me..il basone parte da 21k che con niente diventano 28/30k se si prende un motore e/o un allestimento adeguato..e non essendo nemmeno poi molto adatta alla città viste le dimensioni risulta notevolmente in svantaggio rispetto ad una MINI ( con la quale teoricamente dovrebbe condividere il fatto di essere una nuova ""Icona"" ) boh...ben poco altro da dire..belle foto/render fotografici che siano ",,,,,,,,,,,,,,
foto ufficiali brera spider,https://www.bmwpassion.com/forum/threads/foto-ufficiali-brera-spider.20408/,2004-06-07 00:00:00,M_POWER,'Bella la coda ed i 4 cannoni. Resto del mio parere.',http://www.mitoalfaromeo.com/forum/viewtopic.php ? t=29&start=1005http://www.autoblog.it/ ,,,,,,,,,,,,,,
la batcaverna 635csi &co,https://www.bmwpassion.com/forum/threads/la-batcaverna-635csi-co.85405/page-283,2012-01-16 00:00:00,blakkflame,'Sono ragionevolmente convinto che ci siamo capiti benissimo..... :wink:',"io il BULLIT a 14 anni /emoticons/wink@2x.png 2x"" width=""20"" height=""20"" /> anche il mio quasi niente di originale e a 16 l ho pensionato per una più moderna RS 125 anche lei ora sulla via del pensionamento /emoticons/wink@2x.png 2x"" width=""20"" height=""20"" /> ",,,,,,,,,,,,,,
A PROPOSITO DI ASSICURAZIONI! AL RINNOVO PAGO 35  L'ANNO,http://www.porschemania.it/discus/messages/502415/633963.html?1355169462,2012-12-05 13:53:00,tsa,,Ti sei dimenticato che quel 'comodato uso satellitare' il malaugurato giorno che avrai un incidente ti si ritorcer\xe0 contro ! ,,,,,,,,,,,,,,
Alfa Romeo Giulia 2016,https://www.autopareri.com/forums/topic/60616-alfa-romeo-giulia-2016?&page=1299#comments,2017-08-21 11:02:23,stev66,,PS Quali problemi di affidabilità ? Finora sono usciti solo problemi di elettronica in alcune prove e solo nelle versioni quadrifoglio. Per il resto siamo in linea con le concorrenti se non meglio. ,,,,,,,,,,,,,,
