Titolo,URL,Timestamp,User,(Testo Citato),TESTO,Costruttore,Modello,Brand,Interni,Esterni,Meccanica,Prestazioni,Consumi/Autonomia,Motore,Elettrico,Fuoristrada,Elettronica di Bordo,Manutenzione,Assistenza/Concessionari
Tutto compreso 2011,https://www.bmwpassion.com/forum/threads/tutto-compreso-2011.152144/,2007-03-07 00:00:00,matrix982,,BUONGIORNO DAL 28 FEBBRAIO 2011 E' ENTRATO IN VIGORE OLTRE AL VALUE LINE ANCHE IL TUTTO COMPRESO 2011 PER TUTTE LE VETTURE IMMATRICOLATE FINO AL 31/12/2007.RIENTRANO I SEGUENTI MODELLI:SERIE 1 ( E81-E82 ) SERIE 3 ( E90-E91-E92-E93 ) SERIE 5 ( E60-E61 ) X3 ( E83 ) Grazie e Buona giornata ,,,,,,,,,,,,,,
166 30 V6,https://www.bmwpassion.com/forum/threads/166-3-0-v6.34350/page-7,2004-12-12 00:00:00,Twin Spark,,nn ho capito il tuo post SPIRIT ,,,,,,,,,,,,,,
Sospensioni SMC,https://forum.quattroruote.it/threads/sospensioni-smc.32617/,2010-06-26 00:00:00,luca.mazda,,Cadillac e Corvette forse adottano lo stesso sistema lo chiamano Magnetic Ride Control . Ciao ,,,,,,,,,,,,,,
Swift rosso pastello,https://forum.quattroruote.it/threads/swift-rosso-pastello.117292/page-2,2018-09-03 00:00:00,tolo52meo,,"Purtroppo il rosso pastello è un colore che mi piace molto ma è delicato Ho avuto gli stessi piccoli problemi anche sulla Matrix e sulla 500 Tra l'altro quando da ragazzino facevo modellismo il rosso era il colore che dava più problemi Per questo mi sono sempre stupito che spesso sia il colore gratuito È più costoso e delicato.. evidentemente le opinioni delle case produttrici sono diverse Comunque la garanzia per la corrosione passante non c'entra è il "" sassolino "" è sempre il colpevole appena metti le ruote fuori dal concessionario ",,,,,,,,,,,,,,
Bipper & Nemo falliscono il test dell'Alce - Fiat Qubo lo supera grazie all'ESP,https://www.autopareri.com/forums/topic/37986-bipper-nemo-falliscono-il-test-dellalce-fiat-qubo-lo-supera-grazie-allesp?&page=5#comments,2010-04-28 23:39:00,J-Gian,,IMHO nulla di strano circa la manovra: sul Cubo la traiettoria viene corretta più volte ma solo per seguire le reazioni che ha... Sul Citroen sostanzialmente non fa a tempo a fare correzioni tutto è molo repentino ! La manovra per il Fiat consta in: inserimento a sx per evitare l'ostacolo l'auto è agile ma l'esp frena subito l'innesco del sovrasterzo e nel frattempo il pilota sterza a dx per raddrizzarla raggirando l'ostacolo lieve accenno di sovrasterzo con il posteriore che va a sx ma l'esp interviene ancora rendendola sottosterzante cosicché l'auto scivola praticamente sulle quattro ruote ( vistosa deriva ruota anteriore sx ) con il pilota che continua a sterzare verso dx per contrastare la tendenza ad andar dritta l'esp molla e l'auto punta con decisione verso dx nel frattempo però il pilota accenna un controsterzo a sx troppo presto... Probabilmente anche per contrastare un'eventuale tendenza al ribaltamento manovra che lo avrebbe portato a centrare l'ultimo birillo sinistro... Ecco quindi che ricorregge con un colpo a dx e nuovamente a sx per completare la prova mettendo virtualmente l'auto nella corsia originale. La manovra per il Citroen è breve: inserimento a sx per evitare l'ostacolo l'auto ha molto grip all'anteriore ed il posteriore tende a perdere aderenza scartando con decisione il pilota controsterza verso destra per evitare un latente sovrasterzo ed aggirare l'alce... Questa manovra innesca la carambola: nel trasferimento di carico l'auto s'impunta prima sull'anteriore sx sollevando le 2 ruote a dx caricando poi sulla spalla entrambe le ruote di sx guadagnando così un biglietto in prima fila per il cappottamento... A quel punto è tutto ancora più repentino ed a nulla vale il tentativo del pilota di drizzare le ruote e sterzare a sx ( la manovra che nel Cubo rischia di fargli colpire il birillo ) perché l'auto è già troppo inclinata ed il secondo rimbalzo della sospensione anteriore sx completa l'opera catapultando a rovescio l'auto... Sicuramente le prove sono state fatte a velocità crescenti dubito siano degli incompetenti che non sanno fare il loro lavoro... Il punto come si vede è che ad una certa velocità per il furgone senza ESP non ci son santi l'auto con quel genere di manovra e quel tipo di grip diventa molto reattiva. Magari gommanta diversamente o semplicemente una pressione maggiore delle gomme anteriori l'auto sarebbe stata più progressiva ma nelle condizioni in cui si è svolta la prova l'esp è quantomai necessario... ,,,,,,,,,,,,,,
Assicurazione conveniente per Smart (for two ) seconda serie?,https://forum.quattroruote.it/threads/assicurazione-conveniente-per-smart-for-two-seconda-serie.119949/page-2,2019-03-05 00:00:00,andreaci75,"'Grazie mille ancora.. ma mi chied se il furto e incendio non servono perché tutte le assicurazioni me lo proponevano? allora se vado da Unipol e mi faccio togliere furto e incendio forse risparmio qualcosa... ad ogni modo vedrò altri preventivi online.. e mi farò consigliare da mio fratello.. perché online uno appunto deve leggere bene quello che firma..ed è lì che mi spavento.. come ad esempio con Unipol (e dal vivo per giunta!) mi hanno fatto mettere una x dove dice ""in cambio di riduzione del premi fare eseguire le riparazioni da officina convenzionata. Allora si risparmia. È vero.. infatti Unipol mi hanno segnato questa opzione per farmi risparmiare.. però se succede un danno all auto e devo portarla a riparare Non dal mio carrozziere di fiduci ma da uno che dicono loro .è quello costa sempre molto di più del mio di fiducia.. questo può sembrare una fregatura... ma in realtà a me non lo sembra.. perché in ogni cas se uno non fa danni e incidenti e guida con cautel farà pochi incidenti e si spera nulli... però anche se costasse di più andare da un officina convenzionata da loro ..però quanto ho risparmiato negli anni di assicurazione? Quindi alla fine non conviene lo stesso far eseguire riparazione presso officina da loro convenzionata? mio fratello me lo ha sconsigliato.. ma io non lo vedo proprio come una fregatura.. a me pare onesta la cosa.. che fare?!'",Chissà come mai l'incendio e furto te lo proponevano lo stesso credo che puoi arrivarci da sola. Per il discorso delle officine affiliate esistono anche per le assicurazioni online. Mia moglie assicurata con GenialLoyd ha subìto danni da grandine. Avrebbe dovuto pagare la franchigia ( Non ricordo se 150 o 250 ) ma telefonando le hanno detto che se fosse andata dove dicevano loro non avrebbe pagato niente. E così è stato. Comunque io non so se firmerei questa clausola alla cieca perché il rischio di pagare di più dal meccanico c'è. Beh ovviamente si parla di tutto fatturato ! Se ti fai fare un lavoro da un meccanico e non fatturi è naturale che ti fa meno ma non è legale. In generale il discorso ha senso: si tutelano loro e risparmi tu. Bisogna però solo accertarsi che non ci sia qualcuno nel giro che cerchi di fregarti. Ma la tu ass. non mi pare si sia distinta per l'onestà. ,,,,,,,,,,,,,,
ACQUISTO DACIA SANDERO 1.2 LAUREATE,https://forum.quattroruote.it/threads/acquisto-dacia-sandero-1-2-laureate.50940/page-2,2011-05-25 00:00:00,maunicalex,,ti ringrazio x i consigli.riguardo all'uso che ne farei ti dico che sarebbe per brevi spostamenti e senza carico per questo i consumi non inciderebbero un gran che.ho fatto qualche preventivo con il configuratore e ho visto che per la sandero si puo' ordinare la ruota di dimensioni normali al posto del kit di gonfiaggio cosa che invece non e' possibile per la golf united 80cv.e' proprio cosi' ? nel caso fosse possibile l'ordine sarebbe l'unica cosa che mi servirebbe visto che per le mie esigenze l'auto ha gia' una buona dotazione di serie.saluti ,,,,,,,,,,,,,,
Infiniti Q50 2013,https://www.autopareri.com/forums/topic/50224-infiniti-q50-2013?&page=9#comments,2014-04-26 14:43:18,J-Gian,,Vista a Ginevra con altri colori ed altri cerchi e secondo me è davvero una gran bella macchia allestita come sopra imho non rende Chi ha provato il diesel tuttavia dice che sia insolitamente rumoroso e che vibri fin troppo per un'auto moderna. Lodi invece al nuovo sterzo By-Wire ,,,,,,,,,,,,,,
alfa romeo KAMAL,https://www.autopareri.com/forums/topic/7423-alfa-romeo-kamal?&page=2#comments,2004-06-16 13:27:30,Autodelta85,,si i prezzi son da vedere ma se ci sono i pazzi che spendono migliaia di euro per dei camion vuoi che non ci sia qualcuno disposto a staccare un assegno per una bella Kamal ? ^__^ ,,,,,,,,,,,,,,
Frenquenze vandaliche.....,http://www.porschemania.it/discus/messages/502415/646417.html?1364390034,2013-03-21 13:06:00,dani_69, Hai visto EvoLuk e io che mi lamentavo delle pietre nella gomma...,Sarebbe a dire ? ? ? ,,,,,,,,,,,,,,
