Titolo,URL,Timestamp,User,(Testo Citato),TESTO,Costruttore,Modello,Brand,Interni,Esterni,Meccanica,Prestazioni,Consumi/Autonomia,Motore,Elettrico,Fuoristrada,Elettronica di Bordo,Manutenzione,Assistenza/Concessionari
Primi problemi e dubbi,http://www.porschemania.it/discus/messages/502416/257748.html?1181666475,2007-05-17 15:08:00,dmb,,Help me ! ! ! argomento: plafoniera centrale Oggi ho avuto tempo di smanettare un po per conoscere meglio il caymano le luci della plafoniera centrale hanno 3 posizioni in base a quello riportato nelle istruzioni dice che la 1 \xe8 sempre accese la zero aprendo o chiudendo le porte o all'inserimento/estrazione della chiave di avviamento la posizione 2 sempre spente. Da me non \xe8 cos\xec nella posizione zero restano sempre accese si spengono se in posizione 1 e solo quando inserisco l'allarme e si accendono quando la stacco restando accese a tempo indeterminato...aggiungo inoltre che le plafoniere laterali si comportano in modo autonomo e funzionano in modo normale. Altro quesito... avete mai provato a poggiare la mano sulle lampade sia centrale che laterali ? ...\xe8 normale che raggiungono temperature da semi ustione ? ! ...mumble mumble,,,,,,,,,,,,,,
Nuova 308,https://forum.quattroruote.it/threads/nuova-308.82431/,2013-10-30 00:00:00,Dalekit,,Posso dirti che in pratica quei 2° stanno a significare che mentre sulla Golf guardando indietro un oggetto basso come un panettone lo vede scomparire alla vista ad una distanza di 9 m sulla 308 scompare a 9 5 m. Trovo che sia cosa molto buona e giusta mettere in conto 200 ? circa su entrambe per la retro-camera. Come sulla Peugeot altro optional da non sottovalutare è La spia sentinella dell'angolo cieco. Il problema dei Led infatti non è il costo di manutenzione in quanto nullo ma il costo di un'eventuale sostituzione a seguito della rottura. Cifre intollerabili. Dalle prove su strada di 4r la 308 ne esce davvero benissimo in quanto a Confort Piacere di guida e Silenziosità meglio della Golf VII ma nulla fa più testo ed è importante della prova che farai tu in prima persona. Ad ogni modo se vuoi posso inviarti un file Excel contenente un confronto tra GVII Comfortline e 308 Active con i due rispettivi 1.6L Diesel ,,,,,,,,,,,,,,
Tasto sport,http://www.porschemania.it/discus/messages/492693/594039.html?1326963894,2012-01-17 10:07:00,mariognutti,,"ragazzi scusate l'inesperienza...... su gt3 rs quando premo il tasto sport l'unica cosa che avverto \xe8 un cambio di sonorit\xe0 dello scarico che ""apre"" a 3000rpm anzich\xe8 a 4000. per il resto non mi sembra ci siano aumenti in prestazioni. anche per voi \xe8 cos\xec ? grazie ! ",,,,,,,,,,,,,,
Consumi Fiat uno 1000 Fire carburatore gpl,https://forum.quattroruote.it/threads/consumi-fiat-uno-1000-fire-carburatore-gpl.119602/,2018-11-27 00:00:00,renatom,'Ho una Fiat uno 1000 carburatore Fire GPL con 10€ di GPL che va a 0.65 centesimi percorro in città 80 km secondo voi non e ecceaaecc??',5 2 km/litro mica male ! ,,,,,,,,,,,,,,
Fiat Punto 2012,https://www.autopareri.com/forums/topic/50416-fiat-punto-2012?&page=39#comments,2011-12-02 12:27:42,punto 83,,ma smettiamola con queste fesserie per cortesia come si fa a a dire che fra 4 anni c'e ancora questo modello ? ,,,,,,,,,,,,,,
Boxster 2.5,https://www.bmwpassion.com/forum/threads/boxster-2-5.33985/page-2,2006-02-08 00:00:00,trudy,"""Anche in BMW hanno degli atrtezzi speciali che hanno solo loro per smontare determinate cos anche meno particolari della frizione! Purtroppo quasi mai li usano e per fare prima vanno di cacciavite per fare leva o disincastrare cose dove ci vorrebbe l'attrezzo apposito lasciando così segni e graffi sui materiali(ne sanno qualcosa la mia plancia e il mio faro..""",Infatti è quello...per la manodopera i prezzi variano sempre ma i ricambi son quelli...cioè non che se prendo un Ferrari il mio meccanico che mi faceva pagare 50 euro a tagliando con la Panda mi fà lo stsso prezzo...inoltre i tagliandi per quei motori devono essere fatti abbastanza ravvicinati e controllate molte cose non solo olio e via ,,,,,,,,,,,,,,
MA LO SAPEVATE...............,http://www.porschemania.it/discus/messages/634/138459.html?1133505755,2005-11-28 20:02:00,guido944,,oggi mi e' arrivato un secondo specchietto del 914 e sorpresa pur essendo autentico e' di misura leggermente piu' grande quello che ho proviene dagli USA questo invece e' francese qualcuno sa' qualcosa ? Guido,,,,,,,,,,,,,,
Ho visto una Civic X....,https://forum.quattroruote.it/threads/ho-visto-una-civic-x.110431/page-22,2017-07-20 00:00:00,albelilly,'Non per essere polemico ma una ford focus (provata personalmente e salito piu volte in quella di un amico) non è minimamente paragonabile... con il sedile guida regolato per me ( 90) oltre ad essere stretto in larghezz non rimane assolutamente spazio per le gambe di chi siede dietro ( rimarranno al massimo 5cm) e il baule con ruotino di scorta ha una capacita di 313 litr quasi la stessa capacità della mia vecchia ibiza 08(lunga 4m). Posso capire tutto ma la focus è veramente piccola come spazi interni.',io intendo Focus My 2017 non so se è la stessa che hai citato e comunque è normale che abbia un abitacolo più piccolo della tua Civic diamine ! E' 20 cm più corta ! Forse non ci intendiamo quello che intendo dire è che per essere una segmento C è molto ( troppo ) lunga ballano almeno 20 - 25 cm in più delle più diffuse concorrenti ed è quindi ovvio e normale che sia la più spaziosa no ? Il suo scarso successo è forse dovuto anche alle dimensioni perché chi è interessato a vetture di queste dimensioni è più probabile che si rivolga alle ancora più capienti e versatili SW delle quali ogni casa propone un modello. ,,,,,,,,,,,,,,
Campionato kart,https://www.bmwpassion.com/forum/threads/campionato-kart.139552/page-7,2008-01-10 00:00:00,franz sti,,Il rasaerba ,,,,,,,,,,,,,,
Fiera Padova,https://www.bmwpassion.com/forum/threads/fiera-padova.113002/page-2,2006-10-10 00:00:00,simone72,,Sabato anche io ! ,,,,,,,,,,,,,,
Peugeot 508 2010 [Sedan Wagon] (Topic Ufficiale),https://www.autopareri.com/forums/topic/38965-peugeot-508-2010-sedan-wagon-topic-ufficiale?&page=22#comments,2012-08-28 07:46:45,Touareg 2.5,,Il Prezzo della Hybrid4 è stato fissato a 37.950€ ! Sposto in Peugeot ed unisco al thread della 508 . ,,,,,,,,,,,,,,
996 4s bianca Cosa ne pensate? ,http://www.porschemania.it/discus/messages/10548/631756.html?1353347856,2012-11-14 20:41:00,mii,,Cosa dir\xe0 ora il Perfido ? http://www.subito.it/auto/porsche-911-carrera-4s-cat-coupe-bergamo-52651685.htm#,,,,,,,,,,,,,,
[USA] Fiat 5oo 2011,https://www.autopareri.com/forums/topic/39756-usa-fiat-5oo-2011?&page=8#comments,2010-11-17 11:28:54,mattypinna,,Thank's In generale mi sembra molto più matura della nostra... che anticipi un restyling della nostra ? ? ? ,,,,,,,,,,,,,,
Kia Sportage - Ordini e tempi di consegna,https://www.autopareri.com/forums/topic/41594-kia-sportage-ordini-e-tempi-di-consegna?&page=86#comments,2011-04-01 16:13:17,nove6quattro,,"Domani se riesco faccio qualche foto e le metto nel garage...anche io ero indeciso sul bianco ma senza offesa per nessuno ho preferito il Sirius in quanto mi sembrava un tantino più ""posata"" mentre il bianco a mio parere è più ""giovanile"" ed io che tra 22 giorni ne faccio 47 non mi sento più proprio uno ""sbarbato"". Ciò non toglie che ogni mattina passo davanti a sesto San Giovanni ad uno Sporty bianco con tettuccio che ha montato le pedane laterali e fa il suo figurone. Io sono un pò più ""moderato"" nella vita e ho trovato il Sirius un colore molto elegante più consono al mio stile ",,,,,,,,,,,,,,
